"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","Grazing","Group"
"79","q25",35,18,34.01133,4.538327,1,0,8.23220825195312,"No","bb1"
"80","q25",35,21,19.04556,8.875511,1,0,28.5313110351562,"No","bb1"
"81","q25",35,25,44.538178,13.88616,1,0,37.4005126953125,"No","bb1"
"82","q25",35,26,80.945562,12.30578,1,0,37.1090927124023,"No","bb1"
"83","q25",35,28,7.673703,5.507171,1,1,0.00571121601387858,"No","bb1"
"84","q25",35,31,18.22079,8.760097,1,0,35.0529403686523,"No","bb1"
"85","q25",35,32,11.23845,13.19199,1,0,26.4016094207764,"No","bb1"
"86","q25",35,33,16.79229,12.97169,1,0,28.1030941009521,"No","bb1"
"87","q25",35,36,18.74064,6.201932,1,0,26.5309524536133,"No","bb1"
"88","q25",35,37,24.29177,10.65672,1,0,20.1144943237305,"No","bb1"
"89","q25",35,39,46.26501,10.45789,1,0,23.4926071166992,"No","bb1"
"90","q25",35,40,4.179525,7.670898,1,0,22.1318187713623,"No","bb1"
"91","q25",35,42,26.676219,44.74428,1,0,13.3354377746582,"No","bb1"
"92","q25",35,43,8.043223,5.819349,1,0,2.87283086776733,"No","bb1"
"93","q25",35,44,6.570367,8.018107,1,1,0.523229897022247,"No","bb1"
"94","q25",36,14,28.66345,30.95354,3,0,9.45114421844482,"No","bb1"
"95","q25",36,17,32.932076,32.83276,2,0,5.68805694580078,"No","bb1"
"96","q25",36,18,22.40633,34.01133,2,0,5.61397552490234,"No","bb1"
"97","q25",36,25,41.853721,44.538178,2,0,35.9539222717285,"No","bb1"
"98","q25",36,28,27.20811,7.673703,2,0,3.16931629180908,"No","bb1"
"99","q25",36,33,51.2939,16.79229,2,0,27.9792308807373,"No","bb1"
"100","q25",36,36,2.254697,18.74064,2,0,27.8719577789307,"No","bb1"
"101","q25",36,37,25.464776,24.29177,2,0,15.7633848190308,"No","bb1"
"102","q25",36,39,291.6909,46.26501,2,0,26.0107345581055,"No","bb1"
"103","q25",36,42,10.209979,26.676219,2,0,6.59659624099731,"No","bb1"
"104","q25",36,43,20.342257,8.043223,2,0,-0.0963825508952141,"No","bb1"
"105","q25",36,44,4.607583,6.570367,2,0,2.76703786849976,"No","bb1"
"106","q25",36,45,22.12288,30.47528,1,0,2.87569403648376,"No","bb1"
"107","q25",36,47,2.649576,5.38015,1,0,28.8191680908203,"No","bb1"
"108","q25",37,14,20.44334,28.66345,4,0,7.9443039894104,"No","bb1"
"109","q25",37,17,31.52555,32.932076,3,0,8.06534576416016,"No","bb1"
"110","q25",37,18,12.1667,22.40633,3,0,8.89512634277344,"No","bb1"
"111","q25",37,25,33.83777,41.853721,3,0,36.8426513671875,"No","bb1"
"112","q25",37,28,53.63782,27.20811,3,0,0.0367895029485226,"No","bb1"
"113","q25",37,33,79.41372,51.2939,3,0,25.5553646087646,"No","bb1"
"114","q25",37,37,49.91443,25.464776,3,0,16.6949253082275,"No","bb1"
"115","q25",37,39,78.721536,291.6909,3,0,25.1027374267578,"No","bb1"
"116","q25",37,43,8.973026,20.342257,3,0,-0.0739177316427231,"No","bb1"
"117","q25",37,45,10.46339,22.12288,2,0,0.891775846481323,"No","bb1"
"118","q25",38,14,9.494065,20.44334,5,0,5.17282104492188,"No","bb1"
"119","q25",38,17,8.594028,31.52555,4,0,8.29476165771484,"No","bb1"
"120","q25",38,18,7.855931,12.1667,4,0,10.0699996948242,"No","bb1"
"121","q25",38,28,51.29741,53.63782,4,0,2.49261856079102,"No","bb1"
"122","q25",38,33,24.836033,79.41372,4,0,20.5509853363037,"No","bb1"
"123","q25",38,37,32.736443,49.91443,4,0,18.3888683319092,"No","bb1"
"124","q25",38,39,3.86098,78.721536,4,0,26.1013946533203,"No","bb1"
"125","q25",42,60,12.30041,77.26994,1,0,3.01364922523499,"No","bb1"
"126","q25",42,61,104.05527,214.0775,1,0,4.18871068954468,"No","bb1"
"127","q25",43,61,158.87928,104.05527,2,0,4.35517835617065,"No","bb1"
"128","q25",44,60,45.6173,81.08541,3,0,3.04908156394958,"No","bb1"
"129","q25",44,61,121.87526,158.87928,3,0,5.26464748382568,"No","bb1"
"130","q25",45,60,157.4262,45.6173,4,0,0.222765415906906,"No","bb1"
"131","q25",45,61,126.957203,121.87526,4,0,6.35477256774902,"No","bb1"
"132","q25",46,60,177.58424,157.4262,5,0,0.184351712465286,"No","bb1"
"133","q25",46,61,484.60675,126.957203,5,0,-0.437997847795486,"No","bb1"
"134","q25",47,60,108.351,177.58424,6,0,0.0329481437802315,"No","bb1"
"135","q25",47,61,298.27103,484.60675,6,0,-0.3049595952034,"No","bb1"
"136","q25",48,60,58.367787,108.351,7,0,4.0867772102356,"No","bb1"
"137","q25",48,61,141.02648,298.27103,7,0,0.023839583620429,"No","bb1"
"138","q25",48,65,28.927125,53.63921,1,0,-0.172069475054741,"No","bb1"
"139","q25",49,60,57.629157,58.367787,8,0,3.07520699501038,"No","bb1"
"140","q25",49,61,216.001512,141.02648,8,0,-0.0489007569849491,"No","bb1"
"141","q25",49,65,42.407762,28.927125,2,1,-0.617457687854767,"No","bb1"
"142","q25",49,67,4.9005,4.802005,1,0,20.4543571472168,"No","bb1"
"143","q25",50,60,85.609323,57.629157,9,0,4.53667545318604,"No","bb1"
"144","q25",50,61,292.379008,216.001512,9,0,-0.203145295381546,"No","bb1"
"145","q25",50,65,10.41622,42.407762,3,0,-0.734565496444702,"No","bb1"
"146","q25",51,60,85.638058,85.609323,10,0,1.90689945220947,"No","bb1"
"147","q25",51,61,254.620045,292.379008,10,0,0.00498671224340796,"No","bb1"
"148","q25",51,68,4.438212,5.384119,1,0,31.231273651123,"No","bb1"
"149","q25",51,70,5.075147,5.99081,1,0,46.6804275512695,"No","bb1"
"150","q25",52,60,153.5533,85.638058,11,0,1.01694691181183,"No","bb1"
"151","q25",52,61,637.534543,254.620045,11,0,-0.343500733375549,"No","bb1"
"152","q25",52,68,16.83305,4.438212,2,0,32.815544128418,"No","bb1"
"153","q25",52,71,55.96247,6.945252,1,1,0.453697204589844,"No","bb1"
"154","q25",52,72,22.69545,3.904596,1,0,5.53690576553345,"No","bb1"
"155","q25",53,60,383.646043,153.5533,12,0,-0.0499663166701794,"No","bb1"
"156","q25",53,61,817.479066,637.534543,12,0,-0.00965291075408459,"No","bb1"
"157","q25",53,71,41.61508,55.96247,2,0,0.576499938964844,"No","bb1"
"158","q25",53,72,4.803534,22.69545,2,1,-0.0933094024658203,"No","bb1"
"159","q25",54,60,436.563,383.646043,13,0,-0.0639608949422836,"No","bb1"
"160","q25",54,61,1328.76374,817.479066,13,0,-0.000792812497820705,"No","bb1"
"161","q25",54,71,26.721926,41.61508,3,0,0.719963073730469,"No","bb1"
"162","q25",54,72,32.62783,4.803534,3,1,1.21513557434082,"No","bb1"
"163","q25",55,60,179.46624,436.563,14,0,-0.0478858798742294,"No","bb1"
"164","q25",55,61,732.53699,1328.76374,14,0,0.418908834457397,"No","bb1"
"165","q25",55,71,5.182839,26.721926,4,0,1.34885406494141,"No","bb1"
"166","q25",56,60,220.80899,179.46624,15,0,-0.355632126331329,"No","bb1"
"167","q25",56,61,725.433932,732.53699,15,0,0.824345648288727,"No","bb1"
"168","q25",56,71,121.32477,5.182839,5,1,0.878031730651855,"No","bb1"
"169","q25",56,79,95.5953,21.60464,1,0,27.0186538696289,"No","bb1"
"170","q25",57,60,167.57288,220.80899,16,0,0.111626863479614,"No","bb1"
"171","q25",57,61,2161.59968,725.433932,16,0,1.24681079387665,"No","bb1"
"172","q25",57,71,27.89361,121.32477,6,0,0.0495135709643364,"No","bb1"
"173","q25",57,79,295.62048,95.5953,2,0,32.5914001464844,"No","bb1"
"174","q25",57,81,33.30398,32.43923,1,0,0.670677185058594,"No","bb1"
"175","q25",57,82,61.02337,18.55053,1,0,1.29168701171875,"No","bb1"
"176","q25",57,87,74.71859,55.64434,1,0,10.0102157592773,"No","bb1"
"177","q25",57,88,57.70071,34.74109,1,0,0.444938659667969,"No","bb1"
"178","q25",57,89,143.70896,45.47586,1,0,16.2813568115234,"No","bb1"
"179","q25",58,60,141.11342,167.57288,17,0,3.23953771591187,"No","bb1"
"180","q25",58,61,757.566529,2161.59968,17,0,0.312110275030136,"No","bb1"
"181","q25",58,79,145.10816,295.62048,3,0,18.4293594360352,"No","bb1"
"182","q25",58,81,13.12374,33.30398,2,0,-0.00083160400390625,"No","bb1"
"183","q25",58,82,13.58602,61.02337,2,0,4.93364715576172,"No","bb1"
"184","q25",58,87,50.78866,74.71859,2,0,17.7714767456055,"No","bb1"
"185","q25",58,89,16.14162,143.70896,2,0,10.2402496337891,"No","bb1"
"186","q25",58,92,30.08957,32.76163,1,0,4.86563110351562,"No","bb1"
"187","q25",59,60,489.7817,141.11342,18,0,1.54468584060669,"No","bb1"
"188","q25",59,61,696.526566,757.566529,18,0,0.655899584293365,"No","bb1"
"189","q25",59,79,697.6976,145.10816,4,0,16.3835411071777,"No","bb1"
"190","q25",59,87,196.97707,50.78866,3,0,18.5440826416016,"No","bb1"
"191","q25",59,89,173.4749,16.14162,3,0,8.14130401611328,"No","bb1"
"192","q25",60,60,540.28751,489.7817,19,0,0.0381972044706345,"No","bb1"
"193","q25",60,61,1522.850021,696.526566,19,0,-0.693768858909607,"No","bb1"
"194","q25",60,79,1004.165001,697.6976,5,0,6.10487651824951,"No","bb1"
"195","q25",60,87,413.56248,196.97707,4,0,11.8361587524414,"No","bb1"
"196","q25",60,89,211.56,173.4749,4,0,-0.764183044433594,"No","bb1"
"197","q25",61,60,656.94664,540.28751,20,0,0.150000005960464,"No","bb1"
"198","q25",61,61,430.227493,1522.850021,20,0,0.200000002980232,"No","bb1"
"199","q25",61,79,330.372848,1004.165001,6,0,1.35000002384186,"No","bb1"
"200","q25",61,87,645.85974,413.56248,5,0,10.75,"No","bb1"
"201","q25",61,89,68.17198,211.56,5,0,1.75,"No","bb1"
"202","q25",61,94,7.483802,92.105,1,0,3.40000152587891,"No","bb1"
"203","q25",61,95,5.696786,62.7675,1,0,-0.699996948242188,"No","bb1"
"204","q25",62,60,146.491215,656.94664,21,0,-0.255370229482651,"No","bb1"
"205","q25",62,61,341.196287,430.227493,21,0,-0.38326957821846,"No","bb1"
"206","q25",62,79,266.193645,330.372848,7,0,0.192926123738289,"No","bb1"
"207","q25",62,87,1484.908773,645.85974,6,0,1.32277679443359,"No","bb1"
"208","q25",63,60,886.40608,146.491215,22,0,11.5388021469116,"No","bb1"
"209","q25",63,61,470.38257,341.196287,22,0,-0.0451318249106407,"No","bb1"
"210","q25",63,79,296.45945,266.193645,8,0,0.626606345176697,"No","bb1"
"211","q25",63,87,965.64837,1484.908773,7,0,-0.0166473388671875,"No","bb1"
"212","q25",64,60,950.93534,886.40608,23,0,0.0211413726210594,"No","bb1"
"213","q25",64,61,1301.95823,470.38257,23,0,-0.147366911172867,"No","bb1"
"214","q25",64,87,3807.99707,965.64837,8,0,-0.1014404296875,"No","bb1"
"215","q25",65,60,392.26963,950.93534,24,0,-0.1534423828125,"No","bb1"
"216","q25",65,61,760.7109007,1301.95823,24,0,-0.702162384986877,"No","bb1"
"217","q25",65,87,904.6508128,3807.99707,9,0,-1.00076293945312,"No","bb1"
"218","q25",66,60,336.88445,392.26963,25,0,-0.0913162231445312,"No","bb1"
"219","q25",66,61,415.56219,760.7109007,25,0,-0.121696271002293,"No","bb1"
"220","q25",66,87,837.02751,904.6508128,10,0,-0.0353927612304688,"No","bb1"
"221","q25",67,60,577.95683,336.88445,26,0,0.0019940787460655,"No","bb1"
"222","q25",67,61,772.8588442,415.56219,26,0,-0.0118087502196431,"No","bb1"
"223","q25",67,87,2551.5232542,837.02751,11,0,-0.0253717433661222,"No","bb1"
"224","q25",70,103,4.193542,11.77113,1,1,0.03472900390625,"No","bb1"
"225","q25",70,61,909.33549,474.22683,29,0,-0.101009108126163,"No","bb1"
"226","q25",70,87,3271.735067,1342.179024,14,0,-0.28118896484375,"No","bb1"
"227","q25",71,87,6970.594,3271.735067,15,0,-0.851287841796875,"No","bb1"
"228","q27",34,36,45.07986,6.294331,1,1,1.16063690185547,"No","bb1"
"229","q27",34,37,7.625478,9.535957,1,1,1.89476776123047,"No","bb1"
"230","q27",34,40,46.657617,14.92155,1,0,8.56487274169922,"No","bb1"
"231","q27",34,41,26.98065,12.55559,1,0,8.61177062988281,"No","bb1"
"232","q27",34,42,21.85098,10.75238,1,1,0.0381258092820644,"No","bb1"
"233","q27",34,45,8.120837,11.86337,1,0,5.11949920654297,"No","bb1"
"234","q27",34,46,67.837,16.7077,1,0,8.94490718841553,"No","bb1"
"235","q27",34,47,26.41643,17.47888,1,0,22.505500793457,"No","bb1"
"236","q27",34,49,4.075511,14.13874,1,0,7.24675035476685,"No","bb1"
"237","q27",34,52,66.31618,5.900476,1,0,34.5455856323242,"No","bb1"
"238","q27",34,54,19.775076,11.7941,1,0,8.54310894012451,"No","bb1"
"239","q27",34,56,6.745049,10.32421,1,0,11.7775831222534,"No","bb1"
"240","q27",34,57,19.11656,10.61882,1,0,21.0317459106445,"No","bb1"
"241","q27",34,60,78.5712,13.66911,1,0,37.197509765625,"No","bb1"
"242","q27",34,61,7.144761,7.881029,1,0,17.0848274230957,"No","bb1"
"243","q27",34,62,40.15242,10.53258,1,1,1.04359257221222,"No","bb1"
"244","q27",34,63,50.82814,28.03426,1,0,16.2136516571045,"No","bb1"
"245","q27",35,36,10.51234,45.07986,2,0,-0.071380615234375,"No","bb1"
"246","q27",35,37,7.121329,7.625478,2,1,0.484138488769531,"No","bb1"
"247","q27",35,40,119.58432,46.657617,2,0,8.09912109375,"No","bb1"
"248","q27",35,45,14.28373,8.120837,2,0,1.64727306365967,"No","bb1"
"249","q27",35,46,132.182546,67.837,2,0,7.31657695770264,"No","bb1"
"250","q27",35,47,28.88956,26.41643,2,0,26.0293960571289,"No","bb1"
"251","q27",35,52,82.073871,66.31618,2,0,36.8477096557617,"No","bb1"
"252","q27",35,54,42.43825,19.775076,2,0,5.61398506164551,"No","bb1"
"253","q27",35,56,92.09833,6.745049,2,0,7.65064477920532,"No","bb1"
"254","q27",35,57,85.046501,19.11656,2,0,22.0324211120605,"No","bb1"
"255","q27",35,60,57.621123,78.5712,2,0,27.8232917785645,"No","bb1"
"256","q27",35,61,7.830587,7.144761,2,0,23.8241367340088,"No","bb1"
"257","q27",35,62,34.68015,40.15242,2,0,-0.00478421803563833,"No","bb1"
"258","q27",35,63,75.58615,50.82814,2,0,8.58408355712891,"No","bb1"
"259","q27",35,65,16.88632,12.42573,1,0,9.73044586181641,"No","bb1"
"260","q27",35,66,32.7398,11.49943,1,0,11.9274520874023,"No","bb1"
"261","q27",35,67,319.7005,307.2294,1,0,7.64408111572266,"No","bb1"
"262","q27",35,69,64.2374,6.190556,1,0,23.4726943969727,"No","bb1"
"263","q27",35,70,27.30381,9.938767,1,0,25.9113464355469,"No","bb1"
"264","q27",35,74,21.26029,6.885901,1,0,32.7474632263184,"No","bb1"
"265","q27",35,76,12.20506,91.32693,1,0,19.0771198272705,"No","bb1"
"266","q27",35,78,29.315914,56.35712,1,0,-0.0027008056640625,"No","bb1"
"267","q27",35,81,61.924234,14.87428,1,0,9.38534545898438,"No","bb1"
"268","q27",35,82,111.53167,115.3312,1,0,0.0004864537040703,"No","bb1"
"269","q27",35,83,36.20211,13.53219,1,0,4.58911228179932,"No","bb1"
"270","q27",35,84,16.64225,10.00445,1,0,6.33285331726074,"No","bb1"
"271","q27",35,87,72.777085,8.422966,1,1,0.0552050955593586,"No","bb1"
"272","q27",36,36,106.87548,10.51234,3,0,4.33698272705078,"No","bb1"
"273","q27",36,40,48.804984,119.58432,3,0,-0.0902481079101562,"No","bb1"
"274","q27",36,43,10.69012,18.88125,3,0,14.4612731933594,"No","bb1"
"275","q27",36,45,19.3736,14.28373,3,0,5.45726871490479,"No","bb1"
"276","q27",36,46,261.439177,132.182546,3,0,2.26057124137878,"No","bb1"
"277","q27",36,52,57.868988,82.073871,3,0,32.2252082824707,"No","bb1"
"278","q27",36,54,49.50022,42.43825,3,0,3.21435403823853,"No","bb1"
"279","q27",36,56,78.458323,92.09833,3,0,-0.0205195974558592,"No","bb1"
"280","q27",36,57,155.56448,85.046501,3,0,17.6840705871582,"No","bb1"
"281","q27",36,60,54.689564,57.621123,3,0,22.7013645172119,"No","bb1"
"282","q27",36,61,10.4791811,7.830587,3,0,18.0213031768799,"No","bb1"
"283","q27",36,62,53.554717,34.68015,3,1,-0.0485867969691753,"No","bb1"
"284","q27",36,63,91.457703,75.58615,3,0,4.43377304077148,"No","bb1"
"285","q27",36,67,270.483139,319.7005,2,0,0.057708740234375,"No","bb1"
"286","q27",36,70,26.70973,27.30381,2,0,28.5042953491211,"No","bb1"
"287","q27",36,74,15.087247,21.26029,2,0,26.6227016448975,"No","bb1"
"288","q27",36,76,36.33692,12.20506,2,0,27.6137790679932,"No","bb1"
"289","q27",36,78,11.057335,29.315914,2,0,-0.0600509643554688,"No","bb1"
"290","q27",36,81,2.527364,61.924234,2,0,0.801795959472656,"No","bb1"
"291","q27",36,82,56.3024834,111.53167,2,0,-0.0647393688559532,"No","bb1"
"292","q27",36,83,60.36744,36.20211,2,0,1.60201668739319,"No","bb1"
"293","q27",36,84,35.089902,16.64225,2,0,6.15887689590454,"No","bb1"
"294","q27",36,87,8.862805,72.777085,2,0,1.69601941108704,"No","bb1"
"295","q27",36,88,12.176389,9.954012,1,0,11.2286148071289,"No","bb1"
"296","q27",36,89,4.162782,8.095193,1,1,2.19318389892578,"No","bb1"
"297","q27",36,91,15.286258,11.30876,1,0,10.600793838501,"No","bb1"
"298","q27",37,36,49.84251,106.87548,4,0,-0.0318832397460938,"No","bb1"
"299","q27",37,40,111.745003,48.804984,4,0,4.35544586181641,"No","bb1"
"300","q27",37,46,32.845002,261.439177,4,0,0.194868087768555,"No","bb1"
"301","q27",37,52,34.11,57.868988,4,0,36.5648803710938,"No","bb1"
"302","q27",37,54,21.485,49.50022,4,0,0.0593647249042988,"No","bb1"
"303","q27",37,56,31.0825,78.458323,4,0,2.42619109153748,"No","bb1"
"304","q27",37,57,73.2775,155.56448,4,0,9.52130889892578,"No","bb1"
"305","q27",37,60,48.547501,54.689564,4,0,21.0118179321289,"No","bb1"
"306","q27",37,62,28.6825,53.554717,4,0,-0.239402487874031,"No","bb1"
"307","q27",37,63,44.5525,91.457703,4,0,-0.308572292327881,"No","bb1"
"308","q27",37,67,206.082483,270.483139,3,0,0.263763427734375,"No","bb1"
"309","q27",37,70,19.89,26.70973,3,0,29.6281433105469,"No","bb1"
"310","q27",37,76,32.9975,36.33692,3,0,23.8028717041016,"No","bb1"
"311","q27",37,82,55.5425,56.3024834,3,0,0.00815610308200121,"No","bb1"
"312","q27",37,83,34.1625,60.36744,3,0,1.44700741767883,"No","bb1"
"313","q27",37,84,40.0025,35.089902,3,0,0.963125884532928,"No","bb1"
"314","q27",37,87,45.895002,8.862805,3,0,3.06822395324707,"No","bb1"
"315","q27",37,89,27.7425,4.162782,2,0,6.47813415527344,"No","bb1"
"316","q27",37,91,18.3125,15.286258,2,0,9.35842227935791,"No","bb1"
"317","q27",38,36,8.516986,49.84251,5,0,3.94999694824219,"No","bb1"
"318","q27",38,40,21.134156,111.745003,5,0,-0.349998474121094,"No","bb1"
"319","q27",38,46,71.02777,32.845002,5,0,0.100000001490116,"No","bb1"
"320","q27",38,52,18.38962,34.11,5,0,39.4000015258789,"No","bb1"
"321","q27",38,54,34.006875,21.485,5,0,2.59999990463257,"No","bb1"
"322","q27",38,56,33.292926,31.0825,5,0,8.85000038146973,"No","bb1"
"323","q27",38,57,99.402149,73.2775,5,0,11.5500001907349,"No","bb1"
"324","q27",38,62,20.56573,28.6825,5,0,1,"No","bb1"
"325","q27",38,63,8.014475,44.5525,5,0,0.200000002980232,"No","bb1"
"326","q27",38,67,142.948318,206.082483,4,0,-0.199996948242188,"No","bb1"
"327","q27",38,70,10.75162,19.89,4,0,28.6999969482422,"No","bb1"
"328","q27",38,82,22.767225,55.5425,4,0,9.64999961853027,"No","bb1"
"329","q27",38,89,6.919309,27.7425,3,0,0.75,"No","bb1"
"330","q27",39,36,10.02807,8.516986,6,0,9.49677276611328,"No","bb1"
"331","q27",39,40,42.525969,21.134156,6,0,0.693367004394531,"No","bb1"
"332","q27",39,46,29.104741,71.02777,6,0,0.214979469776154,"No","bb1"
"333","q27",39,52,20.381483,18.38962,6,0,33.7950210571289,"No","bb1"
"334","q27",39,57,29.581574,99.402149,6,0,4.88297176361084,"No","bb1"
"335","q27",39,67,61.026838,142.948318,5,0,2.95094299316406,"No","bb1"
"336","q27",39,70,11.372368,10.75162,5,0,30.3768844604492,"No","bb1"
"337","q27",39,87,23.334749,18.49872,5,0,9.18708419799805,"No","bb1"
"338","q27",39,94,3.215351,5.765474,1,0,3.78670501708984,"No","bb1"
"339","q27",40,87,4.352205,23.334749,6,0,6.74985313415527,"No","bb1"
"340","q27",42,76,41.08366,11.55061,8,0,19.3116054534912,"No","bb1"
"341","q27",43,101,60.30659,25.7428,1,0,28.2339553833008,"No","bb1"
"342","q27",43,102,92.75376,79.80057,1,1,-0.069143533706665,"No","bb1"
"343","q27",43,103,27.38583,24.44778,1,0,22.3517303466797,"No","bb1"
"344","q27",43,104,30.18845,89.40817,1,0,31.7066688537598,"No","bb1"
"345","q27",43,105,53.71598,42.89842,1,0,29.4480514526367,"No","bb1"
