"quad","year","trackID","genetX","genetY","distance","allEdge","totCover","totN"
"q21",35,21,7.43428576913761,5.21865960427094,53.2958239341655,0,90.0217446280166,20
"q21",35,21,7.43428576913761,3.73267233624464,40.2340958993579,0,90.0217446280166,20
"q21",35,21,7.43428576913761,4.78480867870158,42.8104073467063,0,90.0217446280166,20
"q21",35,21,7.43428576913761,3.21982648037048,71.5153952214818,0,90.0217446280166,20
"q21",35,21,7.43428576913761,1.84000059926341,45.9992957189394,0,90.0217446280166,20
"q21",35,22,3.22028299885519,7.43428576913761,90.2231072008965,1,90.0217446280166,20
"q21",35,22,3.22028299885519,3.22028299885519,NA,1,90.0217446280166,20
"q21",35,22,3.22028299885519,1.87833581654923,8.873350192553,1,90.0217446280166,20
"q21",35,22,3.22028299885519,12.4629656993327,80.6442634158502,1,90.0217446280166,20
"q21",35,22,3.22028299885519,1.0973089079785,88.8288853761395,1,90.0217446280166,20
"q21",35,22,3.22028299885519,0.74385427046496,45.7168928985091,1,90.0217446280166,20
"q21",35,22,3.22028299885519,7.29994738670836,46.1535700915227,1,90.0217446280166,20
"q21",35,22,3.22028299885519,1.36138270799833,41.1605824024245,1,90.0217446280166,20
"q21",35,22,3.22028299885519,5.70781626548251,77.4881685288507,1,90.0217446280166,20
"q21",35,22,3.22028299885519,3.92297602802618,73.5332171877914,1,90.0217446280166,20
"q21",35,22,3.22028299885519,1.76589736382146,44.6627024240849,1,90.0217446280166,20
"q21",35,22,3.22028299885519,10.6229085388183,68.6728966942626,1,90.0217446280166,20
"q21",35,22,3.22028299885519,1.26363393304072,83.9276377599874,1,90.0217446280166,20
"q21",35,22,3.22028299885519,4.99583081201438,45.4139018046847,1,90.0217446280166,20
"q21",35,22,3.22028299885519,7.44835043093709,64.1842072155971,1,90.0217446280166,20
"q21",35,22,3.22028299885519,5.21865960427094,40.5791512947185,1,90.0217446280166,20
"q21",35,22,3.22028299885519,3.73267233624464,63.5698307241172,1,90.0217446280166,20
"q21",35,22,3.22028299885519,4.78480867870158,78.4549782721595,1,90.0217446280166,20
"q21",35,22,3.22028299885519,3.21982648037048,27.8319389809901,1,90.0217446280166,20
"q21",35,22,3.22028299885519,1.84000059926341,75.99587247158,1,90.0217446280166,20
"q21",35,23,1.87833581654923,7.43428576913761,89.2869601435696,0,90.0217446280166,20
"q21",35,23,1.87833581654923,3.22028299885519,8.873350192553,0,90.0217446280166,20
"q21",35,23,1.87833581654923,1.87833581654923,NA,0,90.0217446280166,20
"q21",35,23,1.87833581654923,12.4629656993327,74.5430536636382,0,90.0217446280166,20
"q21",35,23,1.87833581654923,1.0973089079785,88.7708433949721,0,90.0217446280166,20
"q21",35,23,1.87833581654923,0.74385427046496,51.9800332013716,0,90.0217446280166,20
"q21",35,23,1.87833581654923,7.29994738670836,50.2303088551457,0,90.0217446280166,20
"q21",35,23,1.87833581654923,1.36138270799833,46.7547082112692,0,90.0217446280166,20
"q21",35,23,1.87833581654923,5.70781626548251,76.7497571916511,0,90.0217446280166,20
"q21",35,23,1.87833581654923,3.92297602802618,71.7493872434576,0,90.0217446280166,20
"q21",35,23,1.87833581654923,1.76589736382146,44.1598744912328,0,90.0217446280166,20
"q21",35,23,1.87833581654923,10.6229085388183,66.1040380026638,0,90.0217446280166,20
"q21",35,23,1.87833581654923,1.26363393304072,80.8836895797445,0,90.0217446280166,20
"q21",35,23,1.87833581654923,4.99583081201438,43.2896350937799,0,90.0217446280166,20
"q21",35,23,1.87833581654923,7.44835043093709,60.8652671006136,0,90.0217446280166,20
"q21",35,23,1.87833581654923,5.21865960427094,37.3503793333486,0,90.0217446280166,20
"q21",35,23,1.87833581654923,3.73267233624464,59.3718179621194,0,90.0217446280166,20
"q21",35,23,1.87833581654923,4.78480867870158,73.4331072372829,0,90.0217446280166,20
"q21",35,23,1.87833581654923,3.21982648037048,21.8335957283688,0,90.0217446280166,20
"q21",35,23,1.87833581654923,1.84000059926341,70.6844021342907,0,90.0217446280166,20
"q21",35,24,12.4629656993327,7.43428576913761,54.8444035333632,0,90.0217446280166,20
"q21",35,24,12.4629656993327,3.22028299885519,80.6442634158502,0,90.0217446280166,20
"q21",35,24,12.4629656993327,1.87833581654923,74.5430536636382,0,90.0217446280166,20
"q21",35,24,12.4629656993327,12.4629656993327,NA,0,90.0217446280166,20
"q21",35,24,12.4629656993327,1.0973089079785,61.944282262798,0,90.0217446280166,20
"q21",35,24,12.4629656993327,0.74385427046496,90.493786824802,0,90.0217446280166,20
"q21",35,24,12.4629656993327,7.29994738670836,76.7134075377743,0,90.0217446280166,20
"q21",35,24,12.4629656993327,1.36138270799833,84.0768375994737,0,90.0217446280166,20
"q21",35,24,12.4629656993327,5.70781626548251,51.2067458488946,0,90.0217446280166,20
"q21",35,24,12.4629656993327,3.92297602802618,41.4711504892921,0,90.0217446280166,20
"q21",35,24,12.4629656993327,1.76589736382146,52.2630816053537,0,90.0217446280166,20
"q21",35,24,12.4629656993327,10.6229085388183,34.8024387296825,0,90.0217446280166,20
"q21",35,24,12.4629656993327,1.26363393304072,32.7422663044486,0,90.0217446280166,20
"q21",35,24,12.4629656993327,4.99583081201438,44.7871176782132,0,90.0217446280166,20
"q21",35,24,12.4629656993327,7.44835043093709,30.0082926934531,0,90.0217446280166,20
"q21",35,24,12.4629656993327,5.21865960427094,44.071524612295,0,90.0217446280166,20
"q21",35,24,12.4629656993327,3.73267233624464,24.3729832847014,0,90.0217446280166,20
"q21",35,24,12.4629656993327,4.78480867870158,12.1124367661468,0,90.0217446280166,20
"q21",35,24,12.4629656993327,3.21982648037048,52.9114781050269,0,90.0217446280166,20
"q21",35,24,12.4629656993327,1.84000059926341,9.75036170982414,0,90.0217446280166,20
"q21",35,25,1.0973089079785,7.43428576913761,8.90017905564816,1,90.0217446280166,20
"q21",35,25,1.0973089079785,3.22028299885519,88.8288853761395,1,90.0217446280166,20
"q21",35,25,1.0973089079785,1.87833581654923,88.7708433949721,1,90.0217446280166,20
"q21",35,25,1.0973089079785,12.4629656993327,61.944282262798,1,90.0217446280166,20
"q21",35,25,1.0973089079785,1.0973089079785,NA,1,90.0217446280166,20
"q21",35,25,1.0973089079785,0.74385427046496,64.5737991330028,1,90.0217446280166,20
"q21",35,25,1.0973089079785,7.29994738670836,51.3634415353519,1,90.0217446280166,20
"q21",35,25,1.0973089079785,1.36138270799833,61.6195329674167,1,90.0217446280166,20
"q21",35,25,1.0973089079785,5.70781626548251,13.3108169214345,1,90.0217446280166,20
"q21",35,25,1.0973089079785,3.92297602802618,22.5512731660157,1,90.0217446280166,20
"q21",35,25,1.0973089079785,1.76589736382146,44.6109689850408,1,90.0217446280166,20
"q21",35,25,1.0973089079785,10.6229085388183,30.8212907156689,1,90.0217446280166,20
"q21",35,25,1.0973089079785,1.26363393304072,29.9406962584735,1,90.0217446280166,20
"q21",35,25,1.0973089079785,4.99583081201438,46.9269080900225,1,90.0217446280166,20
"q21",35,25,1.0973089079785,7.44835043093709,38.3617390626458,1,90.0217446280166,20
"q21",35,25,1.0973089079785,5.21865960427094,54.3575678889548,1,90.0217446280166,20
"q21",35,25,1.0973089079785,3.73267233624464,44.8828737289894,1,90.0217446280166,20
"q21",35,25,1.0973089079785,4.78480867870158,49.8323808120498,1,90.0217446280166,20
"q21",35,25,1.0973089079785,3.21982648037048,72.5161372634526,1,90.0217446280166,20
"q21",35,25,1.0973089079785,1.84000059926341,52.7189354178506,1,90.0217446280166,20
"q21",35,26,0.74385427046496,7.43428576913761,70.1563131754452,1,90.0217446280166,20
"q21",35,26,0.74385427046496,3.22028299885519,45.7168928985091,1,90.0217446280166,20
"q21",35,26,0.74385427046496,1.87833581654923,51.9800332013716,1,90.0217446280166,20
"q21",35,26,0.74385427046496,12.4629656993327,90.493786824802,1,90.0217446280166,20
"q21",35,26,0.74385427046496,1.0973089079785,64.5737991330028,1,90.0217446280166,20
"q21",35,26,0.74385427046496,0.74385427046496,NA,1,90.0217446280166,20
"q21",35,26,0.74385427046496,7.29994738670836,14.793808802205,1,90.0217446280166,20
"q21",35,26,0.74385427046496,1.36138270799833,6.78574187454173,1,90.0217446280166,20
"q21",35,26,0.74385427046496,5.70781626548251,58.8115666051559,1,90.0217446280166,20
"q21",35,26,0.74385427046496,3.92297602802618,61.2054562998131,1,90.0217446280166,20
"q21",35,26,0.74385427046496,1.76589736382146,38.235629936666,1,90.0217446280166,20
"q21",35,26,0.74385427046496,10.6229085388183,61.7163095344533,1,90.0217446280166,20
"q21",35,26,0.74385427046496,1.26363393304072,75.9733802284972,1,90.0217446280166,20
"q21",35,26,0.74385427046496,4.99583081201438,45.8699134003826,1,90.0217446280166,20
"q21",35,26,0.74385427046496,7.44835043093709,62.4103224099532,1,90.0217446280166,20
"q21",35,26,0.74385427046496,5.21865960427094,48.6835066282864,1,90.0217446280166,20
"q21",35,26,0.74385427046496,3.73267233624464,66.5012365223867,1,90.0217446280166,20
"q21",35,26,0.74385427046496,4.78480867870158,82.3800553560277,1,90.0217446280166,20
"q21",35,26,0.74385427046496,3.21982648037048,53.8419769321558,1,90.0217446280166,20
"q21",35,26,0.74385427046496,1.84000059926341,82.025126910562,1,90.0217446280166,20
"q21",35,27,7.29994738670836,7.43428576913761,56.2452723376807,0,90.0217446280166,20
"q21",35,27,7.29994738670836,3.22028299885519,46.1535700915227,0,90.0217446280166,20
"q21",35,27,7.29994738670836,1.87833581654923,50.2303088551457,0,90.0217446280166,20
"q21",35,27,7.29994738670836,12.4629656993327,76.7134075377743,0,90.0217446280166,20
"q21",35,27,7.29994738670836,1.0973089079785,51.3634415353519,0,90.0217446280166,20
"q21",35,27,7.29994738670836,0.74385427046496,14.793808802205,0,90.0217446280166,20
"q21",35,27,7.29994738670836,7.29994738670836,NA,0,90.0217446280166,20
"q21",35,27,7.29994738670836,1.36138270799833,10.3105316708516,0,90.0217446280166,20
"q21",35,27,7.29994738670836,5.70781626548251,44.4803743306958,0,90.0217446280166,20
"q21",35,27,7.29994738670836,3.92297602802618,46.4419934056301,0,90.0217446280166,20
"q21",35,27,7.29994738670836,1.76589736382146,24.7030849188823,0,90.0217446280166,20
"q21",35,27,7.29994738670836,10.6229085388183,46.9826532182851,0,90.0217446280166,20
"q21",35,27,7.29994738670836,1.26363393304072,61.1814963238159,0,90.0217446280166,20
"q21",35,27,7.29994738670836,4.99583081201438,32.759631679683,0,90.0217446280166,20
"q21",35,27,7.29994738670836,7.44835043093709,48.0033902229613,0,90.0217446280166,20
"q21",35,27,7.29994738670836,5.21865960427094,36.9079478305239,0,90.0217446280166,20
"q21",35,27,7.29994738670836,3.73267233624464,52.4747170778291,0,90.0217446280166,20
"q21",35,27,7.29994738670836,4.78480867870158,68.0889383543821,0,90.0217446280166,20
"q21",35,27,7.29994738670836,3.21982648037048,46.0589149933551,0,90.0217446280166,20
"q21",35,27,7.29994738670836,1.84000059926341,67.9566440205236,0,90.0217446280166,20
"q21",35,28,1.36138270799833,7.43428576913761,66.5528756752951,0,90.0217446280166,20
"q21",35,28,1.36138270799833,3.22028299885519,41.1605824024245,0,90.0217446280166,20
"q21",35,28,1.36138270799833,1.87833581654923,46.7547082112692,0,90.0217446280166,20
"q21",35,28,1.36138270799833,12.4629656993327,84.0768375994737,0,90.0217446280166,20
"q21",35,28,1.36138270799833,1.0973089079785,61.6195329674167,0,90.0217446280166,20
"q21",35,28,1.36138270799833,0.74385427046496,6.78574187454173,0,90.0217446280166,20
"q21",35,28,1.36138270799833,7.29994738670836,10.3105316708516,0,90.0217446280166,20
"q21",35,28,1.36138270799833,1.36138270799833,NA,0,90.0217446280166,20
"q21",35,28,1.36138270799833,5.70781626548251,54.7242095558058,0,90.0217446280166,20
"q21",35,28,1.36138270799833,3.92297602802618,56.2621503047401,0,90.0217446280166,20
"q21",35,28,1.36138270799833,1.76589736382146,31.8945210937591,0,90.0217446280166,20
"q21",35,28,1.36138270799833,10.6229085388183,56.1694146913417,0,90.0217446280166,20
"q21",35,28,1.36138270799833,1.26363393304072,70.8009266563785,0,90.0217446280166,20
"q21",35,28,1.36138270799833,4.99583081201438,39.3498702406687,0,90.0217446280166,20
"q21",35,28,1.36138270799833,7.44835043093709,56.4091387184627,0,90.0217446280166,20
"q21",35,28,1.36138270799833,5.21865960427094,41.9440574588367,0,90.0217446280166,20
"q21",35,28,1.36138270799833,3.73267233624464,60.2358492956873,0,90.0217446280166,20
"q21",35,28,1.36138270799833,4.78480867870158,76.2432771991208,0,90.0217446280166,20
"q21",35,28,1.36138270799833,3.21982648037048,47.2690945620051,0,90.0217446280166,20
"q21",35,28,1.36138270799833,1.84000059926341,75.7514105193231,0,90.0217446280166,20
"q21",35,29,5.70781626548251,7.43428576913761,12.7902157294157,0,90.0217446280166,20
"q21",35,29,5.70781626548251,3.22028299885519,77.4881685288507,0,90.0217446280166,20
"q21",35,29,5.70781626548251,1.87833581654923,76.7497571916511,0,90.0217446280166,20
"q21",35,29,5.70781626548251,12.4629656993327,51.2067458488946,0,90.0217446280166,20
"q21",35,29,5.70781626548251,1.0973089079785,13.3108169214345,0,90.0217446280166,20
"q21",35,29,5.70781626548251,0.74385427046496,58.8115666051559,0,90.0217446280166,20
"q21",35,29,5.70781626548251,7.29994738670836,44.4803743306958,0,90.0217446280166,20
"q21",35,29,5.70781626548251,1.36138270799833,54.7242095558058,0,90.0217446280166,20
"q21",35,29,5.70781626548251,5.70781626548251,NA,0,90.0217446280166,20
"q21",35,29,5.70781626548251,3.92297602802618,9.97399447544955,0,90.0217446280166,20
"q21",35,29,5.70781626548251,1.76589736382146,32.8385946221347,0,90.0217446280166,20
"q21",35,29,5.70781626548251,10.6229085388183,18.0053810453327,0,90.0217446280166,20
"q21",35,29,5.70781626548251,1.26363393304072,21.8585679692557,0,90.0217446280166,20
"q21",35,29,5.70781626548251,4.99583081201438,34.1374776225288,0,90.0217446280166,20
"q21",35,29,5.70781626548251,7.44835043093709,25.3879173738129,0,90.0217446280166,20
"q21",35,29,5.70781626548251,5.21865960427094,41.4004352615754,0,90.0217446280166,20
"q21",35,29,5.70781626548251,3.73267233624464,32.0840545987792,0,90.0217446280166,20
"q21",35,29,5.70781626548251,4.78480867870158,39.2307491462301,0,90.0217446280166,20
"q21",35,29,5.70781626548251,3.21982648037048,59.627730708275,0,90.0217446280166,20
"q21",35,29,5.70781626548251,1.84000059926341,41.6164135272794,0,90.0217446280166,20
"q21",35,30,3.92297602802618,7.43428576913761,18.8328593651119,0,90.0217446280166,20
"q21",35,30,3.92297602802618,3.22028299885519,73.5332171877914,0,90.0217446280166,20
"q21",35,30,3.92297602802618,1.87833581654923,71.7493872434576,0,90.0217446280166,20
"q21",35,30,3.92297602802618,12.4629656993327,41.4711504892921,0,90.0217446280166,20
"q21",35,30,3.92297602802618,1.0973089079785,22.5512731660157,0,90.0217446280166,20
"q21",35,30,3.92297602802618,0.74385427046496,61.2054562998131,0,90.0217446280166,20
"q21",35,30,3.92297602802618,7.29994738670836,46.4419934056301,0,90.0217446280166,20
"q21",35,30,3.92297602802618,1.36138270799833,56.2621503047401,0,90.0217446280166,20
"q21",35,30,3.92297602802618,5.70781626548251,9.97399447544955,0,90.0217446280166,20
"q21",35,30,3.92297602802618,3.92297602802618,NA,0,90.0217446280166,20
"q21",35,30,3.92297602802618,1.76589736382146,29.4972965887627,0,90.0217446280166,20
"q21",35,30,3.92297602802618,10.6229085388183,8.27401638331178,0,90.0217446280166,20
"q21",35,30,3.92297602802618,1.26363393304072,15.0342224665677,0,90.0217446280166,20
"q21",35,30,3.92297602802618,4.99583081201438,28.4598181392244,0,90.0217446280166,20
"q21",35,30,3.92297602802618,7.44835043093709,15.8428270888802,0,90.0217446280166,20
"q21",35,30,3.92297602802618,5.21865960427094,34.9704033187759,0,90.0217446280166,20
"q21",35,30,3.92297602802618,3.73267233624464,22.3381377801907,0,90.0217446280166,20
"q21",35,30,3.92297602802618,4.78480867870158,29.6290191171735,0,90.0217446280166,20
"q21",35,30,3.92297602802618,3.21982648037048,53.0654166704075,0,90.0217446280166,20
"q21",35,30,3.92297602802618,1.84000059926341,31.8068050762487,0,90.0217446280166,20
"q21",35,31,1.76589736382146,7.43428576913761,45.5605146831517,0,90.0217446280166,20
"q21",35,31,1.76589736382146,3.22028299885519,44.6627024240849,0,90.0217446280166,20
"q21",35,31,1.76589736382146,1.87833581654923,44.1598744912328,0,90.0217446280166,20
"q21",35,31,1.76589736382146,12.4629656993327,52.2630816053537,0,90.0217446280166,20
"q21",35,31,1.76589736382146,1.0973089079785,44.6109689850408,0,90.0217446280166,20
"q21",35,31,1.76589736382146,0.74385427046496,38.235629936666,0,90.0217446280166,20
"q21",35,31,1.76589736382146,7.29994738670836,24.7030849188823,0,90.0217446280166,20
"q21",35,31,1.76589736382146,1.36138270799833,31.8945210937591,0,90.0217446280166,20
"q21",35,31,1.76589736382146,5.70781626548251,32.8385946221347,0,90.0217446280166,20
"q21",35,31,1.76589736382146,3.92297602802618,29.4972965887627,0,90.0217446280166,20
"q21",35,31,1.76589736382146,1.76589736382146,NA,0,90.0217446280166,20
"q21",35,31,1.76589736382146,10.6229085388183,26.4308510779526,0,90.0217446280166,20
"q21",35,31,1.76589736382146,1.26363393304072,41.9969194880262,0,90.0217446280166,20
"q21",35,31,1.76589736382146,4.99583081201438,8.20034236084747,0,90.0217446280166,20
"q21",35,31,1.76589736382146,7.44835043093709,24.9768297513437,0,90.0217446280166,20
"q21",35,31,1.76589736382146,5.21865960427094,14.1761529242051,0,90.0217446280166,20
"q21",35,31,1.76589736382146,3.73267233624464,28.3490420890406,0,90.0217446280166,20
"q21",35,31,1.76589736382146,4.78480867870158,44.4452141587023,0,90.0217446280166,20
"q21",35,31,1.76589736382146,3.21982648037048,29.7579128540919,0,90.0217446280166,20
"q21",35,31,1.76589736382146,1.84000059926341,43.8584429546358,0,90.0217446280166,20
"q21",35,32,10.6229085388183,7.43428576913761,26.7387373281821,0,90.0217446280166,20
"q21",35,32,10.6229085388183,3.22028299885519,68.6728966942626,0,90.0217446280166,20
"q21",35,32,10.6229085388183,1.87833581654923,66.1040380026638,0,90.0217446280166,20
"q21",35,32,10.6229085388183,12.4629656993327,34.8024387296825,0,90.0217446280166,20
"q21",35,32,10.6229085388183,1.0973089079785,30.8212907156689,0,90.0217446280166,20
"q21",35,32,10.6229085388183,0.74385427046496,61.7163095344533,0,90.0217446280166,20
"q21",35,32,10.6229085388183,7.29994738670836,46.9826532182851,0,90.0217446280166,20
"q21",35,32,10.6229085388183,1.36138270799833,56.1694146913417,0,90.0217446280166,20
"q21",35,32,10.6229085388183,5.70781626548251,18.0053810453327,0,90.0217446280166,20
"q21",35,32,10.6229085388183,3.92297602802618,8.27401638331178,0,90.0217446280166,20
"q21",35,32,10.6229085388183,1.76589736382146,26.4308510779526,0,90.0217446280166,20
"q21",35,32,10.6229085388183,10.6229085388183,NA,0,90.0217446280166,20
"q21",35,32,10.6229085388183,1.26363393304072,15.6179773087379,0,90.0217446280166,20
"q21",35,32,10.6229085388183,4.99583081201438,23.281412880845,0,90.0217446280166,20
"q21",35,32,10.6229085388183,7.44835043093709,7.58795671434704,0,90.0217446280166,20
"q21",35,32,10.6229085388183,5.21865960427094,28.8027540498723,0,90.0217446280166,20
"q21",35,32,10.6229085388183,3.73267233624464,14.096713220606,0,90.0217446280166,20
"q21",35,32,10.6229085388183,4.78480867870158,23.5448334056145,0,90.0217446280166,20
"q21",35,32,10.6229085388183,3.21982648037048,46.4376367568518,0,90.0217446280166,20
"q21",35,32,10.6229085388183,1.84000059926341,25.0531682767871,0,90.0217446280166,20
"q21",35,33,1.26363393304072,7.43428576913761,22.2236981972098,0,90.0217446280166,20
"q21",35,33,1.26363393304072,3.22028299885519,83.9276377599874,0,90.0217446280166,20
"q21",35,33,1.26363393304072,1.87833581654923,80.8836895797445,0,90.0217446280166,20
"q21",35,33,1.26363393304072,12.4629656993327,32.7422663044486,0,90.0217446280166,20
"q21",35,33,1.26363393304072,1.0973089079785,29.9406962584735,0,90.0217446280166,20
"q21",35,33,1.26363393304072,0.74385427046496,75.9733802284972,0,90.0217446280166,20
"q21",35,33,1.26363393304072,7.29994738670836,61.1814963238159,0,90.0217446280166,20
"q21",35,33,1.26363393304072,1.36138270799833,70.8009266563785,0,90.0217446280166,20
"q21",35,33,1.26363393304072,5.70781626548251,21.8585679692557,0,90.0217446280166,20
"q21",35,33,1.26363393304072,3.92297602802618,15.0342224665677,0,90.0217446280166,20
"q21",35,33,1.26363393304072,1.76589736382146,41.9969194880262,0,90.0217446280166,20
"q21",35,33,1.26363393304072,10.6229085388183,15.6179773087379,0,90.0217446280166,20
"q21",35,33,1.26363393304072,1.26363393304072,NA,0,90.0217446280166,20
"q21",35,33,1.26363393304072,4.99583081201438,38.7058923241137,0,90.0217446280166,20
"q21",35,33,1.26363393304072,7.44835043093709,20.0561142668193,0,90.0217446280166,20
"q21",35,33,1.26363393304072,5.21865960427094,43.5763226716028,0,90.0217446280166,20
"q21",35,33,1.26363393304072,3.73267233624464,23.2921961523073,0,90.0217446280166,20
"q21",35,33,1.26363393304072,4.78480867870158,20.8599930146272,0,90.0217446280166,20
"q21",35,33,1.26363393304072,3.21982648037048,60.389566345125,0,90.0217446280166,20
"q21",35,33,1.26363393304072,1.84000059926341,24.3352497416175,0,90.0217446280166,20
"q21",35,34,4.99583081201438,7.43428576913761,46.3131790355885,0,90.0217446280166,20
"q21",35,34,4.99583081201438,3.22028299885519,45.4139018046847,0,90.0217446280166,20
"q21",35,34,4.99583081201438,1.87833581654923,43.2896350937799,0,90.0217446280166,20
"q21",35,34,4.99583081201438,12.4629656993327,44.7871176782132,0,90.0217446280166,20
"q21",35,34,4.99583081201438,1.0973089079785,46.9269080900225,0,90.0217446280166,20
"q21",35,34,4.99583081201438,0.74385427046496,45.8699134003826,0,90.0217446280166,20
"q21",35,34,4.99583081201438,7.29994738670836,32.759631679683,0,90.0217446280166,20
"q21",35,34,4.99583081201438,1.36138270799833,39.3498702406687,0,90.0217446280166,20
"q21",35,34,4.99583081201438,5.70781626548251,34.1374776225288,0,90.0217446280166,20
"q21",35,34,4.99583081201438,3.92297602802618,28.4598181392244,0,90.0217446280166,20
"q21",35,34,4.99583081201438,1.76589736382146,8.20034236084747,0,90.0217446280166,20
"q21",35,34,4.99583081201438,10.6229085388183,23.281412880845,0,90.0217446280166,20
"q21",35,34,4.99583081201438,1.26363393304072,38.7058923241137,0,90.0217446280166,20
"q21",35,34,4.99583081201438,4.99583081201438,NA,0,90.0217446280166,20
"q21",35,34,4.99583081201438,7.44835043093709,19.6942192334297,0,90.0217446280166,20
"q21",35,34,4.99583081201438,5.21865960427094,7.66550844154957,0,90.0217446280166,20
"q21",35,34,4.99583081201438,3.73267233624464,21.579505599149,0,90.0217446280166,20
"q21",35,34,4.99583081201438,4.78480867870158,37.8655027880947,0,90.0217446280166,20
"q21",35,34,4.99583081201438,3.21982648037048,25.5956606819724,0,90.0217446280166,20
"q21",35,34,4.99583081201438,1.84000059926341,36.8408979141421,0,90.0217446280166,20
"q21",35,35,7.44835043093709,7.43428576913761,34.2590103479331,0,90.0217446280166,20
"q21",35,35,7.44835043093709,3.22028299885519,64.1842072155971,0,90.0217446280166,20
"q21",35,35,7.44835043093709,1.87833581654923,60.8652671006136,0,90.0217446280166,20
