"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","quadname","Grazing","Group"
"100","q25",34,35,5.547248,0,1,27.2124862670898,0,"e1q5.1","No","bb1"
"101","q25",34,17,8.956326,1,1,7.53493499755859,0,"e1q5.1","No","bb1"
"102","q25",34,29,18.10221,1,1,15.983925819397,0,"e1q5.1","No","bb1"
"103","q25",34,30,5.457888,0,1,35.4839096069336,0,"e1q5.1","No","bb1"
"104","q25",34,38,6.488276,0,1,24.0526123046875,0,"e1q5.1","No","bb1"
"105","q25",34,36,6.201932,1,1,26.5309524536133,0,"e1q5.1","No","bb1"
"106","q25",34,28,5.507171,1,1,0.00571121601387858,1,"e1q5.1","No","bb1"
"107","q25",34,37,10.65672,1,1,20.1144943237305,0,"e1q5.1","No","bb1"
"108","q25",34,44,8.018107,1,1,0.523229897022247,1,"e1q5.1","No","bb1"
"109","q25",34,39,10.45789,1,1,23.4926071166992,0,"e1q5.1","No","bb1"
"110","q25",34,43,5.819349,1,1,2.87283086776733,0,"e1q5.1","No","bb1"
"111","q25",34,41,6.504876,0,1,20.3718605041504,0,"e1q5.1","No","bb1"
"112","q25",34,42,44.74428,1,1,13.3354377746582,0,"e1q5.1","No","bb1"
"113","q25",34,40,7.670898,1,1,22.1318187713623,0,"e1q5.1","No","bb1"
"114","q25",35,48,4.594031,0,1,8.43455791473389,0,"e1q5.1","No","bb1"
"115","q25",35,51,2.992485,0,1,12.1288204193115,0,"e1q5.1","No","bb1"
"116","q25",35,47,5.38015,1,1,28.8191680908203,0,"e1q5.1","No","bb1"
"117","q25",35,46,7.658477,1,1,8.79034423828125,0,"e1q5.1","No","bb1"
"118","q25",35,49,15.04485,0,1,12.1456146240234,0,"e1q5.1","No","bb1"
"119","q25",35,45,30.47528,1,1,2.87569403648376,0,"e1q5.1","No","bb1"
"120","q25",35,50,3.227357,0,1,13.9283456802368,0,"e1q5.1","No","bb1"
"121","q25",36,53,2.255011,0,1,10.7141876220703,0,"e1q5.1","No","bb1"
"122","q25",36,56,11.34693,0,1,20.0267791748047,0,"e1q5.1","No","bb1"
"123","q25",36,52,21.22517,0,1,-0.0252914428710938,0,"e1q5.1","No","bb1"
"124","q25",36,54,2.75544,0,1,13.8767223358154,0,"e1q5.1","No","bb1"
"125","q25",36,55,11.52173,0,1,21.4452819824219,0,"e1q5.1","No","bb1"
"126","q25",36,57,0.6998087,0,1,10.8706741333008,0,"e1q5.1","No","bb1"
"127","q25",38,58,7.75803,0,1,-0.0917177647352219,1,"e1q5.1","No","bb1"
"128","q25",39,59,4.574088,0,1,18.3848991394043,0,"e1q5.1","No","bb1"
"129","q25",41,60,77.26994,1,1,3.01364922523499,0,"e1q5.1","No","bb1"
"130","q25",41,61,214.0775,1,1,4.18871068954468,0,"e1q5.1","No","bb1"
"131","q25",42,62,17.56779,0,1,4.1930775642395,0,"e1q5.1","No","bb1"
"132","q25",45,64,22.18071,0,1,14.8601684570312,0,"e1q5.1","No","bb1"
"133","q25",45,63,23.62541,0,1,7.92570495605469,0,"e1q5.1","No","bb1"
"134","q25",47,65,53.63921,1,1,-0.172069475054741,0,"e1q5.1","No","bb1"
"135","q25",48,67,4.802005,1,1,20.4543571472168,0,"e1q5.1","No","bb1"
"136","q25",48,66,4.275818,0,1,8.9949951171875,0,"e1q5.1","No","bb1"
"137","q25",50,68,5.384119,1,1,31.231273651123,0,"e1q5.1","No","bb1"
"138","q25",50,70,5.99081,1,1,46.6804275512695,0,"e1q5.1","No","bb1"
"139","q25",50,69,1.820725,0,1,30.2494735717773,0,"e1q5.1","No","bb1"
"140","q25",51,74,3.639331,0,1,2.06957292556763,1,"e1q5.1","No","bb1"
"141","q25",51,72,3.904596,1,1,5.53690576553345,0,"e1q5.1","No","bb1"
"142","q25",51,73,2.937393,0,1,2.50613117218018,1,"e1q5.1","No","bb1"
"143","q25",51,71,6.945252,1,1,0.453697204589844,1,"e1q5.1","No","bb1"
"144","q25",53,75,12.61637,0,1,34.5129547119141,0,"e1q5.1","No","bb1"
"145","q25",53,76,18.51459,0,1,0.0840067565441132,1,"e1q5.1","No","bb1"
"146","q25",53,77,5.734265,0,1,0.55116206407547,1,"e1q5.1","No","bb1"
"147","q25",54,78,46.8876,0,1,28.3182220458984,0,"e1q5.1","No","bb1"
"148","q25",55,79,21.60464,1,1,27.0186538696289,0,"e1q5.1","No","bb1"
"149","q25",56,88,34.74109,1,1,0.444938659667969,0,"e1q5.1","No","bb1"
"150","q25",56,86,50.31686,0,1,5.04252624511719,0,"e1q5.1","No","bb1"
"151","q25",56,89,45.47586,1,1,16.2813568115234,0,"e1q5.1","No","bb1"
"152","q25",56,87,55.64434,1,1,10.0102157592773,0,"e1q5.1","No","bb1"
"153","q25",56,85,7.374443,0,1,3.72038269042969,0,"e1q5.1","No","bb1"
"154","q25",56,80,79.98295,0,1,0,0,"e1q5.1","No","bb1"
"155","q25",56,83,13.22942,0,1,1.56580352783203,0,"e1q5.1","No","bb1"
"156","q25",56,84,18.81353,0,1,3.63280487060547,0,"e1q5.1","No","bb1"
"157","q25",56,81,32.43923,1,1,0.670677185058594,0,"e1q5.1","No","bb1"
"158","q25",56,90,62.43465,0,1,11.1760025024414,0,"e1q5.1","No","bb1"
"159","q25",56,82,18.55053,1,1,1.29168701171875,0,"e1q5.1","No","bb1"
"160","q25",57,92,32.76163,1,1,4.86563110351562,0,"e1q5.1","No","bb1"
"161","q25",57,93,15.87716,0,1,17.0287322998047,0,"e1q5.1","No","bb1"
"162","q25",57,91,38.47142,0,1,9.94853973388672,0,"e1q5.1","No","bb1"
"163","q25",60,99,67.22999,0,1,-0.25,0,"e1q5.1","No","bb1"
"164","q25",60,100,11.3325,0,1,2.55000305175781,0,"e1q5.1","No","bb1"
"165","q25",60,95,62.7675,1,1,-0.699996948242188,0,"e1q5.1","No","bb1"
"166","q25",60,96,16.38,0,1,13.5999984741211,0,"e1q5.1","No","bb1"
"167","q25",60,94,92.105,1,1,3.40000152587891,0,"e1q5.1","No","bb1"
"168","q25",60,98,34.1225,0,1,13,0,"e1q5.1","No","bb1"
"169","q25",60,97,27.07999,0,1,1.05000305175781,0,"e1q5.1","No","bb1"
"170","q25",64,101,6.51359,0,1,9.32803344726562,0,"e1q5.1","No","bb1"
"171","q25",65,102,3.009576,0,1,1.44830322265625,1,"e1q5.1","No","bb1"
"172","q27",34,73,9.437661,0,1,41.3114776611328,0,"e1q5.3","No","bb1"
"173","q27",34,64,10.38566,0,1,7.24821472167969,0,"e1q5.3","No","bb1"
"174","q27",34,72,5.77117,0,1,31.9983654022217,0,"e1q5.3","No","bb1"
"175","q27",34,84,10.00445,1,1,6.33285331726074,0,"e1q5.3","No","bb1"
"176","q27",34,74,6.885901,1,1,32.7474632263184,0,"e1q5.3","No","bb1"
"177","q27",34,75,41.13758,1,1,26.2668991088867,0,"e1q5.3","No","bb1"
"178","q27",34,85,7.067982,0,1,4.92239904403687,0,"e1q5.3","No","bb1"
"179","q27",34,66,11.49943,1,1,11.9274520874023,0,"e1q5.3","No","bb1"
"180","q27",34,67,307.2294,1,1,7.64408111572266,0,"e1q5.3","No","bb1"
"181","q27",34,68,26.74408,0,1,22.017448425293,0,"e1q5.3","No","bb1"
"182","q27",34,65,12.42573,1,1,9.73044586181641,0,"e1q5.3","No","bb1"
"183","q27",34,69,6.190556,1,1,23.4726943969727,0,"e1q5.3","No","bb1"
"184","q27",34,70,9.938767,1,1,25.9113464355469,0,"e1q5.3","No","bb1"
"185","q27",34,71,15.45325,0,1,39.7172508239746,0,"e1q5.3","No","bb1"
"186","q27",34,79,2.174556,0,1,22.7851638793945,0,"e1q5.3","No","bb1"
"187","q27",34,76,91.32693,1,1,19.0771198272705,0,"e1q5.3","No","bb1"
"188","q27",34,86,5.93327,0,1,1.72701752185822,0,"e1q5.3","No","bb1"
"189","q27",34,87,8.422966,1,1,0.0552050955593586,1,"e1q5.3","No","bb1"
"190","q27",34,83,13.53219,1,1,4.58911228179932,0,"e1q5.3","No","bb1"
"191","q27",34,80,12.04989,0,1,19.8531703948975,0,"e1q5.3","No","bb1"
"192","q27",34,77,8.552706,0,1,16.8586273193359,0,"e1q5.3","No","bb1"
"193","q27",34,78,56.35712,1,1,-0.0027008056640625,0,"e1q5.3","No","bb1"
"194","q27",34,81,14.87428,1,1,9.38534545898438,0,"e1q5.3","No","bb1"
"195","q27",34,82,115.3312,1,1,0.0004864537040703,0,"e1q5.3","No","bb1"
"196","q27",35,88,9.954012,1,1,11.2286148071289,0,"e1q5.3","No","bb1"
"197","q27",35,91,11.30876,1,1,10.600793838501,0,"e1q5.3","No","bb1"
"198","q27",35,90,16.63062,0,1,16.954216003418,0,"e1q5.3","No","bb1"
"199","q27",35,92,21.27277,0,1,0.0733609795570374,0,"e1q5.3","No","bb1"
"200","q27",35,89,8.095193,1,1,2.19318389892578,1,"e1q5.3","No","bb1"
"201","q27",36,93,3.281224,0,1,0.459460854530334,1,"e1q5.3","No","bb1"
"202","q27",38,94,5.765474,1,1,3.78670501708984,0,"e1q5.3","No","bb1"
"203","q27",39,95,8.23427,0,1,14.6592788696289,0,"e1q5.3","No","bb1"
"204","q27",40,96,0.6962712,0,1,13.4800033569336,0,"e1q5.3","No","bb1"
"205","q27",42,103,24.44778,1,1,22.3517303466797,0,"e1q5.3","No","bb1"
"206","q27",42,107,41.39721,1,1,23.9853744506836,0,"e1q5.3","No","bb1"
"207","q27",42,101,25.7428,1,1,28.2339553833008,0,"e1q5.3","No","bb1"
"208","q27",42,98,52.89724,1,1,14.6325531005859,0,"e1q5.3","No","bb1"
"209","q27",42,104,89.40817,1,1,31.7066688537598,0,"e1q5.3","No","bb1"
"210","q27",42,102,79.80057,1,1,-0.069143533706665,1,"e1q5.3","No","bb1"
"211","q27",42,106,9.786357,0,1,33.9883460998535,0,"e1q5.3","No","bb1"
"212","q27",42,99,351.2419,1,1,10.1444444656372,0,"e1q5.3","No","bb1"
"213","q27",42,105,42.89842,1,1,29.4480514526367,0,"e1q5.3","No","bb1"
"214","q27",42,100,12.59389,0,1,20.1389446258545,0,"e1q5.3","No","bb1"
"215","q27",42,108,11.29324,0,1,17.3876209259033,0,"e1q5.3","No","bb1"
"216","q27",42,97,10.07747,1,1,11.4162979125977,0,"e1q5.3","No","bb1"
"217","q27",43,113,26.77687,0,1,-0.00789642333984375,0,"e1q5.3","No","bb1"
"218","q27",43,112,49.79227,0,1,8.50707244873047,0,"e1q5.3","No","bb1"
"219","q27",43,111,42.57692,0,1,6.99799346923828,0,"e1q5.3","No","bb1"
"220","q27",43,115,120.3793,0,1,0.293593555688858,0,"e1q5.3","No","bb1"
"221","q27",43,114,25.5025,0,1,43.7712211608887,0,"e1q5.3","No","bb1"
"222","q27",43,109,29.93474,0,1,-0.591567993164062,0,"e1q5.3","No","bb1"
"223","q27",43,110,81.00697,0,1,6.83148956298828,0,"e1q5.3","No","bb1"
"224","q27",44,116,3.543443,0,1,4.41378021240234,0,"e1q5.3","No","bb1"
"225","q27",44,117,5.183092,0,1,7.68121671676636,0,"e1q5.3","No","bb1"
"226","q27",45,118,328.9027,0,1,-1.17801296710968,0,"e1q5.3","No","bb1"
"227","q27",49,120,31.00582,1,1,-0.498426854610443,0,"e1q5.3","No","bb1"
"228","q27",49,121,5.042055,0,1,8.8380298614502,0,"e1q5.3","No","bb1"
"229","q27",49,119,11.37505,0,1,23.142297744751,0,"e1q5.3","No","bb1"
"230","q27",50,125,11.23509,0,1,23.9314479827881,0,"e1q5.3","No","bb1"
"231","q27",50,122,1.730827,0,1,0.00020599365234375,1,"e1q5.3","No","bb1"
"232","q27",50,123,3.921589,0,1,-0.000457763671875,1,"e1q5.3","No","bb1"
"233","q27",50,124,4.88858,0,1,3.69649505615234,0,"e1q5.3","No","bb1"
"234","q27",51,126,3.656556,0,1,7.5368185043335,0,"e1q5.3","No","bb1"
"235","q27",54,127,3.534269,0,1,3.96869802474976,0,"e1q5.3","No","bb1"
"236","q27",67,129,0.7103905,0,1,40.5352630615234,0,"e1q5.3","No","bb1"
"237","q27",67,128,8.630754,0,1,16.5026779174805,0,"e1q5.3","No","bb1"
"238","q28",37,58,17.59742,0,1,26.5220336914062,0,"e1q5.4","No","bb1"
"239","q28",37,57,33.30368,1,1,13.4789047241211,0,"e1q5.4","No","bb1"
"240","q28",37,56,16.49393,0,1,0.314248412847519,1,"e1q5.4","No","bb1"
"241","q28",38,61,4.020435,0,1,17.7002906799316,0,"e1q5.4","No","bb1"
"242","q28",38,62,13.26697,0,1,6.43637084960938,0,"e1q5.4","No","bb1"
"243","q28",38,59,7.765881,0,1,27.2670345306396,0,"e1q5.4","No","bb1"
"244","q28",38,60,9.083458,0,1,25.8266544342041,0,"e1q5.4","No","bb1"
"245","q28",39,63,2.454063,0,1,10.3188323974609,0,"e1q5.4","No","bb1"
"246","q28",39,64,10.94446,0,1,36.0829582214355,0,"e1q5.4","No","bb1"
"247","q28",41,66,10.05778,1,1,6.44454145431519,0,"e1q5.4","No","bb1"
"248","q28",41,65,0.733516,1,1,2.80606079101562,1,"e1q5.4","No","bb1"
"249","q28",42,71,0.7162736,0,1,6.27391767501831,0,"e1q5.4","No","bb1"
"250","q28",42,74,33.95413,1,1,2.68107318878174,0,"e1q5.4","No","bb1"
"251","q28",42,67,8.545159,1,1,-0.0606536865234375,1,"e1q5.4","No","bb1"
"252","q28",42,70,4.750489,1,1,3.86559700965881,0,"e1q5.4","No","bb1"
"253","q28",42,69,24.26054,1,1,23.8262538909912,0,"e1q5.4","No","bb1"
"254","q28",42,72,0.7162655,0,1,3.35179233551025,1,"e1q5.4","No","bb1"
"255","q28",42,75,8.341805,0,1,-0.392793565988541,1,"e1q5.4","No","bb1"
"256","q28",42,68,4.783551,1,1,11.8730010986328,0,"e1q5.4","No","bb1"
"257","q28",42,73,1.420341,1,1,7.15339183807373,0,"e1q5.4","No","bb1"
"258","q28",43,79,38.24429,1,1,25.8664741516113,0,"e1q5.4","No","bb1"
"259","q28",43,76,11.8962,1,1,6.91435241699219,0,"e1q5.4","No","bb1"
"260","q28",43,77,26.23529,1,1,15.4014205932617,0,"e1q5.4","No","bb1"
"261","q28",43,78,42.66993,1,1,36.808666229248,0,"e1q5.4","No","bb1"
"262","q28",43,80,35.47394,1,1,-0.0222243405878544,0,"e1q5.4","No","bb1"
"263","q28",43,81,17.18541,1,1,7.87749481201172,0,"e1q5.4","No","bb1"
"264","q28",44,82,11.9676,0,1,1.72835505008698,0,"e1q5.4","No","bb1"
"265","q28",45,84,24.30965,1,1,0.951278686523438,0,"e1q5.4","No","bb1"
"266","q28",45,87,13.09453,1,1,5.00897979736328,0,"e1q5.4","No","bb1"
"267","q28",45,91,28.71394,1,1,17.7880725860596,0,"e1q5.4","No","bb1"
"268","q28",45,88,19.22905,0,1,16.7372570037842,0,"e1q5.4","No","bb1"
"269","q28",45,85,14.0062,0,1,2.11164855957031,0,"e1q5.4","No","bb1"
"270","q28",45,83,12.80208,0,1,0.219154357910156,1,"e1q5.4","No","bb1"
"271","q28",45,86,15.89458,1,1,5.15023040771484,0,"e1q5.4","No","bb1"
"272","q28",45,89,22.71611,1,1,27.2766342163086,0,"e1q5.4","No","bb1"
"273","q28",45,90,22.74446,1,1,19.7394580841064,0,"e1q5.4","No","bb1"
"274","q28",46,92,12.67096,0,1,7.36965179443359,0,"e1q5.4","No","bb1"
"275","q28",46,93,26.69662,1,1,22.5484313964844,0,"e1q5.4","No","bb1"
"276","q28",46,94,10.10606,1,1,14.0971832275391,0,"e1q5.4","No","bb1"
"277","q28",47,95,24.04678,0,1,0.161952957510948,1,"e1q5.4","No","bb1"
"278","q28",48,96,14.71812,0,1,0.6685791015625,1,"e1q5.4","No","bb1"
"279","q28",48,101,2.324153,0,1,-0.0878592953085899,1,"e1q5.4","No","bb1"
"280","q28",48,99,5.674013,1,1,43.231632232666,0,"e1q5.4","No","bb1"
"281","q28",48,97,13.09238,1,1,19.5944900512695,0,"e1q5.4","No","bb1"
"282","q28",48,100,20.97066,1,1,14.9126415252686,0,"e1q5.4","No","bb1"
"283","q28",48,98,5.87692,0,1,18.3926696777344,0,"e1q5.4","No","bb1"
"284","q28",50,102,24.06057,1,1,-0.737022399902344,1,"e1q5.4","No","bb1"
"285","q28",50,106,13.74787,0,1,-0.302600711584091,1,"e1q5.4","No","bb1"
"286","q28",50,103,44.35676,1,1,-0.943163990974426,0,"e1q5.4","No","bb1"
"287","q28",50,104,2.425185,1,1,-0.866600036621094,1,"e1q5.4","No","bb1"
"288","q28",50,105,1.937255,0,1,-0.912528991699219,1,"e1q5.4","No","bb1"
"289","q28",61,107,3.086229,0,1,9.86038208007812,0,"e1q5.4","No","bb1"
"290","q28",61,108,1.869392,1,1,0.787661492824554,1,"e1q5.4","No","bb1"
"291","q28",62,109,2.289676,0,1,0.217964172363281,1,"e1q5.4","No","bb1"
"292","q28",62,110,1.313487,0,1,1.77413940429688,1,"e1q5.4","No","bb1"
"293","q28",71,111,0.7134496,0,1,23.6648406982422,0,"e1q5.4","No","bb1"
"294","q30",35,100,3.561851,0,1,27.8620910644531,0,"e2q2.2","No","lb2"
"295","q30",35,104,6.924487,0,1,24.6840286254883,0,"e2q2.2","No","lb2"
"296","q30",35,105,6.089577,1,1,12.1350650787354,0,"e2q2.2","No","lb2"
"297","q30",35,107,4.814157,0,1,18.7697868347168,0,"e2q2.2","No","lb2"
"298","q30",35,108,2.832012,0,1,8.45086193084717,0,"e2q2.2","No","lb2"
"299","q30",35,109,5.958188,0,1,15.5002145767212,0,"e2q2.2","No","lb2"
"300","q30",35,110,4.217509,0,1,14.7887210845947,0,"e2q2.2","No","lb2"
"301","q30",35,111,7.903202,1,1,11.1800985336304,0,"e2q2.2","No","lb2"
"302","q30",35,112,2.732934,0,1,0.0648412331938744,1,"e2q2.2","No","lb2"
"303","q30",35,91,10.46762,1,1,1.12610626220703,0,"e2q2.2","No","lb2"
"304","q30",35,101,5.167595,0,1,23.4475402832031,0,"e2q2.2","No","lb2"
"305","q30",35,102,3.800275,0,1,0.005096435546875,1,"e2q2.2","No","lb2"
"306","q30",35,103,4.61198,0,1,21.7237167358398,0,"e2q2.2","No","lb2"
"307","q30",35,95,9.373265,1,1,16.2395782470703,0,"e2q2.2","No","lb2"
"308","q30",35,96,5.717759,0,1,11.5348358154297,0,"e2q2.2","No","lb2"
"309","q30",35,106,4.934793,0,1,6.66472053527832,0,"e2q2.2","No","lb2"
"310","q30",35,98,8.484508,0,1,21.2079391479492,0,"e2q2.2","No","lb2"
"311","q30",35,99,5.153316,0,1,29.4292030334473,0,"e2q2.2","No","lb2"
"312","q30",35,93,10.37534,0,1,4.04120635986328,0,"e2q2.2","No","lb2"
"313","q30",35,94,4.633341,0,1,13.556282043457,0,"e2q2.2","No","lb2"
"314","q30",35,92,3.326701,0,1,3.42540740966797,0,"e2q2.2","No","lb2"
