"","V1","V2","V3","V4"
"1",0.352122541057692,0.667720797874644,0.52252639374514,0.532656392812381
"2",0.0282469128331088,0.351872221389061,0.393371528877447,0.429920439565234
"3",0.525335465120533,0.525271822303679,0.504076262138788,0.327729608174148
"4",0.12667747020247,-0.133682123381385,0.284468302290951,0.234714999703018
"5",0.0236943565804026,0.945651251026873,1.09984798978994,0.875889529959799
"6",0.165283248291271,-0.041316244536026,0.313698526483534,0.00521197563453312
"7",-0.0915209009543933,0.148807148977112,0.379387316733872,0.0513008446371363
"8",0.0801524537631156,0.3668263372644,-0.0192185674632979,0.132755164250092
"9",0.192680465886797,0.120805716678683,0.614334752932136,0.49878024002598
"10",0.243465807985982,0.944842203722414,0.886830747371702,0.846688930886174
"11",0.0324850459261585,0.496624389682618,0.581802910666027,0.258563398627781
"12",0.763390839985036,0.908260756064827,1.03420433294865,0.480272261542341
"13",0.195461711455633,0.0185431092392083,0.570751593627368,0.226967388375412
"14",0.354470647114494,0.828923386861158,1.04828091816463,0.635527671784107
"15",0.291451448391516,0.43173230497571,0.561813934031078,0.268415171445387
"16",0.294812429583943,0.136441716864171,0.662100056312531,0.210327470735566
"17",0.132512447436482,0.215656644165627,-0.136171450385492,0.0890238878832452
"18",0.247834347823638,0.0976961062957952,-0.00864605980694361,0.0499671404701327
"19",0.300267503880514,1.05525484072305,0.74404208982022,0.703224752889413
"20",0.345172582041368,0.828363227778828,0.767216317330267,0.653380832920824
"21",0.271855368619373,0.746644356084912,0.888210987314841,0.356504668570499
"22",0.372624853919511,0.835465238027472,1.00308450517011,0.415123309357652
"23",0.53882210375399,0.850766141219245,1.10744857979509,0.284351292137387
"24",0.0807780604446892,0.168041365879724,0.30558410626255,0.713429260441842
"25",0.37825171177766,0.379383277217876,0.370910105410058,0.0670741384783475
"26",0.610149742894738,1.15532046972528,1.46467466357485,0.596235279179248
"27",0.676501780555747,1.37783333608367,1.46332452509879,1.42960428695513
"28",0.103458011785326,0.155968936503325,0.237392355831093,0.53780600105217
"29",0.708988604052617,1.12758827248053,1.19348858583262,0.99063017321866
"30",0.0512744722992637,0.611699611260728,0.953330486994575,0.936230729552618
"31",0.54905041869797,0.607009770964799,0.470388170609073,0.647771572819851
"32",0.690730191226238,0.86919669459367,1.59190189685883,-0.0111955028316065
"33",0.543153631475225,0.955227237125784,1.11124526436979,0.483009809179489
"34",0.568222592324507,1.04531722790105,1.03066875693936,0.432350816217108
"35",0.528261980607534,0.66130366480013,0.904855601478738,0.602602076571218
"36",0.0647354009266182,0.420210368397409,0.195602340552271,0.201461173904247
"37",0.279689013962059,0.757347487235407,0.381985766207326,1.04606721624614
"38",0.335194507688357,0.60076403987502,0.929829360985597,0.480812700267465
"39",-0.0852850115616457,0.119615154612543,0.308669690382837,0.354725867296486
"40",0.489098852342696,0.0898043333750835,0.600742083668018,0.264679711112502
"41",0.776430768952452,1.67756849208551,2.04979448935754,1.58082763593502
"42",0.383016466120614,0.645199076928423,1.03939647961946,0.718769312312328
"43",0.3473482981737,0.655167192265921,0.863649400549699,0.265440040554977
"44",0.0322044673926721,0.746431165574381,0.827424029503844,0.527732636906215
"45",0.260789261396227,0.490218985831067,0.825279531771062,0.624499810384176
"46",0.413739028725043,0.699541010049125,0.750741405081435,0.606942999308882
"47",-0.0168769562132915,0.489123836995032,0.618522964208838,0.474673103828162
"48",0.00638423230057049,0.390015967448224,0.412307805284765,0.355127028728193
"49",0.233365706171505,0.995351211334279,0.917572124109327,0.429614191697297
"50",0.480106958808811,0.504092793122061,0.952171697358039,0.307558411942367
"51",0.350859139284266,0.56216048545481,0.591064877647406,0.78836876029914
"52",0.271484737040469,0.563685506493024,0.518258101816134,0.690635299493555
"53",-0.0741645642107327,0.45673729483853,0.372639847637856,0.528589429787742
"54",0.219570768470737,0.520788154537187,0.607252344074335,0.130837816218216
"55",0.421215359462012,0.694887403167517,0.956739770727917,0.528308550973043
"56",0.30778626061864,0.70611189638527,0.709716528643719,0.685995892655255
"57",0.24561551319261,0.581387415982945,0.865865321584639,0.188828915791852
"58",0.157526038632647,0.344536437760438,-0.00643787314856854,0.242672760289333
"59",0.0141558746623379,0.727440708000261,0.774425965951123,0.693434162210731
"60",0.145315427788801,0.670193663015503,0.763602163168827,0.489353379107483
"61",0.0762432360987167,0.681645211310028,0.735996549747653,0.647226019218355
"62",0.300342055577327,1.04720908754463,1.08214749953365,1.17161987322994
"63",0.140746193805172,0.608330739109672,0.690266332802069,0.436694889200018
"64",-0.0516821309647102,0.213236596540921,0.0603860708764458,0.0425943424707362
"65",0.290751979511467,0.680314444479799,0.825937096678946,0.146545380368983
"66",0.42337930201566,0.833927617110029,0.983092525007475,0.80272025013881
"67",0.445678549171882,0.87445329972654,1.20225894861656,0.457679795671624
"68",0.393099030666811,0.444122056117127,0.511808689347871,0.43781653106187
"69",0.243503257770167,0.292185139082976,0.512260203941602,0.43943233979145
"70",-0.0802829714402143,0.152624434736844,0.250870052638544,0.111826271811732
"71",0.0513178733673647,0.321512027628064,0.398388283422641,0.108757398222044
"72",0.0387979273985599,0.371248879177166,0.233880862191391,0.00193117146617387
"73",0.319947033314122,0.439711663775695,0.630402882817091,0.216818842896141
"74",0.701044516870541,0.517792045264113,1.15946263801271,1.20610208327635
"75",-0.0933711483987355,0.0103808767065489,0.254631319708536,0.287465315295292
"76",0.779949913702013,1.40420002292104,1.83201289884238,0.870556230712056
"77",0.000997602140904014,0.39670372070468,0.583523428174161,0.53422863208861
"78",0.442291923569525,0.846831631014304,1.62831804553652,1.37834822143333
"79",0.08459170295235,0.118514382002336,0.0889707725825317,0.178003242198131
"80",0.51362441490497,1.14259756508457,1.19294544027518,0.612043946645022
"81",0.514802438255557,0.199745592188926,0.431645562769706,0.330654059541959
"82",0.311152285290128,0.490201179683907,0.636837308774329,0.6830569197179
"83",0.409034563246645,0.870795445620471,1.09615443003195,0.433056424956936
"84",-0.137377141622316,0.45601787242593,0.399980988061466,0.475120957201387
"85",0.258060709767711,0.39961860534785,0.249220425235169,0.349523017179334
"86",0.298201417218273,0.641818088070085,0.315011955936171,0.391529241210577
"87",0.192189061026809,0.531531454998366,0.39912150787616,0.388163256032445
"88",0.131720899019168,0.437712688641354,0.450104869010132,0.375997499304951
"89",0.0234797067948454,0.365260280663447,0.514220413268612,0.102096035404515
"90",0.381412769479177,0.829328558707523,1.06526226877847,0.512006408014813
"91",0.350046358135464,0.313011164908452,0.127272419350162,0.319645261031331
"92",0.257008241789229,0.467796918272364,0.675242975424126,0.641518152467591
"93",0.519911516303193,1.13224934299096,1.45698144038478,1.01214397387645
"94",0.0461519071942242,0.269933160568954,0.460216161524479,0.149592619768569
"95",0.0804813463053159,0.736396543845703,1.04747176849577,0.47553908617219
"96",0.55266420722481,1.24305195371788,1.43114233528743,1.03606169240423
"97",0.214376687592978,-0.0205410873682012,0.609862086717916,0.306770899640222
"98",0.0612238261387279,0.388659513938705,0.474543310973,0.695631469516949
"99",0.175153817271132,-0.0254645551409894,0.0572215826763604,-0.0950745183425914
"100",0.271252736733667,0.343631338616248,0.934025991924013,0.0374374389645055
"101",0.230350748771251,0.202163595677582,0.507192613977068,0.459271981830742
"102",0.0241474870533583,0.298834738961378,0.0242488253988785,-0.0396910403775064
"103",0.24487759890544,0.579937085503928,0.784272540026249,0.016105980375994
"104",0.120024277993021,-0.093067291925369,0.297296254551473,0.135580343629798
"105",0.182133892773944,0.259356081104279,0.340464788786799,0.01431689906586
"106",0.395504319139256,0.606135821324717,0.764403322903343,0.100990526837589
"107",0.213414288720969,0.544741258802177,0.658960703733625,0.41878781614804
"108",-0.0778938112617255,0.0532555006421973,0.0224888314159273,-0.0593665341353603
"109",-0.0116956477119289,0.144988442106476,0.388313069249864,0.238880621885547
"110",0.432511546342008,0.931069554028771,1.08348767543512,0.833664402210948
"111",0.213206652844117,0.233686435659327,0.244508519848593,0.0642022187192322
"112",0.650628209769639,0.83421184521047,1.06099426340292,0.828921942152786
"113",0.0438156328974303,0.508282482194872,0.607091441137694,0.492083755585728
"114",0.0829839235858582,0.572508128743857,0.714419016925428,0.402523396277686
"115",0.330327009051664,0.157430556765054,0.48753981752267,0.201319800528305
"116",0.0702846246895421,-0.0648743774492865,0.491344771313422,0.102488951165027
"117",0.210304402875712,0.800775280976365,1.14934043297532,0.659360125127259
