"","x"
"1",0.735732272424816
"2",0.662631498677757
"3",0.843239357355967
"4",0.795821399571966
"5",0.550762599901225
"6",0.876122834965686
"7",0.742259061314251
"8",0.884118232575314
"9",0.632685838324064
"10",0.582562494252808
"11",0.561954481009034
"12",0.630174961577701
"13",0.791007867772151
"14",0.511631263419742
"15",0.674951534279603
"16",0.85921570012978
"17",0.799212106306831
"18",0.982721977589208
"19",0.432495414852815
"20",0.458862401894501
"21",0.424654813288487
"22",0.575922903882384
"23",0.550840419474339
"24",0.608319268283804
"25",0.884212020534858
"26",0.66144761246949
"27",0.752257825528986
"28",0.55599583857269
"29",0.592567144790256
"30",0.614921233340775
"31",0.806686303588152
"32",0.69989702959014
"33",0.442167724714596
"34",0.645041833762512
"35",0.818219732910712
"36",0.796854563237468
"37",0.602326238907589
"38",0.646221803130313
"39",0.525033700281424
"40",0.914517299282634
"41",0.571023747568526
"42",0.535208283572174
"43",0.347181197139358
"44",0.619472242000055
"45",0.49273420360575
"46",0.772265944857929
"47",0.540031477984561
"48",0.694186997412008
"49",0.30429557310652
"50",0.746659481197416
"51",0.564572687447306
"52",0.39207844447576
"53",0.804234308544809
"54",0.535499317845275
"55",0.672156467351122
"56",0.569570030633025
"57",0.407915032089967
"58",0.526880755387629
"59",0.61877506042492
"60",0.435101547535413
"61",0.596870620275044
"62",0.51499019842072
"63",0.342456159187798
"64",0.796190968716868
"65",0.508131661995232
"66",0.496259451356793
"67",0.436754301545529
"68",0.795790905495187
"69",0.676159986797646
"70",0.641557421568633
"71",0.609710218560654
"72",0.770616811971866
"73",0.731765656086771
"74",0.846672418839528
"75",0.814074234787245
"76",0.66483082851594
"77",0.567428673269105
"78",0.326118986122423
"79",0.595728047815521
"80",0.442748988267642
"81",0.880334909737913
"82",0.583833536939646
"83",0.292634727590725
"84",0.653880397613351
"85",0.654879205287455
"86",0.439285694083559
"87",0.563667858159151
"88",0.484611514300173
"89",0.683829614534407
"90",0.609545267879194
"91",0.800344735754837
"92",0.592032415912588
"93",0.472088158410147
"94",0.575235645405357
"95",0.600016228826336
"96",0.45165878479262
"97",0.646503144806243
"98",0.664735948622761
"99",0.99091447978856
"100",0.713090665512049
"101",0.828972141513786
"102",0.972345755135408
"103",0.334782739279602
"104",0.881433966697923
"105",0.54528452490292
"106",0.675007431186491
"107",0.565567197771371
"108",0.409178792713552
"109",0.595040273050845
"110",0.516128341322237
"111",0.799458316519756
"112",0.757369052639105
"113",0.633230026328758
"114",0.561837712800911
"115",0.926741268586825
"116",0.530475150234543
"117",0.504772297867639
"118",0.81632573859118
"119",0.735940327896017
"120",0.722901517385083
"121",0.538272528112842
"122",0.72893430420979
"123",0.797722413963725
"124",0.429455649889647
"125",0.550336456251146
"126",0.316641388878019
"127",0.748353891775502
"128",0.79418287899181
"129",0.808067558642005
"130",0.591040631343123
"131",0.601030146735169
"132",0.869608386198538
"133",0.464908796538254
"134",0.436783585350499
"135",0.737635232850908
"136",0.458890743538512
"137",0.760322465862446
"138",0.505717042298086
"139",0.565436883538916
"140",0.614250672012592
"141",0.489182466036121
"142",0.875246225701602
"143",0.605746648046317
"144",0.441021389462459
"145",0.658544615924857
"146",0.629146576848723
"147",0.31917467043252
"148",0.678506793314708
"149",0.566332044837867
"150",0.696282069065522
"151",0.660464323041961
"152",0.73958638242782
"153",0.538619614420294
"154",0.602646622923947
"155",0.449137495023118
"156",0.710872969603445
"157",0.740032486364
"158",0.339857063583537
"159",0.75146005950022
"160",0.858331345144477
"161",0.436420414595129
"162",0.631635208626543
"163",0.665223965152911
"164",0.803963021667746
"165",0.687778378476673
"166",0.900062750367656
"167",0.537215259148742
"168",0.374591666454401
"169",0.490996765796912
"170",0.77705984750231
"171",0.374305932056472
"172",0.637546186913818
"173",0.579624977959658
"174",0.575892274342983
"175",0.721663078073443
"176",0.556651172110116
"177",0.984633085835492
"178",0.720560322224186
"179",0.419380356895068
"180",0.775935576957895
"181",0.535712208733847
"182",0.537323663077253
"183",0.474951353570345
"184",0.555788519729407
"185",0.339350909695372
"186",0.731597652566989
"187",0.554160565728304
"188",0.78635079718583
"189",0.637328080750125
"190",0.431620985126175
"191",0.829897070289709
"192",0.486807622274231
"193",0.389305821501413
"194",0.596137249768001
"195",0.557344298542156
"196",0.941703553761045
"197",0.575442459672226
"198",0.731577329065993
"199",0.518129430125832
"200",0.374898789645161
