"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.0227372154952621,0.00764301844591612,2.41693464877754e-05,4.77613793514156e-05
"NBbeta.mu[2]",-0.00305832987892648,0.00134687210147082,4.25918355758522e-06,7.26998994343898e-06
"NBbeta.mu[3]",-0.00143890553035242,0.0012047659110479,3.80980432623918e-06,6.79102131758898e-06
"NBbeta.tau",3.6610766483776,2.93280505953942,0.00927434392141031,0.017468194373785
"intG[1]",0.0544906738872781,0.0784690532644836,0.000248140934152839,0.00203238076569668
"intG[2]",-0.00520917655849369,0.0776380511285247,0.000245513074662744,0.00212426198948429
"intG[3]",-0.0568919516158187,0.0785977843914132,0.000248548017719697,0.00214400568647983
"intcpt.mu",1.35520761821541,0.166474886132487,0.000526439813395838,0.00298507229430826
"intcpt.tau",1.90468138833795,0.603217538418144,0.00190754134596146,0.00732215183969341
"intcpt.yr[1]",1.40377455636897,0.362725064683913,0.00114703736883307,0.00644839922499323
"intcpt.yr[2]",1.9879479668481,0.218820450981855,0.00069197102372789,0.00345993908377066
"intcpt.yr[3]",2.05592179638245,0.217883504198254,0.00068900813784534,0.00410824776803843
"intcpt.yr[4]",1.70865480897509,0.269209914877917,0.000851316499714269,0.00638959799601125
"intcpt.yr[5]",0.531997817435984,0.32673068824228,0.00103321315632,0.00913115636975393
"intcpt.yr[6]",0.433925180091451,0.369088255525628,0.00116715954507921,0.00919682104000399
"intcpt.yr[7]",2.16652343899205,0.273495611903033,0.000864869063675041,0.00510443964911667
"intcpt.yr[8]",1.4256489747675,0.348889287928438,0.00110328480108815,0.00797154669187023
"intcpt.yr[9]",1.12561394702687,0.401321332525568,0.00126908948439461,0.0104727066616554
"intcpt.yr[10]",0.321244692726911,0.325591164477143,0.00102960966577428,0.00683492664101118
"intcpt.yr[11]",0.892151563486664,0.286569366993012,0.000906211907330594,0.00491388154746751
"intcpt.yr[12]",0.604394804182761,0.325482513804428,0.00102926608217919,0.00603256006859771
"intcpt.yr[13]",1.11099727108542,0.405594898795247,0.00128260368753846,0.00775197071301854
"intcpt.yr[14]",0.951359603790804,0.350239923363517,0.00110755588535154,0.00583781392116825
"intcpt.yr[15]",0.694862359158762,0.340488227005868,0.001076718313811,0.00531067437418236
"intcpt.yr[16]",0.846624374714061,0.304338674261085,0.00096240339074109,0.00431425928934808
"intcpt.yr[17]",0.846759380226355,0.245866653765462,0.000777498626582873,0.0033326141855257
"intcpt.yr[18]",1.97618896635458,0.256158330647588,0.000810043766472893,0.00307253868061825
"intcpt.yr[19]",1.74344431581267,0.377925085673672,0.00119510405564307,0.00587856496784904
"intcpt.yr[20]",1.20729803118905,0.330595779549508,0.00104543564821536,0.00516697644723869
"intcpt.yr[21]",1.44708954876155,0.260180892012655,0.000822764222414301,0.00400163409060806
"intcpt.yr[22]",1.41959405036164,0.385434076057688,0.00121884956818487,0.00578674140699813
"intcpt.yr[23]",2.4533441793385,0.363857988045267,0.00115061998706936,0.00477206974349184
"intcpt.yr[24]",1.98332479537347,0.447137479119261,0.00141397286124284,0.0069407161878501
"intcpt.yr[25]",1.23885443359149,0.39824538256247,0.00125936247654251,0.00524345980662064
"intcpt.yr[26]",1.59794729203956,0.387161383506754,0.00122431179394329,0.00522060888693444
"intcpt.yr[27]",1.9343157822603,0.421345931570925,0.00133241282660957,0.00579131790469068
"intcpt.yr[28]",1.91674972207582,0.483353535001307,0.00152849808569805,0.00762720197555965
"intcpt.yr[29]",1.83826278963186,0.529527952685899,0.00167451441521332,0.005970965567511
"intcpt.yr[30]",0.517617153166315,0.398847890516141,0.00126126777398448,0.00368462224211087
"intcpt.yr[31]",2.63593596410283,0.286927868360517,0.000907345588196196,0.00323351343167722
"intcpt.yr[32]",0.639941162222314,0.423030986236079,0.00133774143733335,0.00508245874555849
"intcpt.yr[33]",2.16482683073504,0.399872052627144,0.00126450645894849,0.00381022026092776
"intcpt.yr[34]",0.680978219518836,0.553933335139662,0.00175169101093472,0.00590569056834767
"intcpt.yr[35]",1.03791110567791,0.663512406789477,0.00209821046123492,0.00577854126258827
"intcpt.yr[36]",1.75178181455597,0.641074320750245,0.00202725500301612,0.0047525492989642
"intcpt.yr[37]",0.852349215801634,0.673417455662406,0.00212953297600866,0.00496386985160754
"slope.mu",0.612168040341007,0.0489784990676906,0.000154883613430336,0.000369147684707394
"slope.tau",14.8401154950495,3.88101677196337,0.0122728526367186,0.0302453088397942
"slope.yr[1]",0.470320866500959,0.124911776482907,0.000395005720263844,0.00216105449407607
"slope.yr[2]",0.412285587026363,0.0745664430667073,0.000235799797108066,0.00104536523985056
"slope.yr[3]",0.549779035440185,0.0673657509262722,0.000213029209214618,0.00115234892273664
"slope.yr[4]",0.676294345699103,0.0674258711256642,0.00021321932597808,0.00153139412874176
"slope.yr[5]",0.865207014419171,0.0731742715877424,0.000231397364341011,0.00200113222860175
"slope.yr[6]",0.706951825136536,0.0795371502641842,0.000251518553433885,0.00194961859008848
"slope.yr[7]",0.654002028636946,0.0648166112628066,0.000204968121804191,0.00115206702787069
"slope.yr[8]",0.771192952694483,0.0685677905675788,0.000216830392318959,0.00152803890074283
"slope.yr[9]",0.785158618358089,0.074299768747344,0.000234956498865403,0.00191269860549443
"slope.yr[10]",0.893413114132348,0.0625170068425546,0.000197696134118804,0.00124552859104215
"slope.yr[11]",0.792139165433079,0.0515738334800968,0.000163090781463354,0.000834965110217174
"slope.yr[12]",0.862767100486291,0.0614283324196698,0.000194253443312119,0.00109292774696541
"slope.yr[13]",0.680544756684596,0.0755557727438321,0.000238928332244579,0.00139061607120271
"slope.yr[14]",0.854950347404847,0.0720983952641236,0.000227995144677728,0.00116773994216064
"slope.yr[15]",0.634399440949053,0.0685564429418147,0.000216794507975509,0.00103811647467639
"slope.yr[16]",0.82139120295919,0.0755716516719593,0.000238978545824263,0.00101420043144461
"slope.yr[17]",0.848202930611162,0.0642273572759278,0.00020310473708532,0.000791851477599004
"slope.yr[18]",0.389330070099166,0.0682915959449569,0.000215956988233983,0.000753132503653938
"slope.yr[19]",0.599900217917151,0.0981224315288222,0.000310290373184996,0.00146502919041719
"slope.yr[20]",0.720950056303878,0.0836931875384615,0.00026466109726116,0.0012727467463776
"slope.yr[21]",0.640081629443233,0.0690502843497352,0.000218356171627442,0.00100018344065267
"slope.yr[22]",0.446741138471932,0.0965508694829644,0.000305320657635811,0.001403219197217
"slope.yr[23]",0.366285168321198,0.0973638178649172,0.000307891426142931,0.00121654633762265
"slope.yr[24]",0.44246047652618,0.116565400903212,0.000368612163224798,0.00174663717960662
"slope.yr[25]",0.688355215076347,0.110382231323737,0.000349059264194592,0.00141504568930786
