"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.00556755442335754,0.00374203513908686,1.18333541238994e-05,1.82920758430671e-05
"NBbeta.mu[2]",-0.0124333864546495,0.00303308141722712,9.59144560716917e-06,1.801478465506e-05
"NBbeta.tau",2.5362673898731,2.45489469380478,0.00776305864828475,0.0172905882195816
"intG[1]",0.0760292069281681,0.0651358847819009,0.000205977753321107,0.00104111431448367
"intG[2]",-0.0216948575545054,0.0637540946291882,0.000201608149190143,0.0010803672735209
"intG[3]",-0.0903607716471495,0.0590495086886742,0.000186730942170113,0.00109721159591857
"intG[4]",-0.113458748804092,0.0708226276417036,0.000223960813225783,0.00115561950470468
"intG[5]",-0.0711122571399032,0.0620217298341357,0.000196129930699486,0.00114149815686275
"intG[6]",0.271135765209621,0.118126963412545,0.000373550257463019,0.00103243711143421
"intG[7]",0.072374086053609,0.064184826956448,0.000202970244406149,0.00106637972377015
"intG[8]",-0.0765575159732414,0.0836069185471439,0.00026438829075715,0.00101821230141469
"intG[9]",0.050947083309392,0.0961761529136899,0.0003041356997999,0.000774377519862453
"intG[10]",-0.0947711233042843,0.0976458297571408,0.000308783226049611,0.00101097611622179
"intcpt.mu",1.03612600126702,0.114186143190282,0.000361088289711418,0.00211098782011514
"intcpt.tau",5.36156401022336,1.82931587667711,0.00578480473020736,0.0213738909585199
"intcpt.yr[1]",0.86555124705181,0.309340193950455,0.000978219584721679,0.00423319997118095
"intcpt.yr[2]",0.844131860334016,0.324832788821265,0.00102721147137968,0.00275165335516226
"intcpt.yr[3]",0.874283144155146,0.400103269351733,0.00126523763043132,0.00296472680549499
"intcpt.yr[4]",1.23498405227655,0.28799589003694,0.000910722969284126,0.00254067542904245
"intcpt.yr[5]",1.39111613360286,0.264260706680833,0.000835665729197107,0.00291582470453415
"intcpt.yr[6]",0.808134149458163,0.297716471134446,0.000941462145732622,0.00417213649303471
"intcpt.yr[7]",0.873840029504747,0.346656782245298,0.00109622499824016,0.00336820193318999
"intcpt.yr[8]",0.467021930984809,0.243883698613595,0.00077122797180501,0.00224488005030581
"intcpt.yr[9]",1.52722094016039,0.129936496529848,0.000410895280216885,0.00137282317870685
"intcpt.yr[10]",1.24975937621276,0.19303529528648,0.000610431201908443,0.00259991422830487
"intcpt.yr[11]",1.68732577572593,0.154662196064115,0.000489084807486133,0.00218848937018519
