"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.0221171030902471,0.00254376907556021,8.04410412027122e-06,1.76261711764688e-05
"NBbeta.mu[2]",-0.00189059833672474,0.00141285233594745,4.46783137908332e-06,5.85676612518272e-06
"NBbeta.tau",2.54083710134705,2.47646605892781,0.00783127329431265,0.0182366444096546
"intG[1]",0.0110273860684682,0.0243082174699005,7.68693330635812e-05,0.000214986591459823
"intG[2]",0.00864617539765705,0.0237765522032355,7.51880598681189e-05,0.0002199317933027
"intG[3]",0.00829730910771611,0.02492771884697,7.88283684287314e-05,0.000222504876586161
"intG[4]",-0.0303777258527255,0.0267615121364215,8.46273319813308e-05,0.000227184738090566
"intG[5]",0.0352420776826406,0.0210918608949589,6.66983205195076e-05,0.000231710299779729
"intG[6]",0.0132008967953727,0.0229222998407916,7.24866767062163e-05,0.000226154721323205
"intG[7]",-0.0170544635557139,0.0315374337010929,9.97301220520075e-05,0.000193430896938921
"intG[8]",0.0300135031582317,0.0320953532351853,0.000101494418530839,0.000200061735089169
"intG[9]",-0.0632849919222637,0.033119569826657,0.000104733275777224,0.000226707560247381
"intG[10]",0.00603868351734758,0.029633616789342,9.37097243629268e-05,0.000211498782380846
"intcpt.mu",0.781704162103656,0.156187876544293,0.000493909432785154,0.000570020306779022
"intcpt.tau",5.99165514876613,1.64079351486795,0.00518864467701609,0.0119268178939887
"intcpt.yr[1]",0.312319380853973,0.0965615626524736,0.000305354472406867,0.00128946632277381
"intcpt.yr[2]",0.309542559900783,0.17256858700649,0.000545709787537448,0.00174467723923658
"intcpt.yr[3]",0.419887090536018,0.172657442917212,0.000545990774598896,0.00225890800107811
"intcpt.yr[4]",0.744520250166383,0.142575830596159,0.000450864363974186,0.00211718195993161
"intcpt.yr[5]",1.04065139670697,0.063070765925179,0.000199447274094903,0.000666321841372304
"intcpt.yr[6]",0.703512642394852,0.0978099691476099,0.000309302280377245,0.00101305844019885
"intcpt.yr[7]",0.376235498706558,0.151413417747228,0.000478811268391802,0.00286262415582484
"intcpt.yr[8]",0.471388979590893,0.170108875464052,0.000537931496676338,0.00221515856090932
"intcpt.yr[9]",0.989240886572042,0.225909141443788,0.000714387431215511,0.00208085334624472
"intcpt.yr[10]",0.720648845982584,0.187706789141417,0.00059358098596384,0.00235371626392032
"intcpt.yr[11]",1.12920122205611,0.11187051062017,0.000353765616565793,0.00120916215576954
"intcpt.yr[12]",0.849147667366314,0.103727481080546,0.000328015096166548,0.00107354922009915
"intcpt.yr[13]",1.1955770970594,0.130171969263762,0.00041163991038292,0.00091317414672605
"intcpt.yr[14]",1.04958399317832,0.193600127340172,0.000612217357693579,0.00110448530634388
"intcpt.yr[15]",0.57809089129142,0.344545227771318,0.00108954767669887,0.00157249596290825
"intcpt.yr[16]",0.51040749299781,0.249080301940459,0.000787661074414307,0.00153234880886641
"intcpt.yr[17]",1.02154742513725,0.270823273284036,0.000856418386959782,0.00124940074187353
"intcpt.yr[18]",0.823331065602894,0.340727674562229,0.00107747551346926,0.00144468273381353
"intcpt.yr[19]",-0.113801589933077,0.293269099614611,0.00092739832212898,0.00224979144390298
"intcpt.yr[20]",0.523033849594315,0.202634160597579,0.000640785479244694,0.00263251493501186
"intcpt.yr[21]",1.12117895527238,0.119463590318917,0.000377777042869017,0.00171646099936217
"intcpt.yr[22]",0.806417182140909,0.185579918013168,0.000586855228908921,0.00172140095541809
"intcpt.yr[23]",0.571218689435248,0.18975053381819,0.000600043874098288,0.00214562430279208
"intcpt.yr[24]",1.03324510027719,0.236191921584026,0.000746904437137407,0.00190381115742225
"intcpt.yr[25]",1.07498675609113,0.201876044191486,0.000638388104669899,0.00219092184107805
"intcpt.yr[26]",1.06613175175044,0.133088216053077,0.000420861892456308,0.00204072844188973
"intcpt.yr[27]",1.09108311283811,0.135236488104844,0.000427655325173576,0.00206260442999608
"intcpt.yr[28]",0.930329967258103,0.166603025537142,0.000526845025772567,0.00293491676239293
"intcpt.yr[29]",1.24443209529004,0.315231945910363,0.000996850940323747,0.00378347478537535
"intcpt.yr[30]",0.937498601228604,0.300812963240024,0.00095125411354298,0.00456302283427543
"intcpt.yr[31]",1.25671432895034,0.237651778220304,0.000751520909165359,0.00319159835388437
"intcpt.yr[32]",0.231440569723417,0.191645313609378,0.000606035693902898,0.00274765524526429
"slope.mu",0.814056560322343,0.119081297963545,0.000376568128293971,0.000388257238353235
"slope.tau",12.3918991433876,11.8060978696812,0.0373341595470544,0.017492630318713
"slope.yr[1]",0.82412814643151,0.0355953311885033,0.000112562320623699,0.0004861886362767
"slope.yr[2]",0.738459863014346,0.0646271990112164,0.000204369147672425,0.000644116300841193
"slope.yr[3]",0.670871922601768,0.0600437643427974,0.000189875054613643,0.000766463947684008
"slope.yr[4]",0.624489374774398,0.0559328135212623,0.000176875086668652,0.00081376024848922
"slope.yr[5]",0.797152383296625,0.0346877008518988,0.000109692141486563,0.00030399076250985
"slope.yr[6]",0.77488941677645,0.0522117790471802,0.000165108142478545,0.000361460070327514
"slope.yr[7]",0.533617173324318,0.0487328753472586,0.000154106883026406,0.000909343551706965
"slope.yr[8]",0.762070145333387,0.0704418219468994,0.000222756599884239,0.00089935068999205
"slope.yr[9]",0.663849551209745,0.0879186103294829,0.000278023057357973,0.000796971379762871
"slope.yr[10]",0.668413893207118,0.0733911527454933,0.000232083202781079,0.000839333170496543
"slope.yr[11]",0.805889067650771,0.0526921777761024,0.000166627296646989,0.000480043275442675
"slope.yr[12]",0.796369119281699,0.0392775115065113,0.000124206397184047,0.000363313574170654
"slope.yr[13]",0.696724098647803,0.050402617073163,0.000159387069984485,0.000276139989307943
"slope.yr[14]",0.789468318837847,0.0657764921103732,0.000208003531564875,0.000317141519127145
