"","Point est.","Upper C.I."
"NBbeta.mu[1]",0.99998583451315,0.999994786266834
"NBbeta.mu[2]",1.00034271192276,1.00080284468021
"NBbeta.tau",1.00044557113661,1.00152365053535
"intG[1]",1.0034290152338,1.01695414414812
"intG[2]",1.00267508247955,1.01211822134296
"intG[3]",1.00524293658045,1.02393877177826
"intG[4]",1.00363196463403,1.01701299391537
"intG[5]",1.00353622585538,1.01590739964586
"intG[6]",1.00061723061519,1.00180940719294
"intG[7]",1.00339859944826,1.01616630400353
"intG[8]",1.00201761042348,1.00820619659995
"intG[9]",1.00063141596006,1.00319824902693
"intG[10]",1.00160098311883,1.00782303118801
"intcpt.mu",1.00259403054122,1.01223352305987
"intcpt.tau",1.00046551383308,1.00192483911069
"intcpt.yr[1]",0.999984897699872,0.9999858116726
"intcpt.yr[2]",1.00052933351205,1.00265460708089
"intcpt.yr[3]",1.00017224867897,1.00079832881623
"intcpt.yr[4]",1.00075271825853,1.00374768223682
"intcpt.yr[5]",1.00026313335714,1.0011363055548
"intcpt.yr[6]",1.00040134878351,1.00040520492858
"intcpt.yr[7]",1.00048424558173,1.00192170676198
"intcpt.yr[8]",1.00021461563046,1.00111579680746
"intcpt.yr[9]",1.00163684074567,1.00786716962672
"intcpt.yr[10]",1.000289195031,1.00077653980916
"intcpt.yr[11]",1.00487912968134,1.02227178400127
"intcpt.yr[12]",1.00389846081711,1.01758045381725
"intcpt.yr[13]",1.00031129946993,1.00037569901362
"intcpt.yr[14]",1.00075148361694,1.00287282445407
"intcpt.yr[15]",1.0063360297739,1.02880873317541
"intcpt.yr[16]",1.00214741153643,1.00229493419659
"intcpt.yr[17]",1.00216845463062,1.00986328382942
"intcpt.yr[18]",1.00186382041831,1.00287369051249
"intcpt.yr[19]",1.00195824754025,1.00974276485017
"intcpt.yr[20]",1.00422210679659,1.02075806676724
"intcpt.yr[21]",1.00071005765488,1.00348980378731
"intcpt.yr[22]",1.00141485883571,1.00700744916277
"intcpt.yr[23]",1.00525506540673,1.02440073428861
"intcpt.yr[24]",1.00495572224187,1.02323093174538
"intcpt.yr[25]",1.00035285017837,1.00143724323878
"intcpt.yr[26]",1.00092002639917,1.00443203103208
"intcpt.yr[27]",1.00049161876715,1.00152271568702
"intcpt.yr[28]",1.00008628439249,1.00022940826552
"intcpt.yr[29]",1.00203760550414,1.01012713868919
"intcpt.yr[30]",1.0003425614326,1.00171595253546
"intcpt.yr[31]",1.00001409309059,1.0001088614281
"intcpt.yr[32]",1.00006111175207,1.00007237878157
"slope.mu",1.00008244036573,1.00047844728495
"slope.tau",1.00002391825677,1.00017797811398
"slope.yr[1]",1.00020329991382,1.00097773250249
"slope.yr[2]",1.00009301461642,1.00020146829415
"slope.yr[3]",1.00000464952747,1.00000879487179
"slope.yr[4]",1.00013665497402,1.00073471314547
"slope.yr[5]",1.00003190304295,1.00009684732815
"slope.yr[6]",1.00042693675675,1.00088219998885
"slope.yr[7]",1.00018390358605,1.00022247573681
"slope.yr[8]",0.999989676628599,1.00001386925645
"slope.yr[9]",1.00014325742914,1.00078497760215
"slope.yr[10]",1.00018670471683,1.00048245955362
"slope.yr[11]",1.00232570355296,1.01038539907761
"slope.yr[12]",1.00234188940082,1.01045599859659
"slope.yr[13]",1.00055678740614,1.0024030954187
"slope.yr[14]",1.00006795504837,1.00017768577593
"slope.yr[15]",1.00915953761716,1.04333964740351
"slope.yr[16]",1.00262757258083,1.00301346896632
"slope.yr[17]",1.00099227619205,1.00425966998436
"slope.yr[18]",1.00062836774515,1.00064820329787
"slope.yr[19]",1.00090355742509,1.0045715979975
"slope.yr[20]",1.00281337921669,1.01391156871979
"slope.yr[21]",1.00018901990365,1.00097480357045
"slope.yr[22]",1.00017814983277,1.00065379250712
"slope.yr[23]",1.00276481822762,1.0124178929436
"slope.yr[24]",1.00333988368911,1.01547295696858
"slope.yr[25]",1.00006345629931,1.00008502936925
"slope.yr[26]",1.00017210211778,1.00065344413618
"slope.yr[27]",1.00015948356614,1.0001986694071
"slope.yr[28]",1.00017465646668,1.00058011246861
"slope.yr[29]",1.00113043892389,1.00569462563811
"slope.yr[30]",1.0000047801402,1.00008577626178
"slope.yr[31]",1.00015595917632,1.00081614889421
"slope.yr[32]",1.0001274271076,1.00044662774127
"tau",1.00093703674408,1.004635704139
"tauGroup",1.00024204905009,1.00098381378801
"tauSize",1.00088499094108,1.00443218328038
