"time","ARTR","HECO","POSE","PSSP"
209,0.00853816230401005,0.0228075580573646,0.0099782850322575,0.0154299832573475
210,0.00838746791813433,0.0170546211448755,0.00323173856434109,0.0135173765273412
211,0.00601721738186822,0.0201450300382236,0.00500385337185822,0.0139450396705942
212,0.00706530604500517,0.0115606717472129,0.00773124349098707,0.0110128125112968
213,0.00731320695281642,0.0105361505822776,0.00682355068994315,0.0127920358329973
214,0.00947974519504005,0.012046150969933,0.00781445685996887,0.0146356548337516
215,0.0152678132994988,0.0161766284337279,0.00636775059996459,0.0176780536370636
216,0.0286647082009644,0.0131505807574367,0.00463368626021321,0.0195300673724757
217,0.0396964814297652,0.017847754190684,0.00423021811503408,0.0221961188279353
218,0.0414034514882561,0.0139826887782378,0.00459407706951562,0.0187209585179191
219,0.0248988599851338,0.0246707479039116,0.00514163440294541,0.0205599115311988
220,0.0220122092753664,0.0185188442252529,0.00496521993427359,0.020901719743469
221,0.0213516356002923,0.0232293479731636,0.00733166871212322,0.0232748311943849
222,0.0319778187742336,0.0247245623982375,0.00680597664925063,0.018992340859004
223,0.0186990383103751,0.0347849456645455,0.00638808789213887,0.019895441641447
224,0.0156229505554356,0.0202953088008559,0.00672195360022383,0.0114403317599151
225,0.0119403206672729,0.015563302324217,0.00246177330819916,0.0101439647798578
226,0.0110805813353575,0.00960201741432524,0.00521558966859883,0.00909534522095124
227,0.0138051626521606,0.012886398078411,0.0056363638740756,0.0100578221402307
228,0.0156406097370962,0.0125039089725325,0.00733776298895941,0.00784420045637976
229,0.0100402103860349,0.0222559088861572,0.00821189154642849,0.00966758625828978
230,0.0160212950826442,0.0281344485795611,0.00732543587881512,0.0123867638663142
231,0.0146240148280096,0.0202090543303844,0.00724679646697697,0.0140552771085007
232,0.0167142781640099,0.02092282082506,0.00863090853835547,0.0162485223711359
233,0.0202184548594663,0.0233371746865204,0.0103175591849679,0.0182615129674794
234,0.0136747612386261,0.037335048518109,0.00960902768469275,0.0202429393249018
235,0.0190624901022991,0.0381314298951795,0.0107022374064644,0.0218879252479361
236,0.0201631357034472,0.0263586617997572,0.00868939507386382,0.0217747451963386
237,0.014574526387225,0.0321928612941833,0.0103895991905193,0.0239297839519905
238,0.0208846850367558,0.0387743345761803,0.00949723726816362,0.0234017359638411
239,0.013805513575615,0.0521156572120066,0.0085427167784249,0.0247657400163102
240,0.0167708839091629,0.0353264399409739,0.00797145207958287,0.0204631350378719
241,0.025091343413423,0.0384575778601285,0.00752880067066845,0.0172805085025971
242,0.0192527927514827,0.0410530589816395,0.0101714840069069,0.0197635390566621
243,0.0124088481900302,0.0241381744891281,0.00488487355687588,0.0105689659058268
244,0.0121357813032789,0.0246014717031907,0.00561459121527132,0.0125178376113389
245,0.011316639425387,0.0269935818079706,0.00635185578221719,0.0132778857768229
246,0.00716818606261243,0.0383373994220419,0.00638666128915075,0.0149297206508212
247,0.00962342885736468,0.0287217670520776,0.00659395659206325,0.0124431024904755
248,0.0120740062157777,0.0347541489285544,0.00656792216901983,0.0127676720576378
249,0.00964123965648376,0.023702425284505,0.00590777545050437,0.0137605291435287
250,0.0100191117838224,0.019212094008126,0.00694600981089154,0.0120501701405716
251,0.00931779674497036,0.0234548026430876,0.00827466569781594,0.0134345779740975
252,0.00762644735150175,0.0144368211950876,0.0116396759606429,0.0119229000359663
253,0.0106525196316222,0.019716245904841,0.0106676405504778,0.0127345450551698
254,0.00887922076700693,0.0148192554431105,0.00342718712978423,0.0113838944545126
255,0.0101776399488789,0.0117300134170413,0.00393499941451582,0.0101870911550304
256,0.00671202773248939,0.0154207199230016,0.00591960951078199,0.0119853502853275
257,0.0121821301760698,0.012387099131788,0.0042566679658407,0.0138791556438227
258,0.0189547534941285,0.0143986578851379,0.00443896440271145,0.0120389522276731
259,0.0118260400381795,0.0165875722475122,0.00432954997943656,0.0119933728792287
260,0.00715251481722675,0.0240763139032688,0.00454375630177156,0.0130807515902453
261,0.00616544582833729,0.0144040445773141,0.0055294162143075,0.00795078695147207
262,0.00629161225851395,0.013633943723264,0.00809407925558891,0.00644728985504189
263,0.00394085796508879,0.0235286203762897,0.00944725444667503,0.00817596439306054
264,0.00258067387537781,0.0360104797014758,0.0104030790940671,0.0100838569782315
265,0.00336251645745836,0.0360337206488417,0.0127762379762138,0.0120989253018053
266,0.00257960887158049,0.0220948440717888,0.0066763021738773,0.00687965338296931
267,0.00363348306079898,0.0280854369312859,0.00688730636289188,0.00757347158302806
268,0.00338963726721161,0.0155474521634493,0.0103497826806621,0.00698045118353841
269,0.00227654607030558,0.027635941100718,0.00989237267656867,0.00855252380627779
270,0.00268698940611051,0.0241758311038588,0.0108903335903823,0.00656579604237079
271,0.00252088247043768,0.0158678988934607,0.0117672605810475,0.00495252020837034
272,0.00327416853474628,0.020481834842481,0.0110481499035639,0.00639615053783883
273,0.00319107295364144,0.0247094418317474,0.0128557607241457,0.00747777933748651
274,0.00210987070631467,0.0374017890836639,0.0124281545845177,0.00897592540546783
275,0.00266925440375012,0.0364090806603637,0.0132429106606741,0.0104104900309046
276,0.00397352613486296,0.0390018933271077,0.0118783146539931,0.00905575702010101
277,0.0025577714296392,0.0393448187689241,0.0135339326843602,0.0100052167794004
278,0.00223150950470347,0.022002535259384,0.0115111527717163,0.00633273565332216
279,0.00258578807817398,0.0180087730641773,0.0126802690605534,0.00642935091837119
280,0.0028220720684344,0.0168112695181765,0.0142140544931356,0.00534678611367736
281,0.00193370961657853,0.0112534485445116,0.00754147594974892,0.00315526855694102
282,0.00226743076738047,0.00958517378116176,0.00828934840758559,0.00338587588071212
283,0.00296553573034735,0.0131289133907162,0.00844125151984385,0.00389747460741517
284,0.00253342405923173,0.0093093718983361,0.00964191111785418,0.0032003612214262
285,0.00340695921004872,0.0106431861485999,0.00952623230685429,0.00278800028713942
286,0.0019543662623973,0.00742474348078434,0.00530756052005495,0.00176851520796942
287,0.00231595078395421,0.0066713149517156,0.0064100665965889,0.00181235899171888
288,0.00188674844457148,0.00909557922938896,0.00955221230086264,0.00245885228583133
289,0.00233424472194706,0.00795030876768726,0.00903844178355282,0.00235538902206842
290,0.0028883103570895,0.00852880902358369,0.00903618487296449,0.00337043921402408
291,0.00376593933373256,0.0118875350760626,0.00704503223685491,0.00458985564977337
292,0.00239085837014274,0.0147725760799492,0.00966643913451909,0.00577417153457237
293,0.00249358048362513,0.0092287789868969,0.012920182600353,0.00535518050213676
294,0.00444446594373827,0.0134248563601016,0.00890640075608275,0.00704429720570789
295,0.005366267345117,0.0109770482787761,0.008830287761585,0.00654003958648445
296,0.00710027775636272,0.0146601219667538,0.00861928533126661,0.00702599600404949
297,0.00561293856488379,0.0110471703235316,0.00298492522308531,0.00639762858975659
298,0.00503052958160049,0.0075383109646946,0.00470983799705583,0.00445252389199459
299,0.00641299002442263,0.0103699779189587,0.00521735245638197,0.00461917318436286
300,0.00711682440205977,0.0125613687621682,0.00577297471843321,0.00601645626504582
301,0.00731876321181517,0.0118623634435815,0.00801168917393556,0.00476195765045558
302,0.0084246441792876,0.0145487201685903,0.00816472961131559,0.00582705126811002
303,0.00857379524292888,0.0168068067912574,0.0106212572871545,0.00677838336222058
304,0.00798616091923891,0.0129452848836888,0.00359978846637608,0.00610789925935438
305,0.0108830995483456,0.0165908785775189,0.0040139416439033,0.00625264773324092
306,0.00886573286289604,0.0125006891450017,0.00167636403380363,0.00559469459382008
307,0.0129571361032867,0.0137921761022011,0.00213639082201095,0.0048596439273735
308,0.0120302782941695,0.0142871497396088,0.00242406796940355,0.0058224361564198
309,0.0121281532009183,0.0150732612960176,0.00271202298653158,0.00667683422554562
310,0.0184981405010115,0.0109679528013464,0.00224755274399027,0.00690882088361431
311,0.0158736305971743,0.0126194078834924,0.00305714870047498,0.00672520936612203
312,0.0155772472159995,0.0141252432903457,0.00322554711977771,0.00785870771788493
313,0.00967421555452617,0.00919908311939228,0.00200625742385987,0.0042807158661123
314,0.00832513327468369,0.00647251328851495,0.00338964083784915,0.00324471964514186
315,0.00987206964623072,0.00795236667311832,0.00515906359373014,0.00437609616869288
316,0.0138369058168443,0.0101985786870936,0.00583098880080962,0.0056608376322
317,0.0129991272422991,0.00746458066268587,0.00767206459574447,0.00426177288219062
318,0.0217982011254331,0.0104141114529474,0.0103327160045769,0.00555237187900448
319,0.0325949621608823,0.0122271468286358,0.0114998283748155,0.00711652830623454
320,0.0446694700486416,0.0106077289436307,0.0111539747467416,0.00651136345505405
321,0.0575726478070554,0.0101929421553975,0.0118052877195664,0.00653212898851912
322,0.0654937506256113,0.0120189168330532,0.0129190361131124,0.00814485378609912
323,0.0404821670917647,0.0220108252998781,0.0121982649921166,0.00957294350123145
324,0.0448591663256571,0.0249297266425933,0.0135436786107579,0.0109886110938624
325,0.0419804657708023,0.0187124074171666,0.00424162608501572,0.00977965186101693
326,0.0402039266921391,0.0149097086818761,0.00442202248084462,0.0111311465814272
327,0.0531530661061473,0.0123345023300363,0.00517542492380521,0.00916690618113208
328,0.0674663326534142,0.0162178782049902,0.00535431882703623,0.00942724382953357
329,0.0650321589856858,0.0139491478559819,0.00648370840604018,0.00875956576209076
330,0.058384945339197,0.017737885691111,0.0078554245230218,0.00985376605171729
331,0.0471481364242434,0.0207314172230493,0.00938360732571386,0.0117596836646601
332,0.0845059069937982,0.0164721879508136,0.00606425483054549,0.0133973097841777
333,0.107408510057584,0.0215666469414274,0.00592418585915383,0.0134018463965261
334,0.126253692242218,0.0265194708833835,0.00465230233319928,0.0146497885378889
335,0.139320620139199,0.0242690661538232,0.00535768233935328,0.014978763020574
336,0.121475129070652,0.0205197499971527,0.00648896255960179,0.010485923954585
337,0.107374494790334,0.0182125836644466,0.00835051228637936,0.0079397928782121
338,0.122771477709483,0.017945996838819,0.00954463131127714,0.0113634590022148
339,0.100459339853105,0.0189954809371721,0.010962692652925,0.0140986449128363
340,0.0959375488708038,0.0170347062950441,0.0118108366224571,0.0106849068931825
341,0.139298660019512,0.0187293948824779,0.0110263129533131,0.00927825015478086
342,0.135565880972171,0.0177638910598345,0.0106120636153478,0.0122707223938881
343,0.0982465176797043,0.0112096666634006,0.0101600506636454,0.0084949251018874
344,0.0658305493227486,0.0137171472377907,0.0119463410868724,0.0110762992627756
345,0.0701925158753931,0.0168820346413487,0.0106640086772839,0.0122788984805178
346,0.0894701260235101,0.0197712826920496,0.00900493134008415,0.0155672086791961
347,0.108488595204566,0.0223809679068562,0.00799858783324743,0.0187303577392543
348,0.144546512482463,0.0272611095328289,0.00783380617969876,0.0181854902271532
349,0.0909920526502621,0.0163896585200635,0.00426229253148632,0.00965995278562914
350,0.0770122610018345,0.0131322331512769,0.00433154067647508,0.0114789677570867
351,0.0494297140256791,0.0173651478398957,0.00630841409405124,0.0147541900776445
352,0.0642181404008711,0.0144400346952318,0.00643756827265328,0.0131572136004101
353,0.0621570434488783,0.0141703628798644,0.00755076903861695,0.0103743276571201
354,0.0549170944846265,0.0184832923882598,0.00901206874501611,0.0130192500820351
355,0.0690703172143173,0.0237457610432517,0.00879814980226785,0.0139608333482636
356,0.054617422719652,0.015428927901238,0.00909887239710561,0.00975842752419536
357,0.0462828373667778,0.0201252890487903,0.0132093147628738,0.012613729958738
358,0.0500333971387292,0.0174850155173719,0.0134461629521719,0.012539792429524
359,0.0442427822873646,0.0144185998132441,0.0118122470206204,0.0148078756297216
360,0.0582447007658117,0.0183719742982362,0.0112603625782436,0.0145706810660988
361,0.0725778419461737,0.0229688071829334,0.0105964183669142,0.0149647828309966
362,0.0591325935015765,0.0266648165547611,0.014255971782954,0.0174305932176584
363,0.0381753937500477,0.016523264682384,0.00683452506260672,0.00947435776222959
364,0.0346967956942902,0.0199843752475814,0.00794451057921418,0.0107063525003931
365,0.0459067671440845,0.0197050750419878,0.00809518140194396,0.0131414728387383
366,0.0471299442725962,0.0151604950480191,0.00773969937440457,0.0119306016215856
367,0.067619255164651,0.0174203443301513,0.00741877914945587,0.0106144461068385
368,0.0682854842082629,0.0213556330176853,0.00705920727596672,0.011073940274606
369,0.0344603534709699,0.0211411693241438,0.00775807280917626,0.0124601267478631
370,0.0289320876804447,0.0218885351437608,0.00833578249289581,0.0137002399022999
