"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.000459602583298826,0.000149677156562668,4.7332072843565e-07,5.83231082499704e-07
"NBbeta.mu[2]",-0.0016922983831415,0.000929783644591349,2.94023404808116e-06,4.28589776626632e-06
"NBbeta.mu[3]",-0.0702353203642168,0.0412761162824198,0.000130526540418409,0.000190260819506561
"NBbeta.mu[4]",-0.00240238522480225,0.00155763256051049,4.9256666488532e-06,7.13046503286352e-06
"NBbeta.tau",4.74565322023747,3.24632664115579,0.0102657862149364,0.0195453515090381
"intG[1]",-9.97767162471013,9.74759384933903,0.0308245982701595,0.216457657497291
"intG[2]",-10.0639144174012,9.75082084990233,0.0308348029419502,0.219724396861238
"intG[3]",-10.0849886300651,9.74976617593242,0.0308314677700164,0.217440200206003
"intG[4]",-10.0063665222914,9.74862784887501,0.0308278680637928,0.218845267812242
"intG[5]",-9.91854502778967,9.74464829538017,0.0308152836106786,0.217084349546598
"intG[6]",-9.94790146810425,9.74675384853772,0.030821941954391,0.213286095811275
"intcpt.mu",9.90749014377833,9.74864907402575,0.0308279351836128,0.208818065132253
"intcpt.tau",9.23231774075068,3.64125290886806,0.0115146527287366,0.0123492456849507
"intcpt.yr[1]",10.0686259065854,9.74737130606607,0.030823894526539,0.21873386719931
"intcpt.yr[2]",9.78033066279414,9.74869141052832,0.0308280690633891,0.20815733282055
"intcpt.yr[3]",9.67208643623547,9.74841700656311,0.03082720132186,0.229771199269127
"intcpt.yr[4]",9.77737847143472,9.74820979019092,0.0308265460461554,0.216099169808336
"intcpt.yr[5]",9.52049113842057,9.74815540603292,0.0308263740683475,0.209074780071114
"intcpt.yr[6]",10.1976504375548,9.74776308343567,0.0308251334353626,0.214671722502667
"intcpt.yr[7]",9.9053872181763,9.74754857808458,0.0308244551098829,0.225378501074777
"intcpt.yr[8]",10.0528967379892,9.74817730422279,0.0308264433165042,0.215214152641146
"intcpt.yr[9]",10.0140729148863,9.74755073268883,0.0308244619233398,0.216146515030686
"intcpt.yr[10]",10.0020687571579,9.74792253594275,0.0308256376684636,0.214122950839516
"intcpt.yr[11]",9.88858353382754,9.74785178162629,0.0308254139236693,0.212563736704796
"intcpt.yr[12]",9.94837690640367,9.74764060795051,0.030824746133872,0.208980122356304
"intcpt.yr[13]",9.97646257639076,9.74770936339467,0.0308249635576771,0.214774391240455
"slope.mu",0.577187554871177,0.0906458158411158,0.000286647238422098,0.000290865220886749
"slope.tau",11.135662794179,4.39172918236133,0.0138878670828908,0.0149628639560438
"slope.yr[1]",0.543455035303231,0.0348590221391142,0.000110233906965836,0.000135217413661069
"slope.yr[2]",0.451689123157624,0.0230801306409625,7.29857815196835e-05,0.000109119641768392
"slope.yr[3]",0.326919417962492,0.0296183690082181,9.36615066453117e-05,0.000124023607667723
"slope.yr[4]",0.510148830187696,0.0313050960233599,9.89954058040969e-05,0.000176060625507802
"slope.yr[5]",0.435271776716685,0.0363870653644556,0.000115066003921105,0.00020431892888962
"slope.yr[6]",0.67861353358426,0.0484525209871277,0.000153220324696433,0.00033656044820814
"slope.yr[7]",0.648405982186302,0.0347761451228255,0.000109971826828685,0.000208810149304907
"slope.yr[8]",0.640580924599579,0.0317232655340744,0.000100317773905993,0.000200987743674334
"slope.yr[9]",0.68959156190725,0.0276049739406348,8.72945924019998e-05,0.0001701641323943
"slope.yr[10]",0.656324997180361,0.026771108333714,8.46576778216513e-05,0.00013763205828276
"slope.yr[11]",0.60805728897561,0.0254325891200977,8.04249084147263e-05,0.000125415552589268
"slope.yr[12]",0.642208595192881,0.0243886489053161,7.71236795949712e-05,0.000139450009997211
"slope.yr[13]",0.67215479855162,0.0246738190410036,7.8025466744403e-05,0.000130464743097649
"tau",0.443668629234128,0.0094480102564146,2.98772317669016e-05,6.10822656954721e-05
"tauGroup",94.4899552596418,150.029569775047,0.474435156864305,3.86259392710694
"tauSize",0.270896398342393,0.0345838503680742,0.000109363737421567,0.000240893017922651
