"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.000189846982857978,0.000165203660805926,5.22419845944615e-07,9.33320392102095e-07
"NBbeta.mu[2]",-0.0066764520118045,0.00306472817012923,9.6915214268884e-06,1.40332930983388e-05
"NBbeta.mu[3]",-0.0709583496225745,0.0486288369541272,0.000153777884740007,0.000238671710081377
"NBbeta.mu[4]",-0.0620425540691347,0.015727211762618,4.97338104136642e-05,8.10413243658113e-05
"NBbeta.tau",4.68784045448402,3.19494858205296,0.0101033145264127,0.0170009392857559
"intG[1]",-0.023446846755843,0.077409776588164,0.000244791207183376,0.00148916485090706
"intG[2]",-0.130552270318967,0.098185938927332,0.000310491201212559,0.00129838674872476
"intG[3]",0.000248182443459406,0.075743341812855,0.000239521477721289,0.00154501196717503
"intG[4]",-0.0178064691410131,0.0920077081441456,0.000290953920027524,0.00135695072556919
"intG[5]",0.229417953916952,0.0829163332013072,0.000262204468145572,0.00153667665721186
"intG[6]",-0.0494209067836373,0.0778095880360917,0.000246055521993438,0.0015206188620559
"intcpt.mu",0.554541243218154,0.223751828320059,0.000707565408118352,0.00172148208671207
"intcpt.tau",2.08637119192791,0.842865011739209,0.00266537319716046,0.00321909706327851
"intcpt.yr[1]",1.10425148436718,0.267408440438244,0.000845619737338327,0.00217858052516814
"intcpt.yr[2]",0.982137353831644,0.201781846569226,0.000638090225633388,0.00219863786031982
"intcpt.yr[3]",1.64044787196606,0.161572743574706,0.000510937877498406,0.00185369652349693
"intcpt.yr[4]",0.00113251921832142,0.130591033985262,0.000412965109389885,0.00186201371905522
"intcpt.yr[5]",0.8420642764512,0.116314028492167,0.000367817253864969,0.0017515839351877
"intcpt.yr[6]",1.71098953749243,0.103479614845219,0.000327231274307863,0.00162098593447161
"intcpt.yr[7]",0.173920679425605,0.144790614911058,0.00045786812693528,0.00200119843286724
"intcpt.yr[8]",0.234341390194035,0.107416279164213,0.0003396800999394,0.00161320583722464
"intcpt.yr[9]",0.478837122537085,0.086862968491067,0.000274684824755211,0.00158358648636988
"intcpt.yr[10]",-0.0588215372196546,0.0973037136495436,0.000307701359925373,0.00157694646611305
"intcpt.yr[11]",-0.262950642670982,0.101439443419179,0.000320779685784383,0.00154760891509834
"intcpt.yr[12]",-0.0710859483058038,0.101190424569615,0.000319992219039446,0.00159206407581023
"intcpt.yr[13]",0.422436997248459,0.0960801923513857,0.000303832245857468,0.00160436474046717
"slope.mu",0.542323924276874,0.0991855194265363,0.000313652152294733,0.000350353690480223
"slope.tau",9.75907995213982,3.90046907277269,0.0123343662130067,0.0138981238035704
"slope.yr[1]",0.372944955603037,0.16712285128428,0.000528488859119922,0.00103994240049663
"slope.yr[2]",0.384820712815603,0.109917219328679,0.00034758876715091,0.000886680488230051
"slope.yr[3]",0.507393087324024,0.0914279190671136,0.000289120465981616,0.000718289390373526
"slope.yr[4]",0.890848282088183,0.0540804506883857,0.00017101740106372,0.000520696672709354
"slope.yr[5]",0.576216139148922,0.0479816876795574,0.000151731419046241,0.000374462391481296
"slope.yr[6]",0.666477302235735,0.0392854159317153,0.000124231393171286,0.000266603031415042
"slope.yr[7]",0.593190320154026,0.0413831245519213,0.000130864930278506,0.000437313068398228
"slope.yr[8]",0.622281447505601,0.0380085649680472,0.000120193635893514,0.000245078356361988
"slope.yr[9]",0.623640231874142,0.0305092089463241,9.64785898803698e-05,0.000130830398730419
"slope.yr[10]",0.315171590795096,0.0389058670190431,0.000123031154123802,0.000180066113326034
"slope.yr[11]",0.495685474684548,0.0542798845280149,0.000171648066239461,0.000216031006485074
"slope.yr[12]",0.43664669002173,0.0597001042595407,0.000188788306009669,0.000231717821135407
"slope.yr[13]",0.565233805291285,0.0557350877300308,0.000176249822816201,0.000222630854595312
"tau",1.05531699933784,0.0386335120810559,0.000122169892187768,0.000249035997863056
"tauGroup",66.7123444099995,58.8026125043392,0.18595018788201,0.411334426685366
"tauSize",-0.0852113027197157,0.0253175986970801,8.00612767688846e-05,0.000164884364051667
