"","Mean","SD","Naive SE","Time-series SE"
"dd[1,1]",-1.30886381425262,0.160960786392075,0.00160960786392075,0.0118204063878504
"dd[2,1]",-0.0595652975302377,0.0551270623640295,0.000551270623640295,0.00180424374631409
"dd[3,1]",-0.101938492734271,0.0637912083810225,0.000637912083810225,0.00332332370109948
"dd[1,2]",-0.124107228710686,0.0905070227995911,0.000905070227995911,0.00449549860786891
"dd[2,2]",-0.89841089848514,0.153777723019868,0.00153777723019868,0.0101892781267376
"dd[3,2]",-0.0923752639365725,0.0605583338997776,0.000605583338997776,0.00283530768610835
"dd[1,3]",-0.251157826540026,0.171025164818642,0.00171025164818642,0.0132190471177017
"dd[2,3]",-0.180579619006047,0.13578903166038,0.0013578903166038,0.00493628512445773
"dd[3,3]",-1.03665428985917,0.139841913646521,0.00139841913646521,0.00955474872497859
"g.tau[1]",4.56515195180821,2.94711692131775,0.0294711692131775,0.0599067407745501
"g.tau[2]",2.76180767888742,2.35413600701992,0.0235413600701992,0.0736493066105555
"g.tau[3]",4.03727804345096,2.75739170097851,0.0275739170097851,0.0554674243823848
"intcpt.gr[1,1]",-0.0726024601273828,0.498922806973752,0.00498922806973752,0.0415414961500162
"intcpt.gr[2,1]",0.0902744218216821,0.500767175626345,0.00500767175626345,0.0272298963718312
"intcpt.gr[1,2]",0.697254086485802,0.648165520361603,0.00648165520361603,0.0735473217421336
"intcpt.gr[2,2]",-0.855924131553602,0.875322473641938,0.00875322473641938,0.021254231254761
"intcpt.gr[1,3]",-0.372166037092452,0.509778470055356,0.00509778470055356,0.0314609736771817
"intcpt.gr[2,3]",0.260855491877976,0.502302262367746,0.00502302262367746,0.0159840210064165
"intcpt.mu[1]",2.90823963997953,0.747562948227318,0.00747562948227318,0.0896681255509237
"intcpt.mu[2]",0.834060262702798,0.75900231353962,0.0075900231353962,0.131543983735878
"intcpt.mu[3]",1.87884001340525,0.932881580444709,0.00932881580444709,0.10244046747849
"intcpt.tau[1]",1.27247776135452,0.917896090008582,0.00917896090008582,0.0418607227654328
"intcpt.tau[2]",31.0598941819695,137.266599738597,1.37266599738597,12.4094285235214
"intcpt.tau[3]",0.672456964917219,0.344811960787679,0.00344811960787679,0.0111455756294339
"intcpt.yr[1,1]",3.18447155631571,0.812532643580679,0.00812532643580679,0.0730904966104536
"intcpt.yr[2,1]",4.1341681967133,0.683493952947523,0.00683493952947523,0.0690762742541184
"intcpt.yr[3,1]",1.98230698682836,0.934012137532273,0.00934012137532273,0.0805346051478294
"intcpt.yr[4,1]",1.90122173873801,0.924903910251696,0.00924903910251696,0.0785992217721362
"intcpt.yr[5,1]",2.32715925887424,0.956070924870681,0.00956070924870681,0.0912558871781191
"intcpt.yr[6,1]",1.67563351188028,1.03685452675388,0.0103685452675388,0.0888743795372528
"intcpt.yr[7,1]",2.80697103037325,0.869360035003071,0.00869360035003071,0.0807111054928481
"intcpt.yr[8,1]",2.99859768488247,1.01494068064841,0.0101494068064841,0.10183088889569
"intcpt.yr[9,1]",4.21051419908353,1.06529764575545,0.0106529764575545,0.098782291317094
"intcpt.yr[10,1]",3.95654579511492,1.06729627540586,0.0106729627540586,0.100960330723165
"intcpt.yr[11,1]",2.38006242019633,1.21294900323416,0.0121294900323416,0.0921171461256499
"intcpt.yr[12,1]",3.38655566787307,1.01636534787854,0.0101636534787854,0.0985691148049919
"intcpt.yr[13,1]",2.88266336770414,0.999811839385844,0.00999811839385844,0.09163544556164
"intcpt.yr[14,1]",3.49210428232199,0.904909033413879,0.00904909033413879,0.0888449216609518
"intcpt.yr[15,1]",2.44862618166505,0.996526504421707,0.00996526504421707,0.0931472751757092
"intcpt.yr[16,1]",2.49458023186988,0.874993909136892,0.00874993909136892,0.0838622144472463
"intcpt.yr[17,1]",3.91311474572059,0.81185163417456,0.0081185163417456,0.0786865500600079
"intcpt.yr[18,1]",1.47992183526759,1.11661433297638,0.0111661433297638,0.0878851134289654
"intcpt.yr[19,1]",1.63303119401826,1.02084500574954,0.0102084500574954,0.0747923753699047
"intcpt.yr[20,1]",3.83893729758879,0.818656514156977,0.00818656514156977,0.0783830956550267
"intcpt.yr[21,1]",3.23810513791204,0.836180180709183,0.00836180180709183,0.0848150295250702
"intcpt.yr[22,1]",2.03179095059744,0.936830003973436,0.00936830003973436,0.0823466033529551
"intcpt.yr[23,1]",2.76905701209439,0.826401220520715,0.00826401220520715,0.0673104823645914
"intcpt.yr[24,1]",3.31001035279964,0.800808473003507,0.00800808473003507,0.0775770592078341
"intcpt.yr[25,1]",2.69261835160853,0.8231980774499,0.008231980774499,0.0777128808749545
"intcpt.yr[26,1]",2.49561344273419,0.885312851369238,0.00885312851369238,0.0808369628361099
"intcpt.yr[27,1]",2.64285273666404,0.841367005365616,0.00841367005365616,0.0756949126136489
"intcpt.yr[28,1]",2.82816523925967,0.824118784382568,0.00824118784382568,0.078235748003603
"intcpt.yr[29,1]",2.88821370805116,1.07226790910689,0.0107226790910689,0.0841859510539285
"intcpt.yr[30,1]",3.66687957433146,0.887440801948993,0.00887440801948993,0.0674120003540425
