"size","freq"
-1.53999496418844,0.0273959385358674
-1.40110906769711,0.0286847657515349
-1.26222317120579,0.0295572158036513
-1.12333727471446,0.0299798188075117
-0.984451378223138,0.0299429103270624
-0.845565481731813,0.0294614234702042
-0.706679585240488,0.0285735379138968
-0.567793688749163,0.0273373509879899
-0.428907792257838,0.0258259694439673
-0.290021895766513,0.0241215931330556
-0.151135999275188,0.0223092496166848
-0.0122501027838635,0.0204708331319559
0.126635793707461,0.0186800097877715
0.265521690198786,0.0169983943948694
0.404407586690111,0.0154732125647635
0.543293483181436,0.0141364667090692
0.682179379672761,0.0130054548497315
0.821065276164086,0.0120843671398994
0.959951172655411,0.0113666166643687
1.09883706914674,0.0108375479309276
1.23772296563806,0.0104771994539219
1.37660886212939,0.0102628616176759
1.51549475862071,0.010171251467151
1.65438065511204,0.0101802074434353
1.79326655160336,0.0102698781365473
1.93215244809469,0.0104234331886803
2.07103834458601,0.0106273593391658
2.20992424107734,0.0108714216475872
2.34881013756866,0.0111483728628848
2.48769603405999,0.0114534873965438
2.62658193055131,0.0117839849436073
2.76546782704263,0.0121383961440089
2.90435372353396,0.0125159112581166
3.04323962002528,0.012915743923369
3.18212551651661,0.0133365359789771
3.32101141300794,0.0137758257635012
3.45989730949926,0.0142296005354129
3.59878320599058,0.0146919529510084
3.73766910248191,0.0151548610704577
3.87655499897323,0.0156081104005164
4.01544089546456,0.0160393742977838
4.15432679195589,0.0164344649519424
4.29321268844721,0.0167777605227516
4.43209858493853,0.0170528043927823
4.57098448142986,0.0172430598718555
4.70987037792118,0.0173327885749795
4.84875627441251,0.0173080043410494
4.98764217090383,0.0171574389567711
5.12652806739516,0.0168734436726382
5.26541396388648,0.0164527443291274
5.40429986037781,0.0158969703015925
5.54318575686913,0.0152128899186253
5.68207165336046,0.0144123075100904
5.82095754985178,0.0135116079948293
5.95984344634311,0.0125309703897154
6.09872934283443,0.0114933070382714
6.23761523932576,0.0104230155500237
6.37650113581708,0.00934465085048576
6.51538703230841,0.0082816323170932
6.65427292879973,0.00725509474524171
6.79315882529106,0.00628297304365748
6.93204472178238,0.0053793820985034
7.07093061827371,0.00455431932376825
7.20981651476503,0.00381368260832053
7.34870241125636,0.00315956503811839
7.48758830774768,0.00259076357559519
7.62647420423901,0.00210342442166146
7.76536010073033,0.00169174433774654
7.90424599722166,0.00134865448210847
8.04313189371298,0.00106642939267701
8.18201779020431,0.000837185232933021
8.32090368669563,0.000653253986298942
8.45978958318696,0.000507439619993521
8.59867547967828,0.000393175137089331
8.73756137616961,0.000304604686527061
