"","Point est.","Upper C.I."
"NBbeta.mu[1]",1.00093802042851,1.00287356786683
"NBbeta.mu[2]",0.999984554907056,0.999988140021282
"NBbeta.mu[3]",1.0000777031973,1.00007773906246
"NBbeta.mu[4]",1.00009080923878,1.00010198581449
"NBbeta.tau",1.00003679339846,1.00023573166771
"intG[1]",1.00402126551386,1.00672444993956
"intG[2]",1.00187246961397,1.00330093849595
"intG[3]",1.00313172577224,1.00676218051261
"intG[4]",1.00371229565604,1.01111729488253
"intG[5]",1.00017646557469,1.00057428802101
"intG[6]",1.00424033615274,1.01088020702065
"intcpt.mu",1.00006498952807,1.00015372846554
"intcpt.tau",1.00276592042728,1.01259488687458
"intcpt.yr[1]",1.00027340424006,1.00091891279785
"intcpt.yr[2]",1.0006295266712,1.00285511468143
"intcpt.yr[3]",1.00065414963851,1.00147503558534
"intcpt.yr[4]",1.00337692554606,1.01590530414691
"intcpt.yr[5]",1.00151003879121,1.00372432932525
"intcpt.yr[6]",1.0050804234653,1.02484665518694
"intcpt.yr[7]",1.00056434448048,1.00223655387833
"intcpt.yr[8]",1.00127912032501,1.00644879759692
"intcpt.yr[9]",1.00095790806688,1.00442345074079
"intcpt.yr[10]",1.00184414027739,1.00233119390648
"intcpt.yr[11]",1.00033177731377,1.0006294742555
"intcpt.yr[12]",1.00015924971997,1.00077917904148
"intcpt.yr[13]",1.00032432455227,1.00161924076969
"intcpt.yr[14]",0.999983886289966,0.999983950253602
"intcpt.yr[15]",1.00055784060383,1.00150109037972
"intcpt.yr[16]",1.00062424150037,1.00253815384188
"intcpt.yr[17]",1.0006215217721,1.00281996532703
"intcpt.yr[18]",1.00041731097097,1.00044370284059
"intcpt.yr[19]",1.00242768816736,1.01206040095112
"intcpt.yr[20]",1.00167852224037,1.00739519523166
"intcpt.yr[21]",1.00100546498846,1.00366652246777
"intcpt.yr[22]",1.00870463473232,1.03912074681131
"slope.mu",1.0009427695016,1.00450078028109
"slope.tau",1.00064484418513,1.00302032232628
"slope.yr[1]",1.00010029728608,1.00010413731642
"slope.yr[2]",1.00099682071976,1.00497547829811
"slope.yr[3]",1.00086311872487,1.00310286329941
"slope.yr[4]",1.00418556266052,1.02019819112936
"slope.yr[5]",1.00133985902096,1.00547608893425
"slope.yr[6]",1.00712943580791,1.03447209789199
"slope.yr[7]",1.00094902923451,1.00470320438399
"slope.yr[8]",1.00250775221506,1.01140831883468
"slope.yr[9]",1.00031132102928,1.00162178387969
"slope.yr[10]",1.0023150885304,1.00231604143598
"slope.yr[11]",1.00017578747217,1.0002659839347
"slope.yr[12]",1.00023243852712,1.00023503610051
"slope.yr[13]",1.00099994475637,1.00474949888754
"slope.yr[14]",1.00016753990831,1.00077936005406
"slope.yr[15]",1.00091478932673,1.0015453792163
"slope.yr[16]",1.00115459305416,1.00569643916935
"slope.yr[17]",1.0014487491212,1.00602501896763
"slope.yr[18]",1.00031138090587,1.00083988218139
"slope.yr[19]",1.00187578742636,1.00932348892765
"slope.yr[20]",1.00306958251812,1.01239496303689
"slope.yr[21]",1.00113915470663,1.00307727133153
"slope.yr[22]",1.00912745238708,1.03953941714259
"tau",1.00166312131884,1.0079249453724
"tauGroup",1.01067368951867,1.01341217192313
"tauSize",1.00225214296829,1.01006810800855
