"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.000406824406138501,0.000199085156068054,6.29562541505143e-07,8.32174454677242e-07
"NBbeta.mu[2]",-0.00321255311250967,0.00139575151876034,4.4137538469219e-06,6.98501511617037e-06
"NBbeta.mu[3]",-0.0170010031777147,0.0115252346644211,3.64459921074971e-05,5.71154608326251e-05
"NBbeta.mu[4]",-0.0715336215135191,0.00692889708397589,2.19110964582628e-05,4.9023585737702e-05
"NBbeta.tau",4.72338951430356,3.20724888644166,0.0101422115041944,0.0171395659751757
"intG[1]",0.01401985377924,0.0455475537327076,0.00014403401164426,0.0010586541013776
"intG[2]",0.0867556228050192,0.046342210317988,0.000146546936411398,0.0010703399077697
"intG[3]",-0.00577878156629717,0.0463427522819153,0.000146548650251818,0.000991497009719321
"intG[4]",0.0184659886141461,0.0457698341717877,0.000144736924111056,0.00103928798840182
"intG[5]",-0.110556652558611,0.0719282745600626,0.000227457175775743,0.000792531324330553
"intG[6]",0.0016843346739733,0.0445553034467956,0.000140896240731825,0.00103468072489483
"intcpt.mu",0.237041323284209,0.108988221513999,0.000344651018115203,0.00117015443218372
"intcpt.tau",5.24006269719759,1.70504325096183,0.00539182018213747,0.00921687769091879
"intcpt.yr[1]",0.683373319596568,0.236079448250065,0.000746548765226058,0.00311685697002192
"intcpt.yr[2]",0.954282041067945,0.181902212342777,0.000575225302426769,0.00217284242422212
"intcpt.yr[3]",0.536329428248954,0.0985764278432715,0.000311726035587978,0.00135022073464445
"intcpt.yr[4]",-0.401096984292421,0.13640184794105,0.000431340516549666,0.00211830136215711
"intcpt.yr[5]",0.591157238892521,0.088954993348904,0.000281300388227666,0.00138650306819029
"intcpt.yr[6]",-0.266097997600201,0.105336553320663,0.000333103429365069,0.00150284744529414
"intcpt.yr[7]",0.319495082714246,0.0912989788932853,0.000288712721350421,0.00124749595498484
"intcpt.yr[8]",0.180101388169342,0.0975855892736527,0.000308592728914439,0.00127995562882736
"intcpt.yr[9]",0.0204275311755523,0.0926694760353665,0.000293046613846148,0.0012612702829939
