"time","BOCU","BOHI","SCSC"
139,0.0556626851545262,0.00484205188121098,0.0287076453598273
140,0.0704769501075598,0.00495722006638152,0.0238161822425372
141,0.034191069643404,0.0038135687182996,0.0173089790634544
142,0.0305754673563159,0.00308080417189808,0.0158846669154526
143,0.0322434233488627,0.0029802031260229,0.0167486879745363
144,0.0657887148039023,0.0090591836064635,0.0236423456188933
145,0.061148655387486,0.00714410568879249,0.0223830408853762
146,0.0273820758493385,0.0100025720089629,0.0665763222087648
147,0.0330299906454304,0.0090873346203735,0.0352798194716202
148,0.0147711852391229,0.00393303316633352,0.0445703696719896
149,0.0175690901436532,0.00483940410036578,0.0399886649416505
150,0.0258832035969459,0.00506744978771546,0.0455760965563804
151,0.102525646789065,0.00569052395309458,0.0635917987063133
152,0.0246650714102913,0.00234771930459491,0.0631778948206012
153,0.0441986852749968,0.00261731509376082,0.0601225158779178
154,0.0562478676770565,0.00260816975910922,0.0459730093830492
155,0.0433299036490389,0.00279032560475766,0.0479931494679791
156,0.0504154434818638,0.00336879381409264,0.0446678897147462
157,0.0294529947139976,0.00244719858023085,0.0262457396595212
158,0.0363914767558118,0.0049900214801884,0.0479474058488743
159,0.0120527950857896,0.0029314050432049,0.0422540732191488
160,0.0164283150079073,0.00532853252053618,0.0606750870880167
161,0.0459681193853663,0.00558446064517859,0.0772477565073425
162,0.0571284161805056,0.00518805876728054,0.0688290507933366
163,0.0450468403281975,0.00847911145538228,0.0758451772526392
164,0.0512834346653297,0.00911416203239695,0.0710952266556849
165,0.0597330148387428,0.00868184882084963,0.119378141152812
166,0.049139241212476,0.00663665496749245,0.0799077928099094
167,0.0607295589996608,0.00778692234246839,0.07834254974913
168,0.0539685815858509,0.00637974161638326,0.0622906089565536
169,0.0456539045931192,0.0108909601931535,0.0742902025686849
170,0.0684433408093481,0.0111373956916721,0.0276732067564003
171,0.0881819092191802,0.0102110403690795,0.0374309924279604
172,0.112912347394688,0.010164342833939,0.0293234328776822
173,0.135629784219564,0.0102905820241292,0.0239054066788716
174,0.0365576540244223,0.0106240315401154,0.0210363691057989
175,0.0387366811690565,0.0183989304752879,0.0348001982876637
176,0.0383319757605505,0.0274392373236967,0.0488749804433879
177,0.00746256813862361,0.0136230658378578,0.0382390233345223
178,0.0133532145701419,0.0133131356511502,0.0449706687605783
179,0.026758214686047,0.0114604526610937,0.04129456155941
180,0.0130761175231214,0.00488496818625975,0.050262515909437
181,0.0298267482655421,0.00552229199692073,0.0521645698081188
182,0.035706633514943,0.00577825556901004,0.0316435832163347
183,0.0677174840796296,0.00798107659404284,0.034447682760085
184,0.0838858811930946,0.00779477728712976,0.0409238447534516
185,0.0805609508083464,0.00960855699244995,0.0400791593949182
186,0.0537035093817747,0.0174945494791396,0.0645441991165103
187,0.0555962300712393,0.0142027100295529,0.0367213404196731
188,0.0595630946863118,0.012735823021514,0.023125846170957
189,0.0202699155312375,0.00537720629257935,0.0301768674688881
190,0.00842760833697125,0.00378673581028646,0.0310182385480026
191,0.0214765568080967,0.00412090296769125,0.0303268087357335
192,0.0457557044686651,0.00551132859616482,0.104894400744134
193,0.0574900454273229,0.00556292126061401,0.083314747561897
194,0.145294485991371,0.00569992079970174,0.102905055668333
195,0.154497865463225,0.0136793721630473,0.0965577303101955
196,0.142758566228442,0.0120719751736096,0.031569400337272
197,0.0363893749669341,0.0103801808231167,0.0270708901592644
198,0.0204757662385872,0.00676713955258953,0.0221254792056605
199,0.025382756889528,0.0122972957328867,0.0376576554205002
200,0.0468389905707769,0.0119966653666912,0.0386653533500152
201,0.0358460342790742,0.00730805712353767,0.0357361166564091
202,0.0658632423112466,0.00752866679838527,0.0436922567335152
203,0.0665062403621381,0.00900063205196846,0.0405284606991273
204,0.0354281190174968,0.00631904067811748,0.023846880573096
205,0.0354832514237775,0.00569080136926764,0.0235948604067032
206,0.0122885458111439,0.00404274193939286,0.0264198557747872
207,0.0236921731069853,0.00549533389860243,0.0283511077710449
208,0.028850033299454,0.00594007074096461,0.0332972084957667
209,0.0667406290259369,0.0062453906113764,0.0267915063288004
210,0.14727758946709,0.00738541668398887,0.0372316372321861
211,0.116592621340873,0.0092067512518505,0.0354896030747286
212,0.102521403100842,0.0101670236744088,0.0338535031586537
213,0.113795424437944,0.00940251668314245,0.0245647845187224
214,0.108688925095486,0.0100555950556815,0.0668252352776015
215,0.0613839030928304,0.00933562955296871,0.0648346373157239
216,0.00767022521901431,0.00566197949334906,0.0471142730959652
217,0.00961323904290916,0.00499963913720038,0.0436213027891783
218,0.0222119984989444,0.00508677020833677,0.0413391639664436
219,0.0356543020693568,0.00522464693583526,0.0349966929536787
220,0.0556653762002103,0.00658921602887935,0.102089280768118
221,0.0504799748216186,0.00574683730811332,0.0701223864712396
222,0.0315638256537068,0.00402073111666257,0.0353054778205825
223,0.0315864612762169,0.0037156043974549,0.0339665793536458
224,0.0315037269334784,0.0034349275809584,0.0325990665955541
225,0.0110110964538411,0.00248299615974593,0.0342096647727126
226,0.0397289851635831,0.00291835073641397,0.030559491498633
227,0.0651356121581333,0.00334599505532705,0.0361713365350707
228,0.0633780528211844,0.00332775023451488,0.0331178398236605
229,0.0277714683190569,0.00261304878147931,0.0255988924655054
230,0.0576391637740197,0.00352027248679718,0.0125791212893179
231,0.0411483317957431,0.00562777221370673,0.0201023821298892
232,0.0642107873338297,0.00589985775585729,0.022339682942915
233,0.106601229507725,0.00756255936670468,0.0244288532964433
234,0.051818060075419,0.00741394125105324,0.0271355104594398
235,0.0801787813897937,0.00823926602045467,0.0121498590697468
236,0.0696950520486327,0.0070311796499374,0.0124327812355857
237,0.0853022909005794,0.00842105556292282,0.0543130264373414
238,0.110763795226305,0.0083866169160245,0.0400455976295647
239,0.108564612513651,0.00945745867872698,0.0853595267886467
240,0.0462646543031098,0.00852003175868533,0.0617524092403516
241,0.0236493460518266,0.00905202748859918,0.0515688400879522
242,0.0665419333527928,0.0087244470391694,0.0401928743756536
243,0.059454675548891,0.0158920994145041,0.0687396629649659
244,0.0501874575227898,0.0128618271531597,0.0676355238690292
245,0.0700542758884868,0.0110734974806571,0.0625803795330093
246,0.0229350310156499,0.0103829320313533,0.0495616012520779
247,0.0222482212887616,0.00996735909267131,0.0528236235907721
248,0.00865346284127764,0.00594719160420777,0.0459224907021664
249,0.0224392739094503,0.00648162698727983,0.0499574459157376
250,0.0354841724882915,0.00617882683517627,0.0442301065702327
251,0.0379092227884309,0.0120081672084613,0.0730878382366496
252,0.0451282956237446,0.0124407683207063,0.0637960232119122
253,0.0394644896485228,0.0109181772978336,0.0625822929535197
254,0.04640006060148,0.0118628466416288,0.0570291953755354
255,0.0727952258087026,0.0125308782040539,0.0226216095131651
256,0.03471961044915,0.00596737378911542,0.00574020412642725
257,0.0189530023008452,0.00986051595733216,0.0334773786530673
258,0.0520418281865465,0.0101568338044135,0.0300691365699848
259,0.0797375878366559,0.0102536871831423,0.0419897157622928
260,0.074884394826794,0.0120949583842377,0.0399032918288484
261,0.0858814228107957,0.013408401728906,0.0911081210869107
262,0.084050768968942,0.013590467926943,0.117802800199998
263,0.0665058678268548,0.0139146103195133,0.0859421935336473
264,0.0926663224200645,0.0149075706903222,0.0301377543973167
265,0.0255725699880704,0.00622793031885338,0.0368581354990868
266,0.0213033893152727,0.00762919924474168,0.0343202548977274
267,0.0426116537335412,0.00979831826685889,0.0404473971063428
268,0.0167003846902894,0.00412765585880528,0.048529697641076
269,0.0101926334496408,0.00191362282394059,0.0574987745662307
270,0.00512923968663634,0.0013983875130722,0.050992113962112
271,0.0084680547549398,0.000983373267695305,0.0474694939180528
272,0.020771490143723,0.00110206900552917,0.042716288311618
273,0.0423829683322712,0.00135139829509358,0.0426324720089431
274,0.0412665070334269,0.00145480722506692,0.0355458861253724
275,0.104628038786467,0.00181057891719518,0.0492554417555127
276,0.141992483785278,0.0024116166865011,0.0450162789247635
277,0.0323893243693077,0.00108479709793216,0.0461491538047312
278,0.052492189248143,0.00147261084359352,0.115396150536872
279,0.0380525018734522,0.00117206515165944,0.0779294643265109
280,0.0339946350583819,0.00220496538500432,0.120276168736286
281,0.0262912903672501,0.0012077921665553,0.0910348104204469
282,0.0442660105265318,0.00125671174524429,0.0758718722141732
283,0.0364569741518099,0.00103424233610296,0.0589691666929704
284,0.0412548903053351,0.00109504260530626,0.0355195637539038
285,0.0391808039968781,0.00201526639508789,0.0512396878952379
286,0.0202372247601367,0.00112664282373657,0.0108887150142502
287,0.0447477288291031,0.00178458479924798,0.0141491226027883
288,0.0646833163840728,0.0023133001055734,0.00742510743456972
289,0.0878132934193686,0.00250627718269778,0.00804256831424763
290,0.103217288473877,0.00277328348770949,0.0107637478139877
291,0.081229455768183,0.00276378462699178,0.0108962116249659
292,0.0963166808182556,0.0033563424941201,0.0125804514287202
293,0.0952666368702943,0.00456417366098645,0.0153421801411067
294,0.138203329714992,0.0118158882926434,0.0197863335052348
295,0.11667601245362,0.0102866042410984,0.0547094816859372
296,0.10900445165709,0.00880207165888602,0.0589150645145535
297,0.0705182815362964,0.00685438505707146,0.0474693073690028
298,0.0235450610385747,0.00789865316498685,0.0413516888032384
299,0.022954566162327,0.00793914677557059,0.0462046027035179
300,0.0288083245206864,0.00768620678138576,0.050719651705742
301,0.0251065098287377,0.00744934288519732,0.0531445827379923
302,0.00737543183396409,0.00460437314140558,0.041197392714882
303,0.0181335189047526,0.00604699893719777,0.0481016049633491
304,0.0220451397801097,0.00475899710303819,0.0624736540761501
305,0.021019310527239,0.00470330377468339,0.0620224516766811
306,0.012451433918876,0.00249385847834992,0.0130079803533042
307,0.030889181143658,0.00394830123664102,0.0167880349231139
308,0.0409523778815526,0.00498445634615296,0.0185164155219455
309,0.0740454666795784,0.00688248891946932,0.0211851444455276
310,0.0744312111703745,0.00683489563834331,0.013911037131615
311,0.0234147592192526,0.00700584095068588,0.0135914975322956
312,0.0372591674180906,0.00673160050387583,0.0126616478170415
313,0.0667101027258819,0.00732686246373652,0.0198834749600873
314,0.107229159561379,0.0209158510874993,0.0251533071719746
315,0.0350433639502515,0.0235189823438027,0.0586504597473373
316,0.0190618685673473,0.00929323618180448,0.0104260609854295
317,0.049910723459489,0.0104945263182631,0.0196770312129804
318,0.0711234290853892,0.0121933834259116,0.0224652501925617
319,0.0180418600073356,0.00800062731829019,0.0236111227905165
320,0.0246707712920832,0.0162968081724187,0.0437753816874888
321,0.0285379319740487,0.0146276158926193,0.0464953539397885
322,0.0231054154364633,0.00930285784234816,0.0272841497746722
323,0.0434845720151678,0.011947455615486,0.0342352939421528
324,0.0641559134249475,0.0113355401234283,0.0383312951413985
325,0.0265532582493683,0.0151202515898193,0.0860834447039098
326,0.0308511989227973,0.0129987452999701,0.0437430776981935
327,0.059311761832567,0.0160023182725179,0.0462089185037034
328,0.107978450986476,0.0161997769237358,0.0612468014843914
329,0.107000828828245,0.016821728197651,0.0227156032871025
330,0.0351863967102762,0.0105941380776618,0.0177346501510226
331,0.0339693043749702,0.020563094426469,0.032714113271759
332,0.0335896426744616,0.0141028891294784,0.0405916013260999
333,0.0332310807581244,0.0105874909752215,0.0488402461637358
334,0.0494742775503109,0.0128824900016374,0.0487636593060786
335,0.0268089019126503,0.0081980267767777,0.0269280483872629
336,0.0698490074136713,0.00860761374896541,0.0244897228179032
337,0.115457809300317,0.0103674380005167,0.0108622587661915
338,0.0251622242696801,0.00652647129380866,0.0127030768846465
339,0.0396305703259479,0.00836877146149084,0.0145125389481894
340,0.10259022805756,0.0101596314242481,0.0218217437001184
341,0.0440441087095843,0.00514042947764428,0.00566890665327141
342,0.0834416414302181,0.00620367175389051,0.00651833040057363
343,0.0975779989892107,0.00653648965116911,0.00595673559058582
344,0.0368153667435245,0.00513178472371289,0.00515933684638832
345,0.0392345690928125,0.0059815417631155,0.00679217963148132
346,0.0568201293185649,0.00618109349969458,0.00649838276670928
347,0.0393342566157033,0.00444685215774266,0.00769004283183603
348,0.0578634181738225,0.00621962098721036,0.00997187739344405
349,0.119656671134749,0.00718106505808165,0.0144614936870902
350,0.0261497864137551,0.00799215213599795,0.0122466148372041
351,0.0434136699549863,0.00720000692470534,0.0126283199758611
352,0.0427195109566071,0.00619155981845351,0.0189664296220828
353,0.0814441184104553,0.00787006329239132,0.00911391454148773
354,0.128907129257552,0.0213746588536743,0.0126103923056413
355,0.0735893625997839,0.0137848780094835,0.0171484604310653
356,0.0734160326767586,0.0142852940007071,0.0172879250644667
357,0.102834273177245,0.0159628137159322,0.0081292151675849
358,0.0230225574782322,0.00943183747638595,0.00963636100287375
359,0.0245241444341026,0.0102407222353137,0.0151617968704809
360,0.0289609210709349,0.0178036780854034,0.027666334906023
361,0.0307848790246721,0.0159241595467848,0.0323585920253234
362,0.0401897992661307,0.0174607431981013,0.0351209790862742
363,0.0364629973332845,0.0127162225970352,0.031234921625879
364,0.0442482763687925,0.0152116108586217,0.033998202347203
365,0.050450094219665,0.0163211980291909,0.0334746260200569
366,0.0417199036668942,0.0151860455023005,0.0282549977768681
367,0.0217910779115991,0.0202475519095182,0.0765476563982214
368,0.0525715883627734,0.0175196395042812,0.0531991366014807
369,0.0398206442719879,0.0101799496339726,0.0428526815697726
370,0.0641651594075296,0.0102789624651322,0.0454229965884472
371,0.101369115698328,0.0271070874209911,0.0528272787489183
372,0.0951918912741572,0.0190994820843044,0.0396844650680498
373,0.0524961075504339,0.0249286568600431,0.0487906901973588
374,0.040641011982473,0.0202145491838574,0.0381244664619424
375,0.0127366816745101,0.0112841064341067,0.0344112184085509
376,0.0191141089589702,0.0115534733634986,0.0392223912649438
377,0.00704213348144485,0.00743195723863134,0.0336081313638191
378,0.0112615759278243,0.00791612908907728,0.0411577067198423
379,0.0078180709261914,0.00837707138722653,0.036781190394436
380,0.0202586673347825,0.0112063170614931,0.0399823971932143
381,0.0209774646437299,0.0198177304287503,0.0663483173307102
382,0.0445167720606443,0.0151955729094998,0.0652950585725012
383,0.0172972023556868,0.0139812136849079,0.0509698786601061
384,0.0232122683666631,0.0132266163589699,0.03139018027585
385,0.0141808671230798,0.0178639009257388,0.0879596323775547
386,0.0224953320429978,0.017506598124595,0.0718737669436591
387,0.0271454330804822,0.0155804253514524,0.0410295751991293
388,0.0537578128423637,0.0144799573422963,0.0515368361527861
389,0.0465083501838758,0.0261031710850499,0.0835623238366668
390,0.130523263017297,0.0225509241537103,0.0985104177631684
391,0.0904449670290418,0.0200999403593786,0.0753243519009514
392,0.0257288855593796,0.0175621229587164,0.0563010958883076
393,0.0226008409113512,0.0237230509510661,0.0686110817495973
394,0.0333084405990094,0.0181538950165118,0.0518880114018797
395,0.0221903069428703,0.0115115789299697,0.0287383826467184
396,0.049394911430174,0.0139492345915699,0.0133297075561528
397,0.135421353186393,0.0154678562504984,0.0228036551726541
398,0.118514016715783,0.0148025182218338,0.0140121883230246
399,0.0836904340925938,0.0116007655764552,0.0131780912162161
400,0.0261432662064233,0.0134467090739794,0.0129315918296845
401,0.0533169365343005,0.0136340671660788,0.016818378626973
402,0.0217314477912295,0.0141087173319057,0.0162285615028856
403,0.0495224429261447,0.0377969659742852,0.0224151992546309
404,0.0878343498056874,0.0386098748045271,0.0236821108743129
405,0.0387480656256256,0.0144295080323551,0.00576429146008249
406,0.0695725616132228,0.0151677892798268,0.0110662376606684
407,0.0568996314080375,0.0132053362713042,0.0111765892920449
408,0.0293580271169713,0.0069962333965798,0.00366484680374006
409,0.00864533422610225,0.00560694722977058,0.00567150043196104
410,0.0242911972220272,0.0180728059105961,0.00916659405407674
411,0.0323777093619594,0.0169386491183209,0.00682622220369567
412,0.0318696551674222,0.0162797319978609,0.00884628388204546
413,0.0593509611278149,0.0184492876021514,0.00493004811226848
414,0.0249510961297904,0.023497000519798,0.0246007899645251
415,0.0347034489566117,0.0251660812951061,0.028247233712057
416,0.0649441449786955,0.0591136169108836,0.0360941774820806
417,0.0201268991217835,0.0186829481345073,0.0416603041644204
418,0.0262213973522282,0.0174895808807375,0.0262275195471531
419,0.0264004806419823,0.0135678217223091,0.0245621478839271
420,0.0345466369018223,0.0167594532833157,0.0281812126953874
421,0.0319018287232458,0.0162042847977097,0.0320162168129168
422,0.0528407617891218,0.015530340729523,0.0346099669892001
423,0.0237959821276472,0.0103756000495888,0.0258282431096162
424,0.0251097519146541,0.00691755750675748,0.0269665072581259
425,0.00986904406033447,0.00481319427845021,0.0276230122064857
426,0.0223051030333404,0.00666427420804898,0.0337226784084529
427,0.0350399230472993,0.00841486325207233,0.0390004653165208
428,0.0398078773282486,0.00790694024070311,0.0245995464387356
429,0.0451315598440709,0.00774424934595319,0.0166664735378246
430,0.0326492712187862,0.0112214324889792,0.0250032095731875
431,0.0613749974180504,0.0267084737880441,0.0321416136949128
432,0.0150783573638143,0.012103203826487,0.0286386460826805
433,0.0181872093427286,0.0117414622307917,0.0353156517783171
434,0.0391371324785663,0.011715845569503,0.03601543101881
435,0.0543462043598171,0.0102594824744604,0.0297352798334945
436,0.00809550154201905,0.00664305167698635,0.0260091171785945
437,0.00650529799298438,0.0077107006907998,0.0256629273694315
438,0.0106913564718137,0.00828438339728129,0.017968264024807
439,0.0183459376643411,0.00859528419763074,0.0174792608895016
440,0.0861403248032103,0.00997545935487653,0.0290062410629441
441,0.119803007855115,0.00984226170083652,0.0219007718656389
442,0.0288505318768434,0.00434587000337088,0.0268164186535086
443,0.0257165130909572,0.00343548027831621,0.0207228951066511
444,0.0481692131620556,0.00484727870675111,0.0278192789180524
445,0.0845266905704333,0.013039723069249,0.0357009860290901
446,0.0507067941525171,0.0102929848380587,0.0295134627943913
447,0.063675636014017,0.00849740700305636,0.0251826421582105
448,0.0460701944843063,0.00835675710001182,0.0283119221868694
449,0.0347976106346931,0.00539652357473458,0.0284804033410007
450,0.089411662175237,0.00647905899388808,0.0390908042296874
451,0.12570009201409,0.0084551727701639,0.0357770363746178
452,0.0538078036589519,0.00530812230211997,0.0315501932519877
453,0.136368832440404,0.00606895008806914,0.0417728856739466
454,0.0406206169158072,0.00819947559130758,0.0731769633458618
455,0.0699404651394224,0.0194973978353472,0.0743989453621255
456,0.0519857873340541,0.0243339293496605,0.0784263307509397
457,0.0322037733387046,0.0117487040145144,0.0631842267117855
458,0.0170447063822931,0.0141065401604998,0.112907311865159
459,0.0245007005110353,0.0130448803481233,0.0871818485719225
460,0.0203600216675557,0.00784322831216702,0.0407509789483996
461,0.0275391454602338,0.0148635876877534,0.0722910400996527
462,0.0471632599230786,0.0137841996664435,0.126998253039495
463,0.00690522533530994,0.00721398088692622,0.0716580400437851
464,0.00827193057776155,0.00599395103650391,0.0608092704754871
465,0.0268102032609418,0.00728398161467066,0.0804530545414684
466,0.00852891857471347,0.00446445183203039,0.0622325179680507
467,0.00667607627656155,0.00200137656021253,0.0710638292226807
468,0.0266118470712858,0.00221450156081118,0.0501888752287259
469,0.0553362182956789,0.0025936804806968,0.0611951049441085
470,0.0349568111072925,0.00191726691794684,0.0323912131571135
471,0.0291987275379172,0.00216320187310156,0.0370131585999551
472,0.0458561824537635,0.00220426836980863,0.0310171001247789
473,0.0240454108977505,0.00270873997093891,0.0288861905818849
474,0.0466870374611176,0.00354740073709327,0.034704702401462
475,0.0687144839608916,0.00357139106019538,0.0380658345463457
476,0.0699580441036381,0.00361118940151802,0.0235086751820068
477,0.0579009859149216,0.00634231857321223,0.0356498436623268
478,0.0203360003655304,0.00588318367072946,0.031086942979954
479,0.0415475208565523,0.00591973317942539,0.0356080771969522
480,0.100286691152532,0.00680677964862463,0.0486615824865297
481,0.17221604437703,0.00727069524238983,0.0595506722657422
482,0.0782099704658582,0.0126621777529823,0.0798167149753415
483,0.0236455749428475,0.0100992215686435,0.056606554100975
484,0.0412933395538949,0.0112845467381322,0.0531331380868423
485,0.0159538820607447,0.00441551867491905,0.0571720148077023
486,0.0175449825224102,0.00378398066623424,0.0457734330907516
487,0.00688542018176957,0.00272304093950741,0.0377789345758133
