"size","freq"
-1.53999496418844,0.000455888233179097
-1.40110906769711,0.000617224192451163
-1.26222317120579,0.000827066103552466
-1.12333727471446,0.00109651455456583
-0.984451378223138,0.00143798121969486
-0.845565481731813,0.00186494498435415
-0.706679585240488,0.00239156423687359
-0.567793688749163,0.00303213701889706
-0.428907792257838,0.00380041385580109
-0.290021895766513,0.00470878422064792
-0.151135999275188,0.00576737531262571
-0.0122501027838635,0.00698311911378413
0.126635793707461,0.00835885803223155
0.265521690198786,0.00989256820966078
0.404407586690111,0.0115767804067194
0.543293483181436,0.0133982696681537
0.682179379672761,0.0153380662817871
0.821065276164086,0.0173718129479268
0.959951172655411,0.0194704592269145
1.09883706914674,0.0216012482991458
1.23772296563806,0.0237289178514303
1.37660886212939,0.0258170116928119
1.51549475862071,0.0278291860158718
1.65438065511204,0.0297303970050041
1.79326655160336,0.0314878754260359
1.93215244809469,0.0330718269396331
2.07103834458601,0.0344558396227488
2.20992424107734,0.0356170260134638
2.34881013756866,0.0365359683641535
2.48769603405999,0.037196565415878
2.62658193055131,0.0375858912194112
2.76546782704263,0.037694168399422
2.90435372353396,0.0375149303210315
3.04323962002528,0.0370454029760791
3.18212551651661,0.0362870851826646
3.32101141300794,0.0352464538754714
3.45989730949926,0.0339356791466719
3.59878320599058,0.0323732091731639
3.73766910248191,0.0305840832371952
3.87655499897323,0.0285998528325399
4.01544089546456,0.0264580333246818
4.15432679195589,0.0242010651898028
4.29321268844721,0.0218748255591025
4.43209858493853,0.0195267880949147
4.57098448142986,0.0172039737391814
4.70987037792118,0.014950860818503
4.84875627441251,0.0128074279593763
4.98764217090383,0.0108074882318242
5.12652806739516,0.00897744153845719
5.26541396388648,0.00733552969392208
5.40429986037781,0.00589163050183297
5.54318575686913,0.00464757860028461
5.68207165336046,0.00359795625186915
5.82095754985178,0.00273126011371523
5.95984344634311,0.00203132319215542
6.09872934283443,0.00147885691375701
6.23761523932576,0.00105297794631087
6.37650113581708,0.000732598198676861
6.51538703230841,0.000497582664794088
6.65427292879973,0.000329614864614707
6.79315882529106,0.000212748413291656
6.93204472178238,0.000133659903837232
7.07093061827371,8.16475715871043e-05
7.20981651476503,4.84385914237953e-05
7.34870241125636,2.78742133681529e-05
7.48758830774768,1.55375562607609e-05
7.62647420423901,8.37683170404371e-06
7.76536010073033,4.36092801354836e-06
7.90424599722166,2.18827300836411e-06
8.04313189371298,1.05635655999374e-06
8.18201779020431,4.89580905141263e-07
8.32090368669563,2.17392379708854e-07
8.45978958318696,9.2300060977217e-08
8.59867547967828,3.74063145352897e-08
8.73756137616961,1.44538596805211e-08
