"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.007878628294706,0.00429958351323112,1.3596476891919e-05,2.06764991935356e-05
"NBbeta.mu[2]",-0.019342326785142,0.0018060230926048,5.71114647949237e-06,1.58160532086629e-05
"NBbeta.tau",2.55032355589026,2.48814592032609,0.0078682082590863,0.0181742370801078
"intG[1]",0.4407321814736,1.05722486765668,0.00334323858076518,0.405184785990318
"intG[2]",0.280766593952156,1.03760583976076,0.0032811977671357,0.390266838570991
"intG[3]",0.334826283457235,1.03900121969544,0.00328561034593058,0.381798476278468
"intG[4]",0.228718172023016,1.03238364356501,0.00326468373276887,0.384203944213484
"intG[5]",0.497780087417069,1.0471935617017,0.00331151680604145,0.392572932846643
"intG[6]",0.298826581290042,1.03901903772933,0.0032856666915011,0.38303861637808
"intG[7]",0.265209110473943,1.03697220353233,0.00327919403344585,0.390799711225226
"intcpt.mu",0.804908113297793,1.05049952819767,0.00332197119003693,0.383609672424926
"intcpt.tau",3.72347874514586,1.42438577722851,0.00450430332279129,0.00746023652356218
"intcpt.yr[1]",0.41980972861464,1.06594124642125,0.00337080219060997,0.308701478946671
"intcpt.yr[2]",1.29466744247328,1.14332482688085,0.00361551055836118,0.166628414421234
"intcpt.yr[3]",0.881508187475365,1.16007548416508,0.00366848078768424,0.182580679568794
"intcpt.yr[4]",0.727278741050119,1.08396258942794,0.00342779068100623,0.282786098242132
"intcpt.yr[5]",1.22140718155518,1.05063585476282,0.00332240229248838,0.400498731634946
"intcpt.yr[6]",0.365795099423517,1.05922152328563,0.00334955256025566,0.333067553873729
"intcpt.yr[7]",0.753513316596388,1.04595300456601,0.0033075938199251,0.398308976120897
"intcpt.yr[8]",0.584655349662051,1.05980530670751,0.00335139864552905,0.37658638748803
"intcpt.yr[9]",1.11426130111891,1.03894613086238,0.00328543613974449,0.373852411814808
"intcpt.yr[10]",1.37382455008231,1.03943569945578,0.0032869842915705,0.381817414675021
"intcpt.yr[11]",0.630203079892073,1.04607282269849,0.00330797271812872,0.353296727952349
"intcpt.yr[12]",0.646000923620473,1.04141764801895,0.00329325176323541,0.383085151493553
"intcpt.yr[13]",1.0704484159547,1.03963333398501,0.00328760926682717,0.372489751921616
"intcpt.yr[14]",1.52772627287575,1.03920891068941,0.00328626712252104,0.373569257397626
"intcpt.yr[15]",0.474069820038861,1.03856870307685,0.00328424260828998,0.361558613084859
"intcpt.yr[16]",0.551428447614692,1.04542603716363,0.00330592740268089,0.350077403873255
"intcpt.yr[17]",-0.230857913805633,1.0585924639858,0.00334756330008491,0.330001181259692
"intcpt.yr[18]",1.08197129240152,1.0533915837418,0.00333111667267607,0.343871159669422
"slope.mu",0.163971480882604,0.0888611632448428,0.000281003671385742,0.000405165637200742
"slope.tau",9.07669940559442,3.23764848365587,0.010238343471343,0.0138350046443087
"slope.yr[1]",0.544270237241143,0.12371967503251,0.000391235964478598,0.00124570089584097
"slope.yr[2]",0.339595637703801,0.197019861284904,0.000623031505950726,0.00180632797518183
"slope.yr[3]",0.209326986938003,0.199286716048142,0.00063019993012736,0.00139082127029948
"slope.yr[4]",0.0991252391933313,0.238262258395071,0.000753451416983999,0.00146218977960559
"slope.yr[5]",0.223778490312879,0.13653474166091,0.000431760763391157,0.000578519917669987
"slope.yr[6]",-0.103410846418428,0.136795358355791,0.000432584905743246,0.00102449337946318
"slope.yr[7]",0.10529687752736,0.0582574550473206,0.000184226248634405,0.000241267904306768
"slope.yr[8]",-0.019286441790361,0.150408557768179,0.000475633622128459,0.000852575876750323
"slope.yr[9]",0.154582648493031,0.043296505028916,0.000136915570616309,0.000188907411624775
"slope.yr[10]",0.196562811525398,0.0287532142330709,9.09256470272755e-05,0.000170306031489021
"slope.yr[11]",0.0997400356034315,0.066848028480822,0.000211392027091203,0.000743017428004879
"slope.yr[12]",-0.0863107620994164,0.0463875722863757,0.000146690383550652,0.000191288904525123
"slope.yr[13]",0.265236967232549,0.0164255005689237,5.19419935061905e-05,7.94987804739413e-05
"slope.yr[14]",0.077887016891842,0.0210063923023799,6.64280450985491e-05,0.000142501027989058
"slope.yr[15]",0.629098798727543,0.0451368307145584,0.00014273519141945,0.000840373147874849
"slope.yr[16]",0.363958367190177,0.0564357817020638,0.000178465611710576,0.000823889744103957
"slope.yr[17]",0.0030513917346499,0.103575128112015,0.000327533313777704,0.000676231068401917
"slope.yr[18]",-0.14702312024301,0.172839491075446,0.000546566461422754,0.00102812233860499
"tau",2.0102846729743,0.128023025142676,0.000404844352395859,0.00250574334997097
"tauGroup",95.5274548228699,89.4942541871119,0.283005680729335,1.93013913792577
"tauSize",-0.558404260057925,0.0442852069823936,0.000140042120716356,0.000873588416514064
