"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.000212029607780097,0.000153793310497031,1.53793310497031e-06,2.59339993356435e-06
"NBbeta.mu[2]",-0.0232016851650429,0.00854946622399075,8.54946622399075e-05,0.000159680332644612
"NBbeta.mu[3]",-0.0040484352970551,0.00348509942289363,3.48509942289363e-05,6.79997841010939e-05
"NBbeta.mu[4]",-0.00563664219814421,0.00232027719469906,2.32027719469906e-05,5.7321282782204e-05
"NBbeta.tau",5.04120907622147,3.26403604698368,0.0326403604698368,0.0555029519726319
"intG[1]",-0.47891598439072,0.912689875954267,0.00912689875954267,0.626015483960379
"intG[2]",-0.495523034314597,0.92599511140144,0.0092599511140144,0.559441845052956
"intG[3]",-0.550589092823792,0.940408355930882,0.00940408355930882,0.616135908297968
"intG[4]",-0.529655360811909,0.935940706259212,0.00935940706259212,0.603142000131567
"intG[5]",-0.627341351400918,1.01203969460342,0.0101203969460342,0.613629957510503
"intG[6]",-0.54461006732324,0.937303614465025,0.00937303614465025,0.604705152627955
"intI[1]",-0.0465107258931943,0.166813638404345,0.00166813638404345,0.00286401306697758
"intI[2]",0.0787291921910413,0.120237774168961,0.00120237774168961,0.00319175234020938
"intI[3]",-0.137241889821805,0.15707458896651,0.0015707458896651,0.00504516477302206
"intI[4]",0.0471083880356511,0.114601832793887,0.00114601832793887,0.00212336378222746
"intI[5]",-0.0277364123951446,0.114893446551483,0.00114893446551483,0.00154751384733894
"intI[6]",-0.0588648576420502,0.11854177143127,0.0011854177143127,0.00164216180105252
"intI[7]",-0.0903206122573245,0.167036005430181,0.00167036005430181,0.0033938803034875
"intI[8]",0.125156034520576,0.117803955463595,0.00117803955463595,0.00449136813920898
"intI[9]",0.0484313089887283,0.114899652658851,0.00114899652658851,0.00188163279847296
"intI[10]",0.0895768069161826,0.116875276186944,0.00116875276186944,0.00254012099697891
"intI[11]",-0.0389072993405328,0.159753234942561,0.00159753234942561,0.00214539893474712
"intI[12]",-0.0970879477353697,0.157271173574543,0.00157271173574543,0.0028675015118333
"intI[13]",-0.150648708287596,0.171177518557264,0.00171177518557264,0.0049334428892643
"intI[14]",-0.120852027656748,0.11760092116538,0.0011760092116538,0.00175168553873433
"intI[15]",-0.171391874484405,0.149177761852025,0.00149177761852025,0.00546776358956371
"intI[16]",-0.00573986848885101,0.159472466064451,0.00159472466064451,0.00219676765623459
"intI[17]",-0.0690525559537436,0.166366749812745,0.00166366749812745,0.00252113767166372
"intI[18]",0.0406752068335329,0.126268998000435,0.00126268998000435,0.00171341123433087
"intI[19]",-0.0205097508734189,0.136783424679611,0.00136783424679611,0.00181903120692383
"intI[20]",0.00574367483209407,0.129500424954804,0.00129500424954804,0.00181217459262558
"intI[21]",-0.00267875582169713,0.168508046813732,0.00168508046813732,0.00222259274066904
"intI[22]",-0.0130391710908608,0.171789452600979,0.00171789452600979,0.00248163223578458
"intI[23]",0.0302295824064873,0.136676135990023,0.00136676135990023,0.0018799803962083
"intI[24]",-0.0211906444143905,0.172499351287863,0.00172499351287863,0.00235348788327673
"intI[25]",0.0544047291325847,0.174525008273004,0.00174525008273004,0.00248750807587622
"intI[26]",0.0123384999751259,0.153250677018712,0.00153250677018712,0.00208678903248736
