"","2.5%","25%","50%","75%","97.5%"
"NBbeta.mu[1]",-0.000650008821312159,-0.000432113482731986,-0.000325915334102181,-0.000218445962965213,-5.18609517227212e-05
"NBbeta.mu[2]",-0.0120302967828113,-0.00879262169585353,-0.0071061478043707,-0.00551024876189604,-0.00250474776282263
"NBbeta.mu[3]",-0.0182955496944046,-0.0108270014818143,-0.00692364601626345,-0.00373059443617623,-0.000414966840308683
"NBbeta.mu[4]",-0.0575793886871541,-0.0506599168111545,-0.0472444547576862,-0.0435522291948506,-0.036790571772491
"NBbeta.tau",0.711074655492853,2.58254863615764,4.24814505169487,6.47926576369908,12.7309060387375
"intG[1]",-5.47448540614384,-5.175310163642,-4.34508393639443,-3.56067596326071,-3.03752099689
"intG[2]",-5.37290012286928,-5.06977554830464,-4.30073346945824,-3.45489569333683,-2.93569380827731
"intG[3]",-5.55596772611209,-5.24306134168499,-4.44070203253813,-3.61506568588953,-3.11118635771636
"intG[4]",-5.50182450047949,-5.19181881441652,-4.38601643736771,-3.58292029214506,-3.05002139326998
"intG[5]",-5.72625529252784,-5.38646813308848,-4.60125296827909,-3.74587419274028,-3.211151219062
"intG[6]",-5.48464778136015,-5.18864769342968,-4.36200794448875,-3.55766120086169,-3.03721459135794
"intI[1]",-0.175104776750461,0.0371851757792997,0.146348025294895,0.24905629240377,0.438941645505169
"intI[2]",-0.593434771427941,-0.226636036455585,-0.032292332496909,0.153166260633648,0.54035112138015
"intI[3]",-0.748451800527414,-0.388808023420035,-0.212397390343171,-0.0385442976469208,0.277160397570981
"intI[4]",-0.0277638324557666,0.158251229431662,0.250996860986574,0.342870140596571,0.511864216626263
"intI[5]",-0.599980622474002,-0.213989871332329,-0.0152826327575412,0.184684871101887,0.559560679849508
"intI[6]",-0.341584766334232,-0.0523169027775431,0.0927043421834101,0.238349090651081,0.498391271578896
"intI[7]",-0.95116609690349,-0.586330846356297,-0.405210781462791,-0.231834760063367,0.0932289483098105
"intI[8]",-0.707036784339319,-0.339653499954751,-0.145164435704214,0.0367741851834141,0.390212825627241
"intI[9]",-0.60232054571312,-0.232551103539861,-0.0343017870073323,0.16970098420628,0.533368562541966
"intI[10]",-0.64222951743845,-0.286867859914713,-0.0960274801270685,0.0926295293851148,0.437082307656559
"intI[11]",-0.572269501057964,-0.244695507326131,-0.0867449577358078,0.0626125366057779,0.347219617045255
"intI[12]",-0.639877986314115,-0.311075926141612,-0.146186892483083,0.0125056550880725,0.294363523978724
"intI[13]",-0.762957520714473,-0.398180076404275,-0.215275437971478,-0.0382587361856079,0.311613171271476
"intI[14]",-0.745020869217268,-0.454171517861644,-0.308710358904882,-0.166769656159682,0.0860779676675482
"intI[15]",-0.624679066749326,-0.356511871987546,-0.220642689899696,-0.093377482133608,0.145323605519893
"intI[16]",0.0504194893076288,0.230809057819319,0.328886272030144,0.419991177195849,0.584855245609175
"intI[17]",-0.87462140481801,-0.523234645461948,-0.340044173393818,-0.167344759112126,0.164726650539625
"intI[18]",-0.660269203053397,-0.388803265948333,-0.25023425620384,-0.115702235352094,0.139620777442382
"intI[19]",-0.782448755128913,-0.437910727401535,-0.270053177923026,-0.102228268520244,0.198618709833065
"intI[20]",-0.572024905139351,-0.1797427528208,0.0145138970968134,0.200072579338038,0.568676446494036
"intI[21]",-0.515662841450132,-0.188172716718126,-0.0279047070061433,0.129524555129258,0.417833097098326
"intI[22]",-0.565875541715356,-0.219767545443057,-0.0440107971603912,0.12835528636378,0.468964806749283
"intI[23]",0.0418594631855974,0.22702581203704,0.320468409165676,0.413514329365521,0.581134993008082
"intI[24]",-0.710428595400937,-0.369111318387437,-0.199145326379916,-0.0313901833493188,0.275248161810999
"intI[25]",-0.786849881619533,-0.423574836870972,-0.245062648384472,-0.0660424093880857,0.239192014905311
"intI[26]",-0.174659860703951,0.0138389123641352,0.10686047668622,0.199260967013088,0.377706180482522
"intI[27]",-0.595479907807813,-0.250299797138406,-0.0799086964486759,0.0858728511235839,0.386881875803321
"intI[28]",-0.543276125826217,-0.264274396594677,-0.130078528934671,0.00295894905536366,0.231007370882574
"intI[29]",-0.307813743323208,-0.10129650991599,0.00215017124398743,0.104483782988269,0.291172068776074
"intI[30]",-0.630353546821161,-0.306371546192273,-0.137469045158448,0.0299469371184543,0.334325499626122
"intI[31]",-0.619904657045731,-0.256716626804338,-0.062291730701204,0.129241898866263,0.503866492890195
"intI[32]",-0.613647833368702,-0.226921014357904,-0.0341099621107787,0.163877872696835,0.530138357507006
"intI[33]",-0.597107654337965,-0.206762072561966,-0.0149804028157485,0.187929849766955,0.564203804242265
"intI[34]",-0.614110699312782,-0.246655843242765,-0.0530528059071618,0.145720574160052,0.51721731822211
"intI[35]",-0.701943516623139,-0.351944156362679,-0.166804679369048,0.0152525573699446,0.367024340966518
"intI[36]",-0.551528800845895,-0.175116554677256,0.0286463081119564,0.234187101115447,0.605230488585863
"intI[37]",-0.612423024084897,-0.219138881118024,-0.0254741719124905,0.165988431127902,0.525069461625609
"intI[38]",-0.641102410932297,-0.261882224356833,-0.067901004623379,0.123051657490368,0.476091539048683
"intI[39]",-0.610308001143605,-0.222990424888047,-0.0329695192722043,0.159819506913222,0.530861032038841
"intI[40]",-0.594377108357297,-0.225735452724184,-0.0409599328864061,0.15231530671986,0.525719688447358
"intI[41]",-0.1063870309533,0.0754216151709761,0.169080465703753,0.261740515970148,0.432471686656034
"intI[42]",-0.197236958149038,0.0268056414788881,0.13237582295543,0.239808141066788,0.433783733324802
"intI[43]",-0.422274188597944,-0.0549400460077792,0.124561812277821,0.30797357034378,0.655439716982666
"intI[44]",-0.263294712587031,-0.0449737557660823,0.0634352446139066,0.168157832370812,0.356200247460859
"intI[45]",-0.4902213806881,-0.121980639361927,0.0776620366631351,0.271275688781013,0.6308331309831
"intI[46]",-0.250130503057645,-0.0339079844041126,0.0730796559131249,0.173645751012909,0.36032594695787
"intI[47]",-0.562552370849284,-0.224041619948653,-0.0487692747745213,0.122670611120384,0.449985204819921
"intI[48]",-0.15852423958618,0.0411043282061865,0.139909777107716,0.235036054607848,0.411703425341732
"intI[49]",-0.189441889259918,0.014997598005496,0.113959978457508,0.211231353715351,0.393732889408076
"intI[50]",-0.219313239134966,-0.0133682605157939,0.0943143632440362,0.19844275513138,0.395207002452525
"intI[51]",-0.628757728701182,-0.27056946623119,-0.0891025731672356,0.0927606772655418,0.423593439530472
"intI[52]",-0.563938244358938,-0.227123079606899,-0.046278478657522,0.129080260788617,0.433029463144457
"intI[53]",-0.71280697372398,-0.347221060308796,-0.164754602448648,0.020802073411173,0.366519602547729
"intI[54]",-0.484983847401573,-0.237399559955002,-0.117846515274846,-0.00186158552776675,0.228769378190307
"intI[55]",-0.685780279500206,-0.35247558381747,-0.178862702394502,-0.00654226044465564,0.310617253076395
