"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.0197603950414062,0.0149303545704188,0.000149303545704188,0.000283358381195448
"NBbeta.mu[2]",-0.00319981048572747,0.00264071638330986,2.64071638330986e-05,5.14443887049961e-05
"NBbeta.mu[3]",-0.00525850077503881,0.0046237648921936,4.6237648921936e-05,8.63880002349893e-05
"NBbeta.mu[4]",-0.00274417196918205,0.00209054166359306,2.09054166359306e-05,4.08252947642624e-05
"NBbeta.tau",4.98156758975361,3.17590436770849,0.0317590436770849,0.0536438927803833
"intG[1]",-1.67243125123303,1.89007714781871,0.0189007714781871,0.371340459598383
"intG[2]",-1.62015030776223,1.8625215726718,0.018625215726718,0.377839696013379
"intG[3]",-1.69280269222376,1.89877465454038,0.0189877465454038,0.360239396368592
"intG[4]",-1.53012235188489,1.82123693453216,0.0182123693453216,0.369752991570025
"intG[5]",-1.75648334113536,1.93466614355447,0.0193466614355447,0.358242602090996
"intG[6]",-1.56717653127734,1.84390758808072,0.0184390758808072,0.36695485244532
"intI[1]",-0.419933715991143,0.367075457565001,0.00367075457565001,0.00704881645989068
"intI[2]",0.202120766836372,0.357384289505794,0.00357384289505794,0.00653870556805293
"intI[3]",0.271749397326949,0.181467367881546,0.00181467367881546,0.00831357682168025
"intI[4]",-0.0550474467282663,0.295740664058532,0.00295740664058532,0.00607627518224366
"intI[5]",0.0774109139178085,0.193160291056097,0.00193160291056097,0.00424051009690064
"intI[6]",0.171733093581168,0.504783012890045,0.00504783012890045,0.00626448583297532
"intI[7]",0.291477442492501,0.439257259904398,0.00439257259904398,0.00570554409467805
"intI[8]",0.126535761655792,0.479774232640722,0.00479774232640722,0.0061438059995245
"intI[9]",-0.140033153218941,0.326746186895936,0.00326746186895936,0.00497620578814268
"intI[10]",0.0562632988918165,0.207518215466665,0.00207518215466665,0.00514558797325544
"intI[11]",0.460043713509622,0.126723917928832,0.00126723917928832,0.00455084963188913
"intI[12]",-0.0838420627167143,0.258493048984127,0.00258493048984127,0.00584480904291911
"intI[13]",-0.0153995084005267,0.517604800019084,0.00517604800019084,0.00641606346149117
"intI[14]",0.196455092097856,0.571112208359138,0.00571112208359138,0.00715028713463765
"intI[15]",-0.206217760414715,0.461508871051702,0.00461508871051702,0.00569282268255733
"intI[16]",-0.0661997046426886,0.51130778148031,0.0051130778148031,0.00629695226799446
"intI[17]",0.0341657968629909,0.387046493634862,0.00387046493634862,0.00547973767328667
"intI[18]",0.54472410798109,0.227846518190361,0.00227846518190361,0.00606776338401995
"intI[19]",0.152664330100202,0.437117903877197,0.00437117903877197,0.00558322715710956
"intI[20]",0.26347783169839,0.334398147178223,0.00334398147178223,0.00534557765451785
"intI[21]",-0.0159292548214622,0.518200433278277,0.00518200433278277,0.00636683473905704
"intI[22]",-0.0670749781359326,0.430463913555051,0.00430463913555051,0.00519906032071665
"intI[23]",-0.0281308736739567,0.49299025316897,0.0049299025316897,0.00641467767227455
"intI[24]",0.240590138529358,0.439029913376369,0.00439029913376369,0.00585607429453704
"intI[25]",-0.434761929496918,0.395612263369416,0.00395612263369416,0.00664649556375915
"intI[26]",-0.47150928938925,0.321020330048636,0.00321020330048636,0.0050803215146339
"intI[27]",-0.452403894225497,0.319190849082373,0.00319190849082373,0.00531380212610859
"intI[28]",0.0516056488138124,0.53946545477417,0.0053946545477417,0.00648268112020374
"intI[29]",0.311831403874692,0.450361916404575,0.00450361916404575,0.00594851830421281
"intI[30]",0.101658315410039,0.498783453417249,0.00498783453417249,0.00619756148834053
"intI[31]",0.131833533515544,0.46839012375833,0.0046839012375833,0.00594308916134209
"intI[32]",0.163855082891992,0.476359633994827,0.00476359633994827,0.00598894389578681
