"","Mean","SD","Naive SE","Time-series SE"
"NBbeta.mu[1]",-0.000103781542992147,8.1158990928933e-05,8.1158990928933e-07,1.27423110449983e-06
"NBbeta.mu[2]",-0.00177912276348051,0.00146704787474468,1.46704787474468e-05,2.37239872126453e-05
"NBbeta.mu[3]",-0.0901226790278556,0.0199246212932679,0.000199246212932679,0.000291182085557104
"NBbeta.mu[4]",-0.00497465003983051,0.0019780145013364,1.9780145013364e-05,3.17101059564235e-05
"NBbeta.tau",5.22070705274751,3.51518412574636,0.0351518412574636,0.122224820573437
"intG[1]",0.970099555237324,1.27169478061281,0.0127169478061281,0.418560453325512
"intG[2]",1.00842320600675,1.27812913777776,0.0127812913777776,0.42185389077536
"intG[3]",1.00887480937945,1.27873296550125,0.0127873296550125,0.412273059018844
"intG[4]",1.04720124243563,1.28785569587762,0.0128785569587762,0.415623944569239
"intG[5]",0.942477479106218,1.23210000734177,0.0123210000734177,0.372681094037744
"intG[6]",0.995550144340451,1.27592574617869,0.0127592574617869,0.401916976210566
"intI[1]",0.102331466391503,0.123004628403712,0.00123004628403712,0.0064959388088684
"intI[2]",0.0642001085118123,0.117645437516809,0.00117645437516809,0.00371557642525891
"intI[3]",0.00956757634722937,0.140116325708891,0.00140116325708891,0.00176923247542352
"intI[4]",-0.0482997685190195,0.14123287758568,0.0014123287758568,0.00241519103688577
"intI[5]",-0.0728495758672092,0.137189387198588,0.00137189387198588,0.00423917334472853
"intI[6]",0.04563188326741,0.115359800271067,0.00115359800271067,0.00249195697673356
"intI[7]",0.108393029342582,0.128018553073672,0.00128018553073672,0.0070431254497818
"intI[8]",0.0162216947539535,0.130966426152879,0.00130966426152879,0.00148913489082429
"intI[9]",-0.0667430809826159,0.136440171526171,0.00136440171526171,0.00421622345129418
"intI[10]",-0.0140575522007182,0.136995678088441,0.00136995678088441,0.00152300208402107
"intI[11]",0.00474071630501655,0.133337679045197,0.00133337679045197,0.00151221939421366
"intI[12]",0.157634295901929,0.139586161559858,0.00139586161559858,0.0115595186427372
"intI[13]",0.0385127530266176,0.12249487943683,0.0012249487943683,0.00235414192664376
"intI[14]",-0.000744874549930134,0.126418357601115,0.00126418357601115,0.00157583219349938
"intI[15]",-0.0127166611115537,0.137536375314482,0.00137536375314482,0.00159584309046567
"intI[16]",-0.0759972857750008,0.128760868636848,0.00128760868636848,0.0041134648154324
"intI[17]",-0.013552954241822,0.138714673159416,0.00138714673159416,0.00158310595703099
"intI[18]",-0.0136625907103065,0.13875611572917,0.0013875611572917,0.00160261838067661
"intI[19]",0.102853679053785,0.134742607300763,0.00134742607300763,0.00745424608377659
"intI[20]",0.0652163867912112,0.115469184568786,0.00115469184568786,0.00357338257769294
"intI[21]",-0.0022144501465988,0.138518175255522,0.00138518175255522,0.00154063802212546
"intI[22]",0.00555240340079414,0.139413019258169,0.00139413019258169,0.0015784775995997
"intI[23]",-0.0222127126753135,0.137898065901075,0.00137898065901075,0.00172997697748341
"intI[24]",0.0302305016434641,0.139831172146876,0.00139831172146876,0.00178431109232863
"intI[25]",0.0538999991885456,0.141773056985971,0.00141773056985971,0.00285310955146238
"intI[26]",0.00834647068974996,0.136235377963117,0.00136235377963117,0.00156761138938213
"intI[27]",0.0190573351888119,0.13966517134912,0.0013966517134912,0.00167709241898445
"intI[28]",0.0235826495537805,0.140628776157027,0.00140628776157027,0.00165971402560084
"intI[29]",-0.062039039929948,0.140157042189304,0.00140157042189304,0.0037564136532099
"intI[30]",-0.0240165474716665,0.13593150695486,0.0013593150695486,0.00167353699138662
"intI[31]",0.0406434924342677,0.139504538971284,0.00139504538971284,0.00246949516811395
